gen_name,dormant hematopoietic stem cell,hematopoietic stem cell
ENSMUSG00000054309,86.39427127211458,89.68922587288215
ENSMUSG00000054312,74.61855284096227,78.66704109332584
ENSMUSG00000054320,38.52382289619021,39.090143218197134
ENSMUSG00000054321,51.84405129645231,59.63212580735748
ENSMUSG00000054342,84.93400730131985,86.03388561265562
ENSMUSG00000054364,68.24393896845456,69.18000561639988
ENSMUSG00000054379,54.24974258167181,30.819994383600115
ENSMUSG00000054381,45.95619208087616,39.525414209491714
ENSMUSG00000054385,30.97444538051109,29.195918749414957
ENSMUSG00000054387,97.25732472152018,97.88448937564354
ENSMUSG00000054400,72.29710755405785,82.31770102031265
ENSMUSG00000054404,81.4658803706824,79.7107554057849
ENSMUSG00000054405,89.92792286810821,93.99513245343068
ENSMUSG00000054408,98.32912103341758,99.41027801179445
ENSMUSG00000054409,38.06046990545727,41.2945801741084
ENSMUSG00000054414,84.3442853131143,88.35533089956004
ENSMUSG00000054423,37.41926425161471,27.300383787325654
ENSMUSG00000054428,92.52550781615652,96.70504539923243
ENSMUSG00000054434,25.578021155106246,25.578021155106246
ENSMUSG00000054435,63.93803238790602,54.811382570439015
ENSMUSG00000054452,69.9569409341945,69.54975194233829
ENSMUSG00000054453,70.17691659646167,41.06056351212206
ENSMUSG00000054455,51.76448563137696,55.49939155667884
ENSMUSG00000054459,23.958625854160818,15.529345689413084
ENSMUSG00000054469,54.73181690536366,55.93466254797341
ENSMUSG00000054474,62.16418609004961,60.39502012543293
ENSMUSG00000054477,19.830571936721896,14.307778713844426
ENSMUSG00000054484,78.63427876064776,61.06898811195357
ENSMUSG00000054498,7.310680520453055,14.527754376111579
ENSMUSG00000054499,65.5153046896939,56.92689319479547
ENSMUSG00000054509,69.54039127585884,77.78713844425724
ENSMUSG00000054517,76.89319479546943,71.81971356360573
ENSMUSG00000054519,89.04802021903959,69.73228493868764
ENSMUSG00000054520,38.51446222971076,49.906393335205465
ENSMUSG00000054523,16.395207338762518,26.949358794346157
ENSMUSG00000054526,12.159505756809885,0.0
ENSMUSG00000054545,28.807451090517645,23.598240194701862
ENSMUSG00000054555,39.567537208649256,38.40681456519704
ENSMUSG00000054568,48.867359355986146,49.95319666760273
ENSMUSG00000054580,43.5598614621361,35.89347561546382
ENSMUSG00000054594,6.987737526911916,6.880089862398203
ENSMUSG00000054598,56.51034353645979,46.906299728540674
ENSMUSG00000054604,94.95460076757465,96.07320041186934
ENSMUSG00000054611,95.94215108115698,95.2962650940747
ENSMUSG00000054612,78.33005710006552,77.82458111017505
ENSMUSG00000054619,92.28681082093046,82.8184966769634
ENSMUSG00000054626,53.45408593091828,68.90386595525601
ENSMUSG00000054640,85.1352616306281,61.79912009735094
ENSMUSG00000054648,85.44884395768979,90.46616119067677
ENSMUSG00000054666,71.70738556585229,66.87260132921465
ENSMUSG00000054676,63.572966395207345,66.48413367031732
ENSMUSG00000054679,38.22896190208743,55.58831788823364
ENSMUSG00000054690,62.31863708696059,74.19264251614715
ENSMUSG00000054693,99.4898436768698,99.46644201067116
ENSMUSG00000054702,50.63652532060283,47.91257137508191
ENSMUSG00000054708,51.48366563699336,54.923710568192455
ENSMUSG00000054715,66.1284283440981,77.12253112421604
ENSMUSG00000054716,35.28971262753908,30.323879060189086
ENSMUSG00000054717,90.33043152672471,96.03107741271178
ENSMUSG00000054720,63.33894973322101,74.56706917532529
ENSMUSG00000054723,62.97856407376206,63.675933726481325
ENSMUSG00000054728,51.15604231021249,68.1830946363381
ENSMUSG00000054733,80.5017317232987,83.02443133951137
ENSMUSG00000054737,80.21155106243565,71.64654123373583
ENSMUSG00000054746,11.639988767200226,5.915941215014509
ENSMUSG00000054752,89.96536553402602,77.14125245717494
ENSMUSG00000054753,27.389310118880466,24.370495179256764
ENSMUSG00000054763,46.95310306093794,40.2415051951699
ENSMUSG00000054766,99.9110736684452,99.92043433492465
ENSMUSG00000054770,68.6558082935505,60.11420013104933
ENSMUSG00000054792,68.48263596368062,62.93176074136478
ENSMUSG00000054793,37.11036225779276,33.581390995038845
ENSMUSG00000054808,72.33923055321539,83.22568566881962
ENSMUSG00000054814,63.675933726481325,74.70279883927735
ENSMUSG00000054823,96.27445474117758,95.4553964242254
ENSMUSG00000054836,69.62931760741364,63.484040063652536
ENSMUSG00000054843,34.695310306093795,35.56117195544323
ENSMUSG00000054850,61.08770944491248,63.11897407095385
ENSMUSG00000054855,54.41823457830197,44.0325751193485
ENSMUSG00000054871,34.77019563792942,41.14480951043714
ENSMUSG00000054874,61.58850510156323,65.08939436487879
ENSMUSG00000054885,36.01516427969671,47.159037723485916
ENSMUSG00000054889,4.413554245062248,4.221660582233455
ENSMUSG00000054890,40.74698118506038,39.871758869231485
ENSMUSG00000054892,47.75812037817093,47.2105213891229
ENSMUSG00000054893,60.362257792754846,66.07226434522137
ENSMUSG00000054894,79.78096040438079,74.73088083871572
ENSMUSG00000054901,19.68080127305064,38.5753065618272
ENSMUSG00000054920,66.4607320041187,85.66881961995693
ENSMUSG00000054931,46.237012075259756,67.82270897687916
ENSMUSG00000054932,56.117195544322755,51.08583731161659
ENSMUSG00000054934,46.63484040063652,45.16989609660208
ENSMUSG00000054938,45.68941308621174,41.453711504259104
ENSMUSG00000054939,34.737433305251336,46.84545539642422
ENSMUSG00000054940,40.88271084901245,36.12749227745015
ENSMUSG00000054942,87.04951792567631,88.4536178975943
ENSMUSG00000054951,61.335767106617986,54.942431901151366
ENSMUSG00000054967,31.947954694374243,52.09678929139755
ENSMUSG00000054976,30.20219039595619,41.45839183749883
ENSMUSG00000054978,7.914443508377797,21.609098567818027
ENSMUSG00000054986,28.554713095572403,23.003837873256575
ENSMUSG00000054988,27.04296545914069,29.27548441449031
ENSMUSG00000054994,28.372180099223065,7.956566507535337
ENSMUSG00000055003,26.907235795188615,18.295422634091548
ENSMUSG00000055013,78.28325376766826,72.38603388561266
ENSMUSG00000055022,50.9126649817467,55.87381821585697
ENSMUSG00000055024,83.22568566881962,80.35664139286716
ENSMUSG00000055026,41.72985116540298,41.5051951698961
ENSMUSG00000055027,9.374707479172518,0.0
ENSMUSG00000055033,30.80595338388093,31.376954039127586
ENSMUSG00000055041,46.2978564073762,42.19320415613591
ENSMUSG00000055044,88.73443789197792,87.1712065899092
ENSMUSG00000055053,82.11176635776467,94.61761677431433
ENSMUSG00000055065,93.37264813254704,96.1200037442666
ENSMUSG00000055067,79.21464008237386,74.72620050547599
ENSMUSG00000055069,8.770944491247777,12.538612749227745
ENSMUSG00000055088,54.151455583637556,42.75484414490312
ENSMUSG00000055093,79.20059908265469,86.25386127492277
ENSMUSG00000055108,35.687540952915846,31.096134044743984
ENSMUSG00000055109,14.682205373022558,7.41832818496677
ENSMUSG00000055116,77.53908078255172,76.49536647009268
ENSMUSG00000055128,74.94149583450341,57.666385846672284
ENSMUSG00000055137,62.14078442385098,62.772629411214076
ENSMUSG00000055148,46.840775063184495,40.840587849854906
ENSMUSG00000055150,53.43536459795938,52.96733127398671
ENSMUSG00000055172,62.861555742768886,59.68828980623421
ENSMUSG00000055184,29.902649068613684,22.994477206777123
ENSMUSG00000055194,6.365253206028269,2.742675278479828
ENSMUSG00000055198,28.063278105401107,16.198633342694
ENSMUSG00000055200,70.71983525226996,53.79575025741833
ENSMUSG00000055202,55.134325563980155,42.40849948516334
ENSMUSG00000055204,98.90480202190396,98.0155387063559
ENSMUSG00000055210,50.33698399326032,42.10895815782084
ENSMUSG00000055214,42.09491715810166,35.364597959374706
ENSMUSG00000055216,53.79575025741833,46.54591406908172
ENSMUSG00000055228,63.04876907235795,68.08480763830384
ENSMUSG00000055235,0.0,59.00496115323411
ENSMUSG00000055239,73.40634653187307,82.20069268931948
ENSMUSG00000055240,94.2431901151362,93.72835345876626
ENSMUSG00000055254,41.453711504259104,34.96676963399794
ENSMUSG00000055296,96.63484040063652,95.85322474960218
ENSMUSG00000055302,99.16222035008893,99.23710568192455
ENSMUSG00000055305,29.593747074791725,71.42656557146869
ENSMUSG00000055312,33.235046335299074,39.23055321538894
ENSMUSG00000055313,24.744921838434898,67.20958532247496
ENSMUSG00000055319,83.77796499110737,85.78582795095011
ENSMUSG00000055320,33.04315267247028,30.398764392024713
ENSMUSG00000055322,74.12243751755125,78.22240943555181
ENSMUSG00000055334,65.68847701956379,57.58213984835721
ENSMUSG00000055341,44.20106711597866,42.62379481419077
ENSMUSG00000055368,27.459515117476364,26.691940466161192
ENSMUSG00000055371,73.12084620424974,63.93803238790602
ENSMUSG00000055373,11.925489094823552,14.073762051858093
ENSMUSG00000055385,25.531217822708978,22.32518955349621
ENSMUSG00000055401,65.23916502855003,68.83834128989984
ENSMUSG00000055407,35.89347561546382,38.18215856969016
ENSMUSG00000055409,17.61677431433118,10.427782458111018
ENSMUSG00000055413,58.34035383319293,59.1968548160629
ENSMUSG00000055415,46.93438172797903,37.54095291584761
ENSMUSG00000055416,15.27192736122812,8.869231489282036
ENSMUSG00000055421,6.599269868014603,4.216980248993728
ENSMUSG00000055435,86.67041093325845,75.08658616493494
ENSMUSG00000055436,98.82523635682861,98.67078535991763
ENSMUSG00000055447,99.65833567349995,99.68173733969859
ENSMUSG00000055452,38.96377422072452,31.578208368435835
ENSMUSG00000055480,35.42544229149115,50.664607320041185
ENSMUSG00000055485,61.054947112234395,54.98923523354863
ENSMUSG00000055489,4.310586913788262,3.9361602546101286
ENSMUSG00000055491,64.93962370120752,66.81175699709819
ENSMUSG00000055493,54.128053917438926,63.53552372928952
ENSMUSG00000055531,97.49602171674623,97.98277637367781
ENSMUSG00000055538,60.320134793597305,59.730412805391744
ENSMUSG00000055540,19.65271927361228,2.401010951979781
ENSMUSG00000055541,91.83749882991668,89.33820087990266
ENSMUSG00000055553,80.93232238135354,87.68136291303941
ENSMUSG00000055555,10.395020125432932,51.22624730880839
ENSMUSG00000055560,57.521295516240755,57.62894318075447
ENSMUSG00000055571,38.144715903772344,30.483010390339793
ENSMUSG00000055610,29.116353084339604,28.489188430216235
ENSMUSG00000055612,82.7295703454086,94.50060844332117
ENSMUSG00000055629,36.099410278011796,38.317888233642236
ENSMUSG00000055633,40.269587194608256,36.300664607320044
ENSMUSG00000055639,84.35832631283347,92.02471215950577
ENSMUSG00000055652,42.56295048207433,48.21211270242441
ENSMUSG00000055653,52.44313395113732,64.15800805017318
ENSMUSG00000055660,88.50042122999157,88.88420855564915
ENSMUSG00000055670,88.99185622016287,85.5939342881213
ENSMUSG00000055675,66.1658710100159,51.84873162969203
ENSMUSG00000055676,52.21847795563044,16.867920995974913
ENSMUSG00000055681,87.26481325470374,90.30234952728634
ENSMUSG00000055692,47.37901338575307,45.11841243096508
ENSMUSG00000055707,59.29982214733689,55.092202564822614
ENSMUSG00000055717,81.32079004025087,62.304596087241414
ENSMUSG00000055720,92.60507348123186,90.71421885238229
ENSMUSG00000055723,55.65384255358982,50.954787980904236
ENSMUSG00000055725,48.91416268838341,47.41177571843115
ENSMUSG00000055733,81.90115136197697,80.1694280632781
ENSMUSG00000055737,56.67883553308995,74.44070017785266
ENSMUSG00000055745,32.75297201160723,69.54039127585884
ENSMUSG00000055760,70.54198258916034,72.69493587943462
ENSMUSG00000055761,35.07909763175138,29.70607507254516
ENSMUSG00000055762,93.69091079284844,92.96545914069083
ENSMUSG00000055771,20.368810259290463,12.557334082186653
ENSMUSG00000055775,34.57830197510063,25.250397828325376
ENSMUSG00000055780,17.9537583075915,13.282785734344285
ENSMUSG00000055782,33.70307965927174,30.272395394552092
ENSMUSG00000055795,13.596368061405972,10.095478798090424
ENSMUSG00000055799,37.33033792005991,41.25713750819058
ENSMUSG00000055805,61.08302911167275,62.482448750351026
ENSMUSG00000055809,49.28858934756155,46.480389403725546
ENSMUSG00000055817,67.89291397547505,68.19245530281755
ENSMUSG00000055820,31.508003369839933,41.59880183469063
ENSMUSG00000055835,80.12262473088084,61.19067677618646
ENSMUSG00000055839,84.14303098380604,88.4348965646354
ENSMUSG00000055850,88.97313488720397,89.97472620050547
ENSMUSG00000055862,50.093606664794535,43.728353458766264
ENSMUSG00000055866,76.24262847514743,61.181316109707005
ENSMUSG00000055872,33.300571000655246,25.507816156510344
ENSMUSG00000055884,47.87980904240382,68.38902929888609
ENSMUSG00000055897,72.04436955911261,62.43564541795376
ENSMUSG00000055900,75.97584948048302,78.98530375362725
ENSMUSG00000055912,57.0017785266311,42.09023682486193
ENSMUSG00000055917,94.16362445006085,84.08686698492933
ENSMUSG00000055923,84.1523916502855,81.31142937377142
ENSMUSG00000055926,36.31470560703922,33.24440700177853
ENSMUSG00000055932,84.61574464101844,86.52064026958719
ENSMUSG00000055943,85.62669662079941,77.74969577833943
ENSMUSG00000055945,26.883834128989985,14.635402040625292
ENSMUSG00000055960,53.83787325657586,40.26490686136853
ENSMUSG00000055963,50.973509313863154,67.7946269774408
ENSMUSG00000055978,20.790040250865864,32.86998034260039
ENSMUSG00000055980,3.323036600205935,5.845736216418609
ENSMUSG00000055991,74.84788916970888,52.461855284096224
ENSMUSG00000055994,29.61246840775063,30.333239726668538
ENSMUSG00000056004,49.83618833660957,45.26350276139661
ENSMUSG00000056014,62.17822708976879,64.85069736965272
ENSMUSG00000056018,34.04474398577179,30.16474773003838
ENSMUSG00000056019,92.78292614434149,86.29130394084059
ENSMUSG00000056025,80.23495272863428,94.49592811008144
ENSMUSG00000056043,31.10081437798371,45.48815875690349
ENSMUSG00000056050,75.8682018159693,83.12739867078535
ENSMUSG00000056054,0.0,45.59112608817748
ENSMUSG00000056055,66.87260132921465,64.14396705045398
ENSMUSG00000056069,44.130862117382755,46.78461106430778
ENSMUSG00000056073,45.06692876532809,50.004680333239726
ENSMUSG00000056076,75.07722549845549,94.42572311148554
ENSMUSG00000056091,42.745483478423665,35.06037629879247
ENSMUSG00000056116,89.35224187962183,88.6080688945053
ENSMUSG00000056121,54.08125058504165,57.43236918468595
ENSMUSG00000056124,79.76223907142187,77.05232612562014
ENSMUSG00000056130,56.1078348778433,48.88140035570533
ENSMUSG00000056131,65.90845268183094,53.4213235982402
ENSMUSG00000056133,28.49386876345596,56.85668819619957
ENSMUSG00000056144,98.38996536553402,95.95619208087615
ENSMUSG00000056148,45.768978751287094,39.2586352148273
ENSMUSG00000056153,77.66544978002435,82.9776280071141
ENSMUSG00000056155,13.900589721988204,30.72170738556585
ENSMUSG00000056158,29.537583075915002,28.667041093325846
ENSMUSG00000056162,51.38069830571936,44.130862117382755
ENSMUSG00000056167,88.35533089956004,86.2772629411214
ENSMUSG00000056174,3.9361602546101286,8.72414115885051
ENSMUSG00000056185,48.87203968922587,45.25414209491716
ENSMUSG00000056201,97.1028737246092,98.00617803987643
ENSMUSG00000056204,78.94318075446972,79.71543573902463
ENSMUSG00000056209,49.929795001404095,51.20284564260975
ENSMUSG00000056211,99.1575400168492,98.98904802021904
ENSMUSG00000056214,54.94711223439109,52.897126275390804
ENSMUSG00000056215,8.321632500234017,36.969952260600955
ENSMUSG00000056216,81.84966769633998,73.9539455209211
ENSMUSG00000056220,93.90152578863615,96.93438172797903
ENSMUSG00000056222,6.547786202377609,4.614808574370495
ENSMUSG00000056228,65.57146868857062,62.91303940840588
ENSMUSG00000056234,96.9999063933352,91.91238416175231
ENSMUSG00000056258,43.035664139286716,40.414677525039785
ENSMUSG00000056260,95.93279041467753,85.43480295797062
ENSMUSG00000056267,88.6455115604231,94.06533745202658
ENSMUSG00000056268,96.3680614059721,94.98268276701302
ENSMUSG00000056271,30.394084058784987,0.0
ENSMUSG00000056281,53.20134793597304,49.25114668164373
ENSMUSG00000056290,24.637274173921185,27.01956379294206
ENSMUSG00000056296,40.82654685013573,41.80941683047833
ENSMUSG00000056300,45.2260600954788,34.53149864270336
ENSMUSG00000056305,49.79874567069175,67.8133483103997
ENSMUSG00000056306,11.672751099878312,14.803894037255452
ENSMUSG00000056310,66.95684732752973,72.05841055883178
ENSMUSG00000056328,24.379855845736216,16.217354675652906
ENSMUSG00000056342,96.77993073106805,97.65515304689694
ENSMUSG00000056367,63.98483572030329,38.734437891977905
ENSMUSG00000056370,16.891322662173547,39.29607788074511
ENSMUSG00000056383,89.36628287934101,90.49424319011513
ENSMUSG00000056394,62.697744079378445,90.40063652532059
ENSMUSG00000056412,40.42403819151924,42.76420481138257
ENSMUSG00000056413,48.13722737058879,49.13413835065057
ENSMUSG00000056427,15.576149021810354,9.73509313863147
ENSMUSG00000056429,98.96096602078069,98.02021903959563
ENSMUSG00000056458,29.481419077038286,21.557614902181037
ENSMUSG00000056459,42.07151549190302,52.68651127960311
ENSMUSG00000056476,84.4332116446691,92.05747449218384
ENSMUSG00000056481,23.836937189927923,25.73715248525695
ENSMUSG00000056486,58.4058784985491,29.21932041561359
ENSMUSG00000056487,22.99915754001685,26.74810446503791
ENSMUSG00000056492,19.114480951043713,44.76270710474586
ENSMUSG00000056493,52.04530562576055,67.81802864363942
ENSMUSG00000056498,70.42965459140692,68.76345595806421
ENSMUSG00000056501,61.284283440981,68.07544697182439
ENSMUSG00000056508,26.00393147992137,28.531311429373773
ENSMUSG00000056515,94.81887110362258,95.8766264158008
ENSMUSG00000056529,83.25844800149771,81.51268370307966
ENSMUSG00000056531,74.1317981840307,78.74192642516147
ENSMUSG00000056536,95.57240475521857,92.93269680801272
ENSMUSG00000056537,95.56304408873912,98.3338013666573
ENSMUSG00000056564,36.15089394364879,44.47720677712253
ENSMUSG00000056569,4.188898249555368,30.99316671347
ENSMUSG00000056592,32.107086024524946,24.440700177852666
ENSMUSG00000056598,37.896658242066835,39.89516053543012
ENSMUSG00000056600,51.42282130487691,58.41523916502855
ENSMUSG00000056602,88.96377422072452,90.6112515211083
ENSMUSG00000056608,96.57399606852007,97.55686604886267
ENSMUSG00000056612,45.07160909856782,58.38715716559019
ENSMUSG00000056617,19.62463727417392,13.170457736590846
ENSMUSG00000056629,57.57745951511748,66.25479734157071
ENSMUSG00000056632,12.927080408125057,16.09566601142001
ENSMUSG00000056648,5.845736216418609,14.700926705981466
ENSMUSG00000056656,7.404287185247589,6.51970420293925
ENSMUSG00000056666,76.06009547879809,73.9024618552841
ENSMUSG00000056671,63.8116633904334,66.30628100720772
ENSMUSG00000056673,83.52990732940185,82.97294767387437
ENSMUSG00000056679,16.52625666947487,37.2414115885051
ENSMUSG00000056682,23.256575868201814,10.825610783487784
ENSMUSG00000056692,76.08349714499673,68.69325095946832
ENSMUSG00000056698,77.19273612281195,65.6182720209679
ENSMUSG00000056708,61.27492277450154,51.51642796967144
ENSMUSG00000056718,29.677993073106805,3.1311429373771413
ENSMUSG00000056724,64.96302536740616,64.98174670036506
ENSMUSG00000056737,84.24599831508003,79.80904240381915
ENSMUSG00000056749,32.4674716839839,6.875409529158476
ENSMUSG00000056752,0.0,14.682205373022558
ENSMUSG00000056758,77.22549845549003,76.1349808106337
ENSMUSG00000056763,97.09819339136946,96.62079940091735
ENSMUSG00000056770,80.83871571655902,70.81812225030421
ENSMUSG00000056772,19.507628943180755,21.43592623794814
ENSMUSG00000056777,31.873069362538615,25.71375081905832
ENSMUSG00000056782,53.91743892165122,49.07329401853412
ENSMUSG00000056797,0.0,10.245249461761677
ENSMUSG00000056812,36.12749227745015,30.48769072357952
ENSMUSG00000056820,68.37030796592718,79.35036974632594
ENSMUSG00000056824,27.6935317794627,31.89179069549752
ENSMUSG00000056832,54.85818590283629,64.27501638116634
ENSMUSG00000056836,53.683422259664894,52.96265094074698
ENSMUSG00000056849,18.777496957783395,21.276794907797438
ENSMUSG00000056851,98.1044650379107,98.1044650379107
ENSMUSG00000056853,29.172517083216327,30.86679771599738
ENSMUSG00000056854,37.194608256107834,24.974258167181503
ENSMUSG00000056856,3.411962931760741,25.82139848357203
ENSMUSG00000056870,84.54553964242254,76.45324347093513
ENSMUSG00000056877,20.42497425816718,21.421885238228963
ENSMUSG00000056880,34.45661331086774,38.88420855564917
ENSMUSG00000056883,25.390807825517175,23.298698867359356
ENSMUSG00000056888,94.04661611906768,95.43199475802678
ENSMUSG00000056899,71.0942619114481,59.271740147898534
ENSMUSG00000056900,10.713282785734345,2.611625947767481
ENSMUSG00000056904,25.90564448188711,15.754001684919967
ENSMUSG00000056910,41.16821117663578,40.62061218758776
ENSMUSG00000056917,59.72573247215202,76.66385846672283
ENSMUSG00000056919,82.33642235327156,72.42347655153047
ENSMUSG00000056921,38.107273237854535,39.11822521763549
ENSMUSG00000056938,44.027894786108774,47.4726200505476
ENSMUSG00000056941,83.55330899560049,86.23045960872415
ENSMUSG00000056952,55.16240756341851,56.20612187587756
ENSMUSG00000056959,0.0,10.11420013104933
ENSMUSG00000056962,85.53777028924459,87.23673125526538
ENSMUSG00000056966,42.970139473930544,39.913881868389026
ENSMUSG00000056995,55.20453056257606,43.784517457642984
ENSMUSG00000056999,87.3303379200599,87.20864925582703
ENSMUSG00000057036,93.44753346438266,95.54432275578021
ENSMUSG00000057037,36.492558270148834,30.553215388935694
ENSMUSG00000057047,35.96836094729945,11.766357764672845
ENSMUSG00000057050,25.31124216044182,29.144435083777964
ENSMUSG00000057054,38.186838902929885,32.991669006833284
ENSMUSG00000057058,21.655901900215298,21.506131236544043
ENSMUSG00000057060,14.537115042591031,13.708696059159411
ENSMUSG00000057067,10.35289712627539,8.770944491247777
ENSMUSG00000057068,34.929326968080126,22.807263877188056
ENSMUSG00000057069,69.50294860994103,76.832350463353
ENSMUSG00000057072,0.0,35.98240194701863
ENSMUSG00000057074,52.48057661705513,36.20237760928578
ENSMUSG00000057093,43.95768978751287,61.14855377702892
ENSMUSG00000057098,51.05775531217823,42.98886080688945
ENSMUSG00000057101,80.02901806608631,85.153982963587
ENSMUSG00000057103,46.7003650659927,51.062435645417956
ENSMUSG00000057110,86.57212393522418,96.01703641299261
ENSMUSG00000057113,99.72386033885613,99.87363100252739
ENSMUSG00000057116,29.579706075072544,21.262753908078256
ENSMUSG00000057123,39.36160254610128,31.386314705607038
ENSMUSG00000057130,83.3426939998128,86.16493494336797
ENSMUSG00000057132,96.87821772910232,97.43049705139006
ENSMUSG00000057133,94.65973977347187,93.86876345595806
ENSMUSG00000057134,98.74099035851353,98.58653936160255
ENSMUSG00000057135,20.38753159224937,11.555742768885144
ENSMUSG00000057137,77.46887578395581,62.26247308808387
ENSMUSG00000057143,89.94664420106712,80.89019938219602
ENSMUSG00000057147,92.13235982401947,93.10118880464289
ENSMUSG00000057149,27.412711785079097,23.986707853599178
ENSMUSG00000057156,77.6420481138257,60.69456145277544
ENSMUSG00000057157,36.27726294112141,32.579799681737335
ENSMUSG00000057160,8.897313488720398,34.23195731536086
ENSMUSG00000057173,40.18534119629318,14.54179537583076
ENSMUSG00000057176,40.57380885519049,43.681550126369
ENSMUSG00000057177,55.67256388654872,51.68023963306187
ENSMUSG00000057181,75.53121782270897,70.6917532528316
ENSMUSG00000057182,30.99316671347,18.665168960029956
ENSMUSG00000057191,41.26649817467003,32.77637367780586
ENSMUSG00000057193,85.8887952822241,86.41299260507348
ENSMUSG00000057203,45.413273425067864,41.0137601797248
ENSMUSG00000057207,57.48385285032295,62.53861274922774
ENSMUSG00000057219,60.05803613217261,54.66161190676776
ENSMUSG00000057223,4.441636244500608,10.909856781802864
ENSMUSG00000057229,65.19236169615277,59.229617148740985
ENSMUSG00000057230,82.72489001216886,84.77019563792942
ENSMUSG00000057234,54.03912758588412,69.01619395300945
ENSMUSG00000057236,96.14340541046522,96.35402040625293
ENSMUSG00000057244,36.20237760928578,38.799962557334084
ENSMUSG00000057246,59.880183469063,56.1078348778433
ENSMUSG00000057262,32.69680801273051,31.57352803519611
ENSMUSG00000057265,54.85350556959655,71.815033230366
ENSMUSG00000057270,13.704015725919685,10.591594121501451
ENSMUSG00000057278,92.4365814846017,94.93587943461574
ENSMUSG00000057280,39.455209210895816,29.865206402695872
ENSMUSG00000057286,47.27136572123935,56.40269587194609
ENSMUSG00000057290,6.8613685294392965,7.39024618552841
ENSMUSG00000057315,41.44903117101938,36.155574276888515
ENSMUSG00000057322,96.86417672938313,97.0701113919311
ENSMUSG00000057329,93.58794346157447,95.74089675184874
ENSMUSG00000057335,78.96190208742863,83.28653000093607
ENSMUSG00000057337,44.36487877936909,42.333614153327716
ENSMUSG00000057342,52.67247027988393,48.769072357951885
ENSMUSG00000057346,8.125058504165498,46.09192174482823
ENSMUSG00000057349,22.254984554900307,30.197510062716464
ENSMUSG00000057363,63.5495647290087,76.38771880557896
ENSMUSG00000057367,95.75961808480764,94.14958345034167
ENSMUSG00000057370,24.79640550407189,24.01010951979781
ENSMUSG00000057375,84.34896564635402,74.1317981840307
ENSMUSG00000057378,35.93559861462136,27.71693344566133
ENSMUSG00000057388,88.6080688945053,95.6987737526912
ENSMUSG00000057396,51.60535430122625,56.931573528035194
ENSMUSG00000057406,87.98090424038192,92.27276982121127
ENSMUSG00000057409,87.13844425723111,66.93812599457083
ENSMUSG00000057411,70.83684358326313,69.96162126743424
ENSMUSG00000057421,88.12131423757371,86.18365627632687
ENSMUSG00000057440,91.38818683890293,89.08546288495741
ENSMUSG00000057446,42.881213142375735,39.29139754750538
ENSMUSG00000057447,40.452120190957594,46.79865206402696
ENSMUSG00000057455,20.9725732472152,24.038191519236168
ENSMUSG00000057457,62.83815407657025,68.46859496396144
ENSMUSG00000057461,15.529345689413084,16.85387999625573
ENSMUSG00000057464,50.12636899747262,43.79855845736216
ENSMUSG00000057469,75.24571749508566,72.5872882149209
ENSMUSG00000057497,89.22119254890947,83.01507067303191
ENSMUSG00000057499,27.024244126181785,19.058316952166994
ENSMUSG00000057503,58.42928016474773,61.22811944210428
ENSMUSG00000057506,71.52485256950295,77.73565477862023
ENSMUSG00000057522,90.92951418140971,90.24150519516989
ENSMUSG00000057530,92.75016381166338,86.21641860900496
ENSMUSG00000057531,84.09622765140878,74.66067584011982
ENSMUSG00000057541,74.62791350744173,84.86380230272395
ENSMUSG00000057551,98.7737526911916,98.48357203032856
ENSMUSG00000057554,91.13544884395769,88.29916690068332
ENSMUSG00000057561,97.37901338575307,96.77993073106805
ENSMUSG00000057572,88.1540765702518,79.53290274267528
ENSMUSG00000057577,56.182720209678926,47.30412805391744
ENSMUSG00000057580,60.746045118412425,58.714780492371055
ENSMUSG00000057594,72.81194421042778,75.77459515117476
ENSMUSG00000057596,96.8080127305064,92.16512215669755
ENSMUSG00000057604,42.08555649162221,20.537302255920622
ENSMUSG00000057605,33.338013666573055,35.355237292895254
ENSMUSG00000057606,22.231582888701677,25.09126649817467
ENSMUSG00000057637,72.65281288027707,65.64635402040625
ENSMUSG00000057649,79.52354207619582,77.70289244594215
ENSMUSG00000057654,46.54591406908172,39.202471215950574
ENSMUSG00000057657,42.14640082373865,39.69390620612187
ENSMUSG00000057666,97.64111204717776,98.544416362445
ENSMUSG00000057667,43.12927080408125,53.14518393709632
ENSMUSG00000057672,75.78863615089394,73.97734718711972
ENSMUSG00000057685,34.30216231395675,28.26453243470935
ENSMUSG00000057691,79.29420574744923,72.18009922306469
ENSMUSG00000057696,29.205279415894413,26.598333801366657
ENSMUSG00000057706,3.0562576055415147,56.341851539829634
ENSMUSG00000057715,44.12618178414303,50.55227932228775
ENSMUSG00000057716,39.22587288214921,40.12449686417673
ENSMUSG00000057719,14.167368716652625,2.9486099410278013
ENSMUSG00000057722,35.1165402976692,33.48778433024432
ENSMUSG00000057729,86.52532060282692,89.53477487597117
ENSMUSG00000057738,82.52363568286061,80.63746138725078
ENSMUSG00000057751,2.6209866142469345,5.457268557521296
ENSMUSG00000057762,42.16980248993728,34.55490030890199
ENSMUSG00000057766,23.130206870729193,67.23766732191332
ENSMUSG00000057770,31.22718337545633,29.106992417860152
ENSMUSG00000057777,38.374052232518956,32.19601235607975
ENSMUSG00000057778,60.04399513245343,66.55433866891323
ENSMUSG00000057788,60.29205279415895,64.78049237105682
