gen_name,cardiac non-myocyte and cardiomyocyte
ENSMUSG00000081669,25.130668173470827
ENSMUSG00000081670,26.364364081555774
ENSMUSG00000081671,19.69675566228752
ENSMUSG00000081675,30.46569666148703
ENSMUSG00000081677,4.374440834392805
ENSMUSG00000081678,36.365776710458164
ENSMUSG00000081683,21.594387154494516
ENSMUSG00000081684,42.03512737203937
ENSMUSG00000081686,5.989546546122334
ENSMUSG00000081688,1.6386495267693177
ENSMUSG00000081692,7.322126477374394
ENSMUSG00000081695,35.292178744643785
ENSMUSG00000081700,4.87827847624429
ENSMUSG00000081703,41.860903140744924
ENSMUSG00000081706,2.3402552149550315
ENSMUSG00000081712,11.032631727645148
ENSMUSG00000081715,6.931299147713895
ENSMUSG00000081721,25.074163017375334
ENSMUSG00000081723,23.859302161322223
ENSMUSG00000081724,11.979093092244668
ENSMUSG00000081730,26.519753260818383
ENSMUSG00000081733,7.618778546875736
ENSMUSG00000081738,42.647266563073885
ENSMUSG00000081739,28.97772755097236
ENSMUSG00000081740,55.68583133210906
ENSMUSG00000081745,21.147054668738523
ENSMUSG00000081750,23.223619155247917
ENSMUSG00000081751,24.53265527146019
ENSMUSG00000081752,35.42873287187456
ENSMUSG00000081756,16.607807129067194
ENSMUSG00000081769,77.567453030089
ENSMUSG00000081771,10.57588171587324
ENSMUSG00000081772,7.209116165183406
ENSMUSG00000081783,16.50892310590008
ENSMUSG00000081787,18.05339737251024
ENSMUSG00000081788,36.69539012101521
ENSMUSG00000081789,3.0512784291566604
ENSMUSG00000081792,18.820925742807365
ENSMUSG00000081797,25.676884682393936
ENSMUSG00000081801,10.326317276451476
ENSMUSG00000081805,26.9199981164948
ENSMUSG00000081807,71.77096576729292
ENSMUSG00000081809,5.212600649809295
ENSMUSG00000081810,42.524838724866974
ENSMUSG00000081816,0.6215567170504308
ENSMUSG00000081817,8.96548476715167
ENSMUSG00000081822,40.25992371803927
ENSMUSG00000081824,54.67815604840608
ENSMUSG00000081828,6.540471818053398
ENSMUSG00000081829,31.289730187879645
ENSMUSG00000081833,9.426943541931534
ENSMUSG00000081848,2.862927908838348
ENSMUSG00000081849,4.035409897819843
ENSMUSG00000081851,47.19593162876112
ENSMUSG00000081855,76.47972877525075
ENSMUSG00000081860,6.502801713989735
ENSMUSG00000081861,4.680510429910063
ENSMUSG00000081865,26.543297075858174
ENSMUSG00000081866,14.719593162876112
ENSMUSG00000081869,0.4802938268116966
ENSMUSG00000081871,10.688892028064227
ENSMUSG00000081873,29.96185901963554
ENSMUSG00000081877,2.618072232424542
ENSMUSG00000081880,1.7704948909921363
ENSMUSG00000081883,6.987804303809389
ENSMUSG00000081884,0.5980129020106418
ENSMUSG00000081885,22.29128407967227
ENSMUSG00000081887,38.60243913923812
ENSMUSG00000081888,9.036116212271036
ENSMUSG00000081892,4.732306822997598
ENSMUSG00000081894,37.3216556010736
ENSMUSG00000081895,66.25229552196637
ENSMUSG00000081906,7.717662570042849
ENSMUSG00000081911,29.47685642981589
ENSMUSG00000081924,17.00334322173565
ENSMUSG00000081926,36.601214860856054
ENSMUSG00000081929,44.52135424024109
ENSMUSG00000081932,18.232330366812636
ENSMUSG00000081934,22.625606253237272
ENSMUSG00000081937,24.320760936102086
ENSMUSG00000081943,22.512595941046285
ENSMUSG00000081944,32.490464754908885
ENSMUSG00000081945,28.200781654659323
ENSMUSG00000081946,52.07421010500541
ENSMUSG00000081948,49.78575128313792
ENSMUSG00000081949,0.12242783820690303
ENSMUSG00000081952,0.26369072844563735
ENSMUSG00000081953,25.747516127513304
ENSMUSG00000081957,1.384376324339596
ENSMUSG00000081967,29.759382210293357
ENSMUSG00000081968,37.458209728304375
ENSMUSG00000081969,21.64147478457409
ENSMUSG00000081971,8.461647125300184
ENSMUSG00000081972,13.641286434053773
ENSMUSG00000081974,95.57376277251966
ENSMUSG00000081975,26.420869237651267
ENSMUSG00000081979,11.560013184536421
ENSMUSG00000081984,31.939539482977818
ENSMUSG00000081992,43.589019164665444
ENSMUSG00000081996,1.681028393840938
ENSMUSG00000081998,11.748363704854734
ENSMUSG00000081999,28.172529076611575
ENSMUSG00000082000,15.534209163252813
ENSMUSG00000082001,25.140085699486747
ENSMUSG00000082002,1.6857371568488957
ENSMUSG00000082007,4.906531054292038
ENSMUSG00000082013,23.47318359466968
ENSMUSG00000082016,27.207232659980225
ENSMUSG00000082023,14.333474596223573
ENSMUSG00000082024,0.1930592833262702
ENSMUSG00000082028,9.393982200875831
ENSMUSG00000082029,24.066487733672364
ENSMUSG00000082032,9.337477044780336
ENSMUSG00000082035,70.01459716532466
ENSMUSG00000082043,1.8740876771672081
ENSMUSG00000082044,28.93534868390074
ENSMUSG00000082045,16.734943730282055
ENSMUSG00000082051,28.80821208268588
ENSMUSG00000082057,18.41597212412299
ENSMUSG00000082061,32.904835899609175
ENSMUSG00000082062,39.30404482742384
ENSMUSG00000082063,1.5397655036022038
ENSMUSG00000082064,36.87903187832556
ENSMUSG00000082068,8.14616000376701
ENSMUSG00000082070,11.64947968168762
ENSMUSG00000082072,8.522861044403635
ENSMUSG00000082078,17.158732400998257
ENSMUSG00000082079,4.675801666902105
ENSMUSG00000082087,20.89749022931676
ENSMUSG00000082088,22.03701087724255
ENSMUSG00000082093,14.761972029947731
ENSMUSG00000082095,35.720676178367945
ENSMUSG00000082097,22.060554692282338
ENSMUSG00000082099,31.883034326882324
ENSMUSG00000082100,32.05725855817676
ENSMUSG00000082103,11.042049253661062
ENSMUSG00000082107,25.333144982813018
ENSMUSG00000082108,5.970711494090502
ENSMUSG00000082109,22.95992842680228
ENSMUSG00000082110,38.564769035174464
ENSMUSG00000082117,15.096294203512736
ENSMUSG00000082120,23.4260959645901
ENSMUSG00000082127,24.52323774544427
ENSMUSG00000082128,34.81659368084004
ENSMUSG00000082130,22.61618872722136
ENSMUSG00000082140,33.08847765691953
ENSMUSG00000082145,13.556528699910533
ENSMUSG00000082148,7.001930592833262
ENSMUSG00000082149,2.5003531572255966
ENSMUSG00000082151,30.71526110090879
ENSMUSG00000082154,10.61826058294486
ENSMUSG00000082160,12.53472712718369
ENSMUSG00000082163,19.659085558223854
ENSMUSG00000082165,19.889814945613786
ENSMUSG00000082171,38.239864387625374
ENSMUSG00000082179,7.670574939963272
ENSMUSG00000082180,18.835052031831236
ENSMUSG00000082185,18.962188633046097
ENSMUSG00000082186,12.285162687761925
ENSMUSG00000082190,36.605923623864015
ENSMUSG00000082192,25.154211988510617
ENSMUSG00000082193,33.389838489428826
ENSMUSG00000082194,8.117907425719263
ENSMUSG00000082195,26.623346046993458
ENSMUSG00000082196,27.6451476197203
ENSMUSG00000082197,5.532796534350426
ENSMUSG00000082204,27.83349814003861
ENSMUSG00000082208,7.534020812732495
ENSMUSG00000082214,30.53632810660639
ENSMUSG00000082220,5.264397042896831
ENSMUSG00000082223,12.911428167820313
ENSMUSG00000082226,18.948062344022226
ENSMUSG00000082229,18.74087677167208
ENSMUSG00000082233,3.3997268917455385
ENSMUSG00000082241,21.566134576446768
ENSMUSG00000082244,9.52111880209069
ENSMUSG00000082245,14.601874087677166
ENSMUSG00000082246,6.714696049347836
ENSMUSG00000082248,8.263879078965955
ENSMUSG00000082253,0.2495644394217639
ENSMUSG00000082260,38.35287469981636
ENSMUSG00000082262,17.832085511136224
ENSMUSG00000082264,23.55323256580496
ENSMUSG00000082272,29.180204360314544
ENSMUSG00000082274,20.57258558176767
ENSMUSG00000082277,31.445119367142247
ENSMUSG00000082280,1.9918067523661536
ENSMUSG00000082283,10.458162640674294
ENSMUSG00000082284,14.663088006780619
ENSMUSG00000082286,31.162593586664784
ENSMUSG00000082289,28.619861562367564
ENSMUSG00000082292,42.294109337477046
ENSMUSG00000082296,24.753967132834205
ENSMUSG00000082315,36.22451382021943
ENSMUSG00000082316,36.3281066063945
ENSMUSG00000082319,49.84696520224137
ENSMUSG00000082321,22.451382021942837
ENSMUSG00000082322,3.7481753543344163
ENSMUSG00000082328,29.556905400951173
ENSMUSG00000082329,7.218533691199322
ENSMUSG00000082334,6.12610067335311
ENSMUSG00000082336,7.011348118849178
ENSMUSG00000082343,19.15053915336441
ENSMUSG00000082345,58.087300466167534
ENSMUSG00000082348,12.327541554833545
ENSMUSG00000082356,8.551113622451382
ENSMUSG00000082357,13.250459104393276
ENSMUSG00000082361,32.87658332156143
ENSMUSG00000082364,12.760747751565663
ENSMUSG00000082373,1.4738428214907944
ENSMUSG00000082374,18.448933465178698
ENSMUSG00000082377,6.488675424965862
ENSMUSG00000082380,33.26741065122192
ENSMUSG00000082382,9.700051796393087
ENSMUSG00000082383,31.40274050007063
ENSMUSG00000082394,6.361538823751001
ENSMUSG00000082396,17.041013325799312
ENSMUSG00000082399,39.78433865423553
ENSMUSG00000082402,1.6904459198568538
ENSMUSG00000082405,2.217827376748128
ENSMUSG00000082408,1.2572397231247352
ENSMUSG00000082414,20.779771154117814
ENSMUSG00000082417,14.70075811084428
ENSMUSG00000082419,43.34887225125959
ENSMUSG00000082420,28.714036822526722
ENSMUSG00000082423,14.611291613693083
ENSMUSG00000082424,27.612186278664595
ENSMUSG00000082429,11.913170410133258
ENSMUSG00000082431,25.12125064745491
ENSMUSG00000082433,26.26548005838866
ENSMUSG00000082436,29.20374817535433
ENSMUSG00000082454,32.033714743136976
ENSMUSG00000082455,36.34694165842633
ENSMUSG00000082456,14.441776145406601
ENSMUSG00000082465,64.76903517445966
ENSMUSG00000082474,47.27598059989641
ENSMUSG00000082475,62.01911757781231
ENSMUSG00000082476,19.743843292367096
ENSMUSG00000082480,39.388802561567076
ENSMUSG00000082481,27.729905353863536
ENSMUSG00000082484,10.439327588642463
ENSMUSG00000082487,13.660121486085606
ENSMUSG00000082491,23.397843386542355
ENSMUSG00000082494,22.084098507322125
ENSMUSG00000082503,31.75118896265951
ENSMUSG00000082510,15.45416019211753
ENSMUSG00000082512,3.0748222441964495
ENSMUSG00000082515,28.41738475302538
ENSMUSG00000082516,9.280971888684842
ENSMUSG00000082520,43.7161557658803
ENSMUSG00000082529,3.390309365729623
ENSMUSG00000082530,22.573809860149737
ENSMUSG00000082532,22.667985120308895
ENSMUSG00000082535,33.60173282478693
ENSMUSG00000082536,34.538776663370534
ENSMUSG00000082541,0.8946649715119838
ENSMUSG00000082543,26.967085746574377
ENSMUSG00000082549,18.222912840796724
ENSMUSG00000082550,24.386683618213496
ENSMUSG00000082551,0.8240335263926167
ENSMUSG00000082560,4.463907331544004
ENSMUSG00000082561,31.00249564439422
ENSMUSG00000082570,12.223948768658472
ENSMUSG00000082575,13.495314780807083
ENSMUSG00000082576,6.399208927814663
ENSMUSG00000082579,16.245232377454442
ENSMUSG00000082580,30.16904459198568
ENSMUSG00000082585,49.46084663558883
ENSMUSG00000082587,1.6669021048170647
ENSMUSG00000082588,32.91425342562509
ENSMUSG00000082593,19.72971700334322
ENSMUSG00000082596,34.835428732871875
ENSMUSG00000082599,12.986768375947639
ENSMUSG00000082604,16.362951452653387
ENSMUSG00000082605,2.542732024297217
ENSMUSG00000082608,13.160992607242077
ENSMUSG00000082609,44.79446249470264
ENSMUSG00000082610,18.924518528982436
ENSMUSG00000082615,3.2207938974431416
ENSMUSG00000082625,6.314451193671422
ENSMUSG00000082626,44.27178980081932
ENSMUSG00000082633,30.428026557423365
ENSMUSG00000082645,58.2473984084381
ENSMUSG00000082646,6.328577482695295
ENSMUSG00000082647,24.984696520224137
ENSMUSG00000082649,0.7534020812732495
ENSMUSG00000082655,17.483637048547347
ENSMUSG00000082658,12.765456514573623
ENSMUSG00000082662,17.77558035504073
ENSMUSG00000082665,8.635871356594622
ENSMUSG00000082674,29.283797146489615
ENSMUSG00000082675,7.821255356217921
ENSMUSG00000082676,12.464095682064322
ENSMUSG00000082678,6.300324904647549
ENSMUSG00000082686,4.5392475396713285
ENSMUSG00000082687,23.911098554409758
ENSMUSG00000082691,23.99114752554504
ENSMUSG00000082693,13.90968592550737
ENSMUSG00000082705,14.394688515327022
ENSMUSG00000082711,32.33507557564628
ENSMUSG00000082718,5.0572114705466875
ENSMUSG00000082724,27.583933700616846
ENSMUSG00000082726,7.308000188350521
ENSMUSG00000082729,28.05010123840467
ENSMUSG00000082737,4.501577435607666
ENSMUSG00000082738,4.06366247586759
ENSMUSG00000082740,17.328247869284738
ENSMUSG00000082741,38.10801902340255
ENSMUSG00000082746,42.939209869567264
ENSMUSG00000082755,15.058624099449075
ENSMUSG00000082762,42.995715025662754
ENSMUSG00000082765,27.37203936525875
ENSMUSG00000082766,3.366765550689834
ENSMUSG00000082768,12.713660121486086
ENSMUSG00000082769,50.751047699769266
ENSMUSG00000082774,7.383340396477846
ENSMUSG00000082778,22.545557282101992
ENSMUSG00000082779,3.2678815275227193
ENSMUSG00000082791,13.354051890568346
ENSMUSG00000082792,31.90186937891416
ENSMUSG00000082794,5.82473984084381
ENSMUSG00000082804,27.32024297217121
ENSMUSG00000082806,23.313085652399117
ENSMUSG00000082809,41.907990770824505
ENSMUSG00000082815,7.270330084286858
ENSMUSG00000082816,18.609031407449265
ENSMUSG00000082820,33.10731270895136
ENSMUSG00000082828,8.541696096435466
ENSMUSG00000082831,6.352121297735085
ENSMUSG00000082836,10.420492536610633
ENSMUSG00000082838,7.4539718415972125
ENSMUSG00000082855,26.849366671375428
ENSMUSG00000082861,20.80802373216556
ENSMUSG00000082867,41.65371756839478
ENSMUSG00000082870,5.35386354004803
ENSMUSG00000082871,1.0735979658143806
ENSMUSG00000082872,10.87724254838254
ENSMUSG00000082873,12.873758063756652
ENSMUSG00000082876,14.399397278334982
ENSMUSG00000082877,15.458868955125487
ENSMUSG00000082878,8.132033714743137
ENSMUSG00000082879,23.23774544427179
ENSMUSG00000082884,39.007392757922496
ENSMUSG00000082888,30.818853887083865
ENSMUSG00000082894,34.20916325281348
ENSMUSG00000082895,39.05918915101003
ENSMUSG00000082896,52.045957526957665
ENSMUSG00000082900,10.001412628902386
ENSMUSG00000082901,45.87747798653294
ENSMUSG00000082902,24.64095682064322
ENSMUSG00000082907,7.41630173753355
ENSMUSG00000082908,23.55794132881292
ENSMUSG00000082912,11.635353392663747
ENSMUSG00000082920,37.11447002872346
ENSMUSG00000082922,5.311484672976409
ENSMUSG00000082925,30.2679286151528
ENSMUSG00000082926,49.15006827706361
ENSMUSG00000082927,25.13537693647879
ENSMUSG00000082928,7.246786269247068
ENSMUSG00000082931,36.68597259499929
ENSMUSG00000082935,43.35358101426755
ENSMUSG00000082936,21.75919385977304
ENSMUSG00000082938,44.69086970852757
ENSMUSG00000082947,19.414229881810048
ENSMUSG00000082953,11.955549277204879
ENSMUSG00000082954,1.4032113763714273
ENSMUSG00000082956,13.768423035268635
ENSMUSG00000082957,3.385600602721665
ENSMUSG00000082961,15.020953995385412
ENSMUSG00000082962,14.083910156801807
ENSMUSG00000082967,6.639355841220511
ENSMUSG00000082969,22.799830484531714
ENSMUSG00000082978,18.863304609878984
ENSMUSG00000082981,24.41493619626124
ENSMUSG00000082988,20.859820125253094
ENSMUSG00000082990,13.853180769411875
ENSMUSG00000082996,23.539106276781087
ENSMUSG00000082998,28.375005885953758
ENSMUSG00000083004,28.61044403635165
ENSMUSG00000083006,0.5226726938833168
ENSMUSG00000083007,40.28346753307906
ENSMUSG00000083009,22.347789235767763
ENSMUSG00000083011,43.118142863869664
ENSMUSG00000083012,85.16268776192494
ENSMUSG00000083013,7.044309459904883
ENSMUSG00000083014,15.670763290483588
ENSMUSG00000083016,32.768281772378394
ENSMUSG00000083019,34.91547770400716
ENSMUSG00000083022,55.08781843009841
ENSMUSG00000083027,24.085322785704196
ENSMUSG00000083033,29.85826623346047
ENSMUSG00000083038,8.207373922870461
ENSMUSG00000083041,30.41390026839949
ENSMUSG00000083044,30.668173470829213
ENSMUSG00000083049,23.798088242218768
ENSMUSG00000083054,0.4850025898196544
ENSMUSG00000083055,3.978904741724349
ENSMUSG00000083061,62.866694919244715
ENSMUSG00000083064,15.41649008805387
ENSMUSG00000083070,4.6569666148702735
ENSMUSG00000083072,0.7957809483448698
ENSMUSG00000083077,4.153128973018788
ENSMUSG00000083083,5.2549795168809155
ENSMUSG00000083086,29.830013655412724
ENSMUSG00000083087,42.76027687526487
ENSMUSG00000083097,26.039459434006684
ENSMUSG00000083100,27.428544521354244
ENSMUSG00000083101,5.641098083533456
ENSMUSG00000083104,2.9241418279417997
ENSMUSG00000083106,0.26839949145359515
ENSMUSG00000083111,32.56580496303621
ENSMUSG00000083113,3.91298205961294
ENSMUSG00000083116,4.162546499034703
ENSMUSG00000083121,51.27842915666054
ENSMUSG00000083122,6.107265621321279
ENSMUSG00000083139,21.274191269953384
ENSMUSG00000083149,12.030889485332203
ENSMUSG00000083152,16.81028393840938
ENSMUSG00000083153,13.518858595846872
ENSMUSG00000083161,32.64114517116354
ENSMUSG00000083170,18.025144794462495
ENSMUSG00000083175,10.109714178085417
ENSMUSG00000083178,1.035927861750718
ENSMUSG00000083179,38.74841079248482
ENSMUSG00000083180,1.0076752837029712
ENSMUSG00000083182,8.485190940339974
ENSMUSG00000083186,4.66638414088619
ENSMUSG00000083193,7.783585252154259
ENSMUSG00000083199,27.028299665677824
ENSMUSG00000083200,17.502472100579176
ENSMUSG00000083206,7.595234731835947
ENSMUSG00000083209,32.165560107359795
ENSMUSG00000083215,8.480482177332014
ENSMUSG00000083219,3.795262984413995
ENSMUSG00000083220,3.013608325092998
ENSMUSG00000083226,18.538399962329898
ENSMUSG00000083235,3.701087724254838
ENSMUSG00000083236,12.139191034515234
ENSMUSG00000083240,32.19381268540754
ENSMUSG00000083241,1.2336959080849461
ENSMUSG00000083245,22.69623769835664
ENSMUSG00000083246,17.271742713189244
ENSMUSG00000083250,18.16169892169327
ENSMUSG00000083258,6.629938315204596
ENSMUSG00000083261,38.74370202947686
ENSMUSG00000083268,0.7816546593209964
ENSMUSG00000083274,5.664641898573245
ENSMUSG00000083282,86.36813109196214
ENSMUSG00000083283,11.964966803220795
ENSMUSG00000083284,28.346753307906013
ENSMUSG00000083285,2.3826340820266516
ENSMUSG00000083287,22.328954183735934
ENSMUSG00000083294,16.59368084004332
ENSMUSG00000083306,39.15807317417715
ENSMUSG00000083307,37.5665112774874
ENSMUSG00000083311,18.839760794839197
ENSMUSG00000083316,2.938268116965673
ENSMUSG00000083317,1.9823892263502378
ENSMUSG00000083320,20.497245373640343
ENSMUSG00000083325,33.03197250082404
ENSMUSG00000083326,31.463954419174083
ENSMUSG00000083327,40.85793662004991
ENSMUSG00000083328,37.78782313886142
ENSMUSG00000083329,4.85944342421246
ENSMUSG00000083332,16.819701464425297
ENSMUSG00000083337,44.676743419503694
ENSMUSG00000083339,12.600649809295097
ENSMUSG00000083340,25.893487780759994
ENSMUSG00000083344,26.924706879502754
ENSMUSG00000083353,14.013278711682442
ENSMUSG00000083355,31.06370956349767
ENSMUSG00000083359,19.38126854075434
ENSMUSG00000083362,15.025662758393372
ENSMUSG00000083364,35.08028440928568
ENSMUSG00000083367,11.15976832886001
ENSMUSG00000083373,25.111833121439
ENSMUSG00000083374,20.982247963459997
ENSMUSG00000083378,24.843433629985405
ENSMUSG00000083380,73.21655601073599
ENSMUSG00000083382,34.924895230023075
ENSMUSG00000083390,15.84027875877007
ENSMUSG00000083391,0.4708763007957809
ENSMUSG00000083392,35.52290813203371
ENSMUSG00000083394,41.74789282855394
ENSMUSG00000083396,57.40923859302162
ENSMUSG00000083397,19.296510806611103
ENSMUSG00000083405,40.919150539153364
ENSMUSG00000083411,62.50882893063993
ENSMUSG00000083414,8.226208974902294
ENSMUSG00000083421,14.842021001083017
ENSMUSG00000083429,41.390026839949144
ENSMUSG00000083430,5.598719216461835
ENSMUSG00000083431,5.429203748175354
ENSMUSG00000083434,11.084428120732683
ENSMUSG00000083435,4.9771624994114045
ENSMUSG00000083439,15.275227197815134
ENSMUSG00000083440,5.594010453453878
ENSMUSG00000083443,11.00908791260536
ENSMUSG00000083449,7.425719263549466
ENSMUSG00000083454,72.47728021848661
ENSMUSG00000083457,8.056693506615813
ENSMUSG00000083458,2.575693365352922
ENSMUSG00000083460,2.994773273061167
ENSMUSG00000083465,25.43673776898809
ENSMUSG00000083468,10.505250270753873
ENSMUSG00000083472,2.0906907755332673
ENSMUSG00000083474,25.81343880962471
ENSMUSG00000083477,28.765833215614258
ENSMUSG00000083482,11.555304421528465
ENSMUSG00000083483,53.37853745820973
ENSMUSG00000083489,9.153835287469981
ENSMUSG00000083496,63.78961246880445
ENSMUSG00000083498,38.80962471158826
ENSMUSG00000083500,14.884399868154635
ENSMUSG00000083502,15.388237510006123
ENSMUSG00000083505,7.797711541178133
ENSMUSG00000083508,2.36379902999482
ENSMUSG00000083512,4.746433112021472
ENSMUSG00000083533,1.506804162546499
ENSMUSG00000083534,6.582850685125018
ENSMUSG00000083538,7.317417714366437
ENSMUSG00000083539,39.9444365965061
ENSMUSG00000083553,32.933088477656916
ENSMUSG00000083554,12.48763949710411
ENSMUSG00000083555,14.069783867777936
ENSMUSG00000083557,11.432876583321562
ENSMUSG00000083563,46.68738522390168
ENSMUSG00000083567,28.93063992089278
ENSMUSG00000083569,15.666054527475632
ENSMUSG00000083579,19.075198945237087
ENSMUSG00000083594,99.09591750247209
ENSMUSG00000083595,4.397984649432594
ENSMUSG00000083596,37.51942364740783
ENSMUSG00000083603,4.030701134811885
ENSMUSG00000083608,8.141451240759052
ENSMUSG00000083610,15.675472053491548
ENSMUSG00000083611,0.08946649715119838
ENSMUSG00000083614,18.14286386966144
ENSMUSG00000083618,23.487309883693552
ENSMUSG00000083619,51.989452370862175
ENSMUSG00000083621,86.38225738098602
ENSMUSG00000083624,21.806281489852616
ENSMUSG00000083626,41.583086123275415
ENSMUSG00000083627,3.173706267363564
ENSMUSG00000083630,14.616000376701042
ENSMUSG00000083632,1.8835052031831236
ENSMUSG00000083633,5.749399632716486
ENSMUSG00000083645,9.167961576493855
ENSMUSG00000083649,26.71752130715261
ENSMUSG00000083650,12.176861138578895
ENSMUSG00000083668,2.3920516080425673
ENSMUSG00000083669,43.913923812214534
ENSMUSG00000083670,16.824410227433255
ENSMUSG00000083672,14.470028723454348
ENSMUSG00000083674,31.459245656166125
ENSMUSG00000083677,15.731977209587042
ENSMUSG00000083678,37.76427932382163
ENSMUSG00000083679,31.45453689315817
ENSMUSG00000083688,15.529500400244856
ENSMUSG00000083689,12.096812167443613
ENSMUSG00000083692,19.663794321231812
ENSMUSG00000083695,17.267033950181286
ENSMUSG00000083700,21.30244384800113
ENSMUSG00000083704,19.23529688750765
ENSMUSG00000083705,96.11056175542684
ENSMUSG00000083708,5.980129020106418
ENSMUSG00000083709,12.836087959692987
ENSMUSG00000083713,30.45627913547111
ENSMUSG00000083716,78.55158449875218
ENSMUSG00000083718,41.47478457409239
ENSMUSG00000083720,13.829636954372088
ENSMUSG00000083723,29.429768799736312
ENSMUSG00000083734,14.479446249470266
ENSMUSG00000083736,27.009464613645996
ENSMUSG00000083743,25.49324292508358
ENSMUSG00000083754,18.06281489852616
ENSMUSG00000083757,85.02142487168621
ENSMUSG00000083760,4.1342939209869565
ENSMUSG00000083761,6.888920280642276
ENSMUSG00000083767,7.204407402175448
ENSMUSG00000083772,18.321796863963836
ENSMUSG00000083773,29.368554880632857
ENSMUSG00000083774,51.899985873710975
ENSMUSG00000083776,1.8222912840796721
ENSMUSG00000083780,26.430286763667183
ENSMUSG00000083783,6.465131609926073
ENSMUSG00000083793,4.506286198615624
ENSMUSG00000083795,1.4973866365305835
ENSMUSG00000083796,16.301737533549936
ENSMUSG00000083798,23.80279700522673
ENSMUSG00000083808,4.868860950228375
ENSMUSG00000083816,26.270188821396616
ENSMUSG00000083817,19.894523708621744
ENSMUSG00000083819,0.23543815039789046
ENSMUSG00000083820,24.18420680887131
ENSMUSG00000083822,40.467109290389416
ENSMUSG00000083823,3.084239770212365
ENSMUSG00000083826,34.74125347271272
ENSMUSG00000083827,41.776145406601685
ENSMUSG00000083829,3.2772990535386355
ENSMUSG00000083830,6.940716673729812
ENSMUSG00000083832,24.706879502754624
ENSMUSG00000083834,44.00809907237368
ENSMUSG00000083836,10.76894099919951
ENSMUSG00000083841,7.769458963130385
ENSMUSG00000083844,70.758581720582
ENSMUSG00000083847,1.163064462965579
ENSMUSG00000083849,1.8599613881433348
ENSMUSG00000083852,7.745915148090597
ENSMUSG00000083853,31.501624523237748
ENSMUSG00000083854,32.22206526345529
ENSMUSG00000083855,34.58115553044215
ENSMUSG00000083856,21.161180957762397
ENSMUSG00000083859,3.6540000941752604
ENSMUSG00000083860,8.838348165936809
ENSMUSG00000083863,43.00513255167868
ENSMUSG00000083864,4.788811979093093
ENSMUSG00000083875,2.2084098507322123
ENSMUSG00000083876,8.028440928568065
ENSMUSG00000083878,32.92367095164101
ENSMUSG00000083879,5.090172811602392
ENSMUSG00000083885,19.611997928144277
ENSMUSG00000083892,9.33276828177238
ENSMUSG00000083894,4.322644441305269
ENSMUSG00000083897,24.005273814568913
ENSMUSG00000083899,59.655318547817494
ENSMUSG00000083900,2.8911804868860953
ENSMUSG00000083902,23.15298771012855
ENSMUSG00000083906,34.920186467015114
ENSMUSG00000083909,8.235626500918208
ENSMUSG00000083910,30.78589254602816
ENSMUSG00000083911,48.86754249658615
ENSMUSG00000083912,6.790036257475161
ENSMUSG00000083914,40.005650515609545
ENSMUSG00000083915,4.958327447379574
ENSMUSG00000083921,10.848989970334793
ENSMUSG00000083922,5.061920233554646
ENSMUSG00000083927,8.739464142769695
ENSMUSG00000083929,56.1049112398173
ENSMUSG00000083935,24.904647549088853
ENSMUSG00000083936,14.9220699722183
ENSMUSG00000083943,5.556340349390215
ENSMUSG00000083951,24.071196496680322
ENSMUSG00000083953,34.02081273249517
ENSMUSG00000083964,3.5409897819842726
ENSMUSG00000083971,5.132551678674012
ENSMUSG00000083974,30.776475020012246
ENSMUSG00000083982,12.153317323539106
ENSMUSG00000083985,18.124028817629608
ENSMUSG00000083989,36.15388237510006
ENSMUSG00000083990,4.784103216085135
ENSMUSG00000083992,59.93784432829495
ENSMUSG00000083993,23.077647502001224
ENSMUSG00000084007,15.383528746998163
ENSMUSG00000084010,30.93657296228281
ENSMUSG00000084012,15.374111220982249
ENSMUSG00000084013,34.56232047841032
ENSMUSG00000084022,50.835805433912505
ENSMUSG00000084024,32.622310119131704
ENSMUSG00000084025,39.6760371050525
ENSMUSG00000084029,9.408108489899703
ENSMUSG00000084031,50.030606959551726
ENSMUSG00000084033,1.9870979893581955
ENSMUSG00000084041,0.26839949145359515
ENSMUSG00000084047,0.9040824975278994
ENSMUSG00000084048,26.788152752271976
ENSMUSG00000084050,2.349672740970947
ENSMUSG00000084058,5.024250129490983
ENSMUSG00000084060,23.9063897914018
ENSMUSG00000084064,0.3625747516127513
ENSMUSG00000084067,25.06945425436738
ENSMUSG00000084069,0.6451005320902199
ENSMUSG00000084071,33.49814003861186
ENSMUSG00000084079,15.09158544050478
ENSMUSG00000084081,9.186796628525688
ENSMUSG00000084087,2.4815181051937656
ENSMUSG00000084093,6.267363563591845
ENSMUSG00000084094,8.617036304562792
ENSMUSG00000084098,2.8064227527428547
ENSMUSG00000084099,0.49442011583557
ENSMUSG00000084104,4.332061967321184
ENSMUSG00000084105,1.4267551914112162
ENSMUSG00000084106,79.9218345340679
ENSMUSG00000084110,0.3484484625888779
ENSMUSG00000084111,64.91500682770635
ENSMUSG00000084113,9.342185807788294
ENSMUSG00000084116,9.681216744361256
ENSMUSG00000084118,3.11720111126807
ENSMUSG00000084126,89.54654612233367
ENSMUSG00000084128,2.246079954795875
ENSMUSG00000084129,31.30385647690352
ENSMUSG00000084131,52.818194660262755
ENSMUSG00000084132,13.622451382021945
ENSMUSG00000084136,44.15407072562038
ENSMUSG00000084137,5.141969204689928
