gen_name,retinal cone cell
ENSG00000135269,70.36726645304412
ENSG00000135272,37.594281488784816
ENSG00000135297,90.10105989647523
ENSG00000135298,63.18461917673157
ENSG00000135299,56.49001725412867
ENSG00000135314,56.085777668227756
ENSG00000135315,72.93073699778161
ENSG00000135316,91.63914222331772
ENSG00000135317,92.3145181168351
ENSG00000135318,37.21962040916934
ENSG00000135324,17.97880207049544
ENSG00000135334,69.81020458466848
ENSG00000135336,91.06729110179937
ENSG00000135338,78.27458713334977
ENSG00000135341,74.69558787281242
ENSG00000135346,27.31082080354942
ENSG00000135355,18.36332265220606
ENSG00000135362,15.740695094897708
ENSG00000135365,66.70939117574562
ENSG00000135372,74.38008380576781
ENSG00000135374,40.561991619423225
ENSG00000135378,58.762632487059406
ENSG00000135387,88.00098595020951
ENSG00000135390,97.86541779640127
ENSG00000135392,65.5804781858516
ENSG00000135404,97.59921123983239
ENSG00000135407,57.54498397830909
ENSG00000135414,86.2016268178457
ENSG00000135423,57.05693862459946
ENSG00000135424,29.647522800098596
ENSG00000135426,33.413852600443676
ENSG00000135436,22.86418535863939
ENSG00000135437,40.527483362090216
ENSG00000135439,9.98767562238107
ENSG00000135441,73.0046832634952
ENSG00000135446,59.16194232191274
ENSG00000135451,40.197190041902886
ENSG00000135452,88.32634951934926
ENSG00000135454,16.66255854079369
ENSG00000135457,74.72023662805029
ENSG00000135469,68.07000246487553
ENSG00000135473,69.91865910771506
ENSG00000135476,43.95366034015282
ENSG00000135480,24.126201626817846
ENSG00000135482,87.70027113630762
ENSG00000135486,99.29011584914961
ENSG00000135502,54.97658368252403
ENSG00000135503,66.16711856051269
ENSG00000135506,82.7212225782598
ENSG00000135519,33.64062114863199
ENSG00000135521,76.00197190041904
ENSG00000135525,75.89351737737245
ENSG00000135535,81.3063840276066
ENSG00000135537,58.91052501848657
ENSG00000135540,98.86122750801084
ENSG00000135541,99.51195464629036
ENSG00000135547,31.60956371703229
ENSG00000135549,81.22750801084545
ENSG00000135587,22.89376386492482
ENSG00000135596,55.64210007394627
ENSG00000135597,65.4079368991866
ENSG00000135604,39.142223317722454
ENSG00000135605,28.6221345822036
ENSG00000135617,48.45452304658615
ENSG00000135622,63.914222331772244
ENSG00000135624,95.49913729356668
ENSG00000135631,14.927286172048312
ENSG00000135632,36.04633965984718
ENSG00000135637,70.93911757456249
ENSG00000135643,45.84668474242051
ENSG00000135655,94.65122011338427
ENSG00000135677,84.52058171062362
ENSG00000135678,62.445156519595756
ENSG00000135679,97.44638895735766
ENSG00000135686,64.46635444910032
ENSG00000135698,71.76731575055459
ENSG00000135702,52.83214197683017
ENSG00000135709,64.01281735272369
ENSG00000135720,84.88045353709637
ENSG00000135722,38.02809958097116
ENSG00000135723,14.256840029578507
ENSG00000135740,17.53019472516638
ENSG00000135747,49.94330786295292
ENSG00000135749,70.6384027606606
ENSG00000135763,46.34951934927286
ENSG00000135766,82.69164407197437
ENSG00000135773,5.728370717278778
ENSG00000135775,76.33226522060636
ENSG00000135776,56.642839536603404
ENSG00000135778,82.97263988168598
ENSG00000135801,49.31229972886369
ENSG00000135821,82.53882178949962
ENSG00000135823,68.13901897954153
ENSG00000135824,21.054966724180428
ENSG00000135828,62.98742913482869
ENSG00000135829,94.68572837071729
ENSG00000135835,48.424944540300714
ENSG00000135837,93.10327828444663
ENSG00000135838,63.71703228986936
ENSG00000135842,46.89179196450579
ENSG00000135845,71.555336455509
ENSG00000135862,41.03031796894257
ENSG00000135870,97.55484348040424
ENSG00000135899,33.68498890806014
ENSG00000135900,76.68227754498398
ENSG00000135902,9.948237614000494
ENSG00000135903,17.781612028592555
ENSG00000135905,42.31698299235889
ENSG00000135912,49.682031057431594
ENSG00000135913,74.45895982252895
ENSG00000135914,29.691890559526747
ENSG00000135916,95.66674882918413
ENSG00000135917,65.68400295785062
ENSG00000135919,48.444663544491
ENSG00000135924,59.18659107715061
ENSG00000135925,22.70150357406951
ENSG00000135926,47.77421740202119
ENSG00000135929,54.656149864431846
ENSG00000135930,85.03820557061869
ENSG00000135931,96.17944293813161
ENSG00000135932,86.43825486812916
ENSG00000135940,95.04560019719004
ENSG00000135945,64.8755237860488
ENSG00000135951,63.2684249445403
ENSG00000135953,48.306630515158986
ENSG00000135956,72.11732807493222
ENSG00000135966,68.82425437515406
ENSG00000135968,92.82228247473503
ENSG00000135972,80.6162188809465
ENSG00000135974,67.71999014049791
ENSG00000135976,96.97313285679073
ENSG00000135999,62.94799112644811
ENSG00000136002,70.1257086517131
ENSG00000136003,60.60635937885137
ENSG00000136010,37.28863692383534
ENSG00000136011,1.3901897954153315
ENSG00000136014,50.63347300961302
ENSG00000136021,84.09662312053241
ENSG00000136026,69.51934927286172
ENSG00000136040,39.21616958343604
ENSG00000136044,70.57431599704215
ENSG00000136045,88.83904362829676
ENSG00000136048,54.44910032043382
ENSG00000136051,79.56618190781366
ENSG00000136052,74.59699285186097
ENSG00000136059,21.71555336455509
ENSG00000136068,51.92013803302933
ENSG00000136098,56.24845945279764
ENSG00000136099,20.58664037466108
ENSG00000136100,93.79344343110672
ENSG00000136104,71.22997288636924
ENSG00000136108,84.60931722947991
ENSG00000136110,23.958590091200392
ENSG00000136111,44.19028839043628
ENSG00000136114,19.329553857530193
ENSG00000136122,27.833374414592065
ENSG00000136141,78.27951688439734
ENSG00000136143,93.72442691644072
ENSG00000136144,95.20335223071234
ENSG00000136146,86.43332511708158
ENSG00000136147,57.16539314764605
ENSG00000136149,13.551885629775695
ENSG00000136152,77.3675129405965
ENSG00000136153,51.52082819817599
ENSG00000136156,82.119792950456
ENSG00000136159,79.74858269657382
ENSG00000136160,16.9435543505053
ENSG00000136161,52.38846438254868
ENSG00000136167,18.629529208774954
ENSG00000136169,79.39364062114863
ENSG00000136193,93.86245994577274
ENSG00000136197,39.89154547695342
ENSG00000136205,32.99975351244762
ENSG00000136206,33.152575794922356
ENSG00000136213,90.05669213704708
ENSG00000136231,59.06827705200888
ENSG00000136235,50.71727877742174
ENSG00000136237,72.5067784076904
ENSG00000136238,81.49864431846193
ENSG00000136240,73.1082080354942
ENSG00000136243,87.5425191027853
ENSG00000136247,79.44786788267193
ENSG00000136250,33.65048065072714
ENSG00000136261,97.77668227754498
ENSG00000136267,37.83583929011585
ENSG00000136270,74.44417056938624
ENSG00000136271,70.46586147399556
ENSG00000136273,72.8272122257826
ENSG00000136274,35.366034015282224
ENSG00000136279,79.6105496672418
ENSG00000136280,58.15134335716047
ENSG00000136286,30.130638402760663
ENSG00000136295,36.98299235888587
ENSG00000136297,49.677101306384024
ENSG00000136305,14.996302686714321
ENSG00000136319,78.77742174020213
ENSG00000136367,36.830170076411136
ENSG00000136371,59.906334730096134
ENSG00000136379,45.0529948237614
ENSG00000136381,91.72787774217403
ENSG00000136383,58.06260783830417
ENSG00000136404,47.986196697066795
ENSG00000136425,36.89425684002958
ENSG00000136436,96.94848410155286
ENSG00000136444,47.508010845452304
ENSG00000136448,84.24451565195957
ENSG00000136449,61.50357406950949
ENSG00000136450,86.86714320926792
ENSG00000136451,94.50332758195711
ENSG00000136463,41.13384274094158
ENSG00000136478,64.74242050776435
ENSG00000136485,95.65688932708898
ENSG00000136490,21.24722701503574
ENSG00000136492,70.03204338180922
ENSG00000136504,88.21296524525512
ENSG00000136518,85.30441212718758
ENSG00000136521,95.30687700271136
ENSG00000136522,83.82055706186837
ENSG00000136527,92.9504560019719
ENSG00000136531,72.4377618930244
ENSG00000136535,14.242050776435791
ENSG00000136536,92.83214197683017
ENSG00000136541,35.035740695094894
ENSG00000136542,37.50061621888094
ENSG00000136546,43.64308602415578
ENSG00000136560,84.79664776928765
ENSG00000136573,9.14468819324624
ENSG00000136603,99.85703721962041
ENSG00000136628,98.59995070248952
ENSG00000136630,7.0988415085038215
ENSG00000136631,78.56544244515652
ENSG00000136634,37.880207049544
ENSG00000136636,75.47448853832881
ENSG00000136643,62.60290855311806
ENSG00000136682,96.45057924574809
ENSG00000136698,38.50135568153808
ENSG00000136699,69.95316736504806
ENSG00000136709,88.12422972639882
ENSG00000136710,64.67340399309835
ENSG00000136715,55.56322405718511
ENSG00000136717,65.49667241804289
ENSG00000136718,67.22208528469312
ENSG00000136720,84.22972639881687
ENSG00000136731,88.29184126201626
ENSG00000136738,86.91644071974365
ENSG00000136754,78.3386738969682
ENSG00000136758,93.69484841015529
ENSG00000136770,51.34828691151097
ENSG00000136783,73.42371210253881
ENSG00000136802,85.66921370470791
ENSG00000136807,55.60266206556569
ENSG00000136810,87.77914715306878
ENSG00000136811,72.27508010845453
ENSG00000136813,81.50357406950948
ENSG00000136816,51.772245501602164
ENSG00000136819,91.8560512694109
ENSG00000136824,79.80773970914468
ENSG00000136826,34.60685235395612
ENSG00000136827,58.397830909539074
ENSG00000136828,69.86443184619176
ENSG00000136830,10.924328321419768
ENSG00000136834,33.8871087010106
ENSG00000136840,28.627064333251173
ENSG00000136842,43.11067291101799
ENSG00000136848,36.0069016514666
ENSG00000136854,97.65343850135568
ENSG00000136856,35.38082326842494
ENSG00000136861,69.00172541286665
ENSG00000136866,59.719004190288395
ENSG00000136867,54.00542272615233
ENSG00000136868,79.25067784076904
ENSG00000136869,17.998521074685726
ENSG00000136870,59.5760414099088
ENSG00000136872,27.162928272122254
ENSG00000136874,58.78728124229726
ENSG00000136875,76.78087256593543
ENSG00000136877,37.55977323145181
ENSG00000136878,37.7914715306877
ENSG00000136883,12.324377618930244
ENSG00000136888,98.45205817106236
ENSG00000136891,72.85679073206803
ENSG00000136895,44.40719743652946
ENSG00000136897,85.9354202612768
ENSG00000136908,68.98200640867637
ENSG00000136925,66.61079615479419
ENSG00000136928,94.96672418042888
ENSG00000136929,18.654177964012817
ENSG00000136930,94.00049297510475
ENSG00000136932,54.951934927286175
ENSG00000136933,76.12028592556076
ENSG00000136935,73.45329060882425
ENSG00000136936,73.4631501109194
ENSG00000136937,84.59452797633719
ENSG00000136938,59.950702489524275
ENSG00000136940,81.6070988415085
ENSG00000136942,95.35617451318709
ENSG00000136943,53.61597239339413
ENSG00000136944,31.944786788267194
ENSG00000136950,53.86738969682031
ENSG00000136960,65.27483362090214
ENSG00000136986,80.0887355188563
ENSG00000137033,22.2085284693123
ENSG00000137038,81.65146660093666
ENSG00000137040,85.71358146413606
ENSG00000137054,45.14666009366527
ENSG00000137055,69.31722947991126
ENSG00000137070,61.809218634458965
ENSG00000137073,82.4205077643579
ENSG00000137074,89.27779147153069
ENSG00000137075,74.4540300714814
ENSG00000137076,60.73946265713581
ENSG00000137090,23.00714813901898
ENSG00000137094,30.988415085038206
ENSG00000137098,35.02095144195218
ENSG00000137100,82.09514419521814
ENSG00000137103,72.29479911264481
ENSG00000137106,76.47029824993837
ENSG00000137124,65.28469312299728
ENSG00000137133,65.15158984471284
ENSG00000137135,48.86369238353463
ENSG00000137142,96.38156273108208
ENSG00000137145,83.40645797387232
ENSG00000137154,98.21050036973132
ENSG00000137161,55.43012077890066
ENSG00000137166,45.412866650234164
ENSG00000137168,80.35987182647276
ENSG00000137171,74.82869115109688
ENSG00000137177,71.10179935913237
ENSG00000137185,55.58787281242298
ENSG00000137193,35.094897707665766
ENSG00000137198,33.54202612768055
ENSG00000137200,58.67882671925068
ENSG00000137207,88.91791964505794
ENSG00000137210,98.77249198915455
ENSG00000137216,41.47892531427163
ENSG00000137218,36.03648015775203
ENSG00000137221,56.42593049051023
ENSG00000137225,9.198915454769534
ENSG00000137261,26.221345822035985
ENSG00000137265,28.31156026620656
ENSG00000137266,46.073453290608825
ENSG00000137267,80.69016514666009
ENSG00000137269,62.76559033768795
ENSG00000137270,42.85432585654424
ENSG00000137274,74.64136061128913
ENSG00000137275,59.30983485333991
ENSG00000137285,80.40916933694848
ENSG00000137288,95.9526743899433
ENSG00000137309,70.38205570618685
ENSG00000137310,17.55484348040424
ENSG00000137312,57.87527729849643
ENSG00000137331,26.55656889327089
ENSG00000137337,54.187823514912495
ENSG00000137338,83.9043628296771
ENSG00000137343,66.08331279270396
ENSG00000137364,88.64185358639388
ENSG00000137392,19.679566181907816
ENSG00000137393,82.07049543998028
ENSG00000137404,22.58811929997535
ENSG00000137409,66.39881685974858
ENSG00000137411,48.01577520335223
ENSG00000137413,88.29677101306383
ENSG00000137414,77.60414099087996
ENSG00000137434,30.97362583189549
ENSG00000137441,69.48484101552872
ENSG00000137449,73.50751787034756
ENSG00000137460,52.49198915454769
ENSG00000137462,26.63051515898447
ENSG00000137463,31.969435543505053
ENSG00000137474,80.88735518856298
ENSG00000137478,80.32043381809218
ENSG00000137486,83.51984224796648
ENSG00000137491,33.43850135568154
ENSG00000137492,76.1301454276559
ENSG00000137494,75.76534385013557
ENSG00000137496,13.44836085777668
ENSG00000137497,80.98102045846684
ENSG00000137500,94.8582696573823
ENSG00000137501,86.03401528222825
ENSG00000137502,93.87231944786788
ENSG00000137504,76.08084791718018
ENSG00000137509,64.25930490510228
ENSG00000137513,79.06334730096131
ENSG00000137522,50.702489524279024
ENSG00000137547,90.66305151589845
ENSG00000137558,21.38526004436776
ENSG00000137561,31.555336455508996
ENSG00000137563,57.43652945526251
ENSG00000137571,46.16218880946512
ENSG00000137573,38.230219373921614
ENSG00000137574,78.84643825486813
ENSG00000137575,84.75720976090707
ENSG00000137601,88.38550653192013
ENSG00000137642,88.25733300468326
ENSG00000137648,40.123243776189305
ENSG00000137656,41.49864431846192
ENSG00000137672,29.440473256100567
ENSG00000137673,14.715306877002712
ENSG00000137691,30.027113630761647
ENSG00000137692,87.58195711116589
ENSG00000137693,13.911757456248461
ENSG00000137699,8.809465122011337
ENSG00000137700,54.39487305891052
ENSG00000137709,35.00616218880946
ENSG00000137710,92.96524525511461
ENSG00000137713,56.273108208035495
ENSG00000137714,58.36825240325364
ENSG00000137720,80.39930983485334
ENSG00000137726,31.146167118560513
ENSG00000137727,23.3916687207296
ENSG00000137731,26.975597732314515
ENSG00000137745,23.889573576534385
ENSG00000137747,14.636430860241559
ENSG00000137760,57.446388957357655
ENSG00000137764,38.96475228000986
ENSG00000137766,50.909539068277056
ENSG00000137767,6.3100813408922845
ENSG00000137770,83.50505299482376
ENSG00000137776,96.64776928765097
ENSG00000137801,33.36948484101553
ENSG00000137802,58.86122750801085
ENSG00000137804,53.37934434311067
ENSG00000137806,80.67537589351737
ENSG00000137807,36.45057924574809
ENSG00000137809,59.81759921123984
ENSG00000137812,42.4205077643579
ENSG00000137814,83.60857776682278
ENSG00000137815,90.90460931722947
ENSG00000137817,82.98742913482869
ENSG00000137818,98.97954153315257
ENSG00000137819,40.73946265713582
ENSG00000137821,89.17919645057924
ENSG00000137822,88.73551885629776
ENSG00000137824,72.42297263988169
ENSG00000137831,42.18880946512201
ENSG00000137842,36.50973625831895
ENSG00000137843,35.60266206556569
ENSG00000137845,95.36110426423465
ENSG00000137857,69.20877495686469
ENSG00000137860,63.42124722701503
ENSG00000137868,57.81119053487799
ENSG00000137871,84.06704461424698
ENSG00000137872,98.26472763125463
ENSG00000137875,15.725905841754992
ENSG00000137876,90.08134089228494
ENSG00000137877,67.27631254621642
ENSG00000137880,42.49445403007148
ENSG00000137936,37.94922356421001
ENSG00000137941,92.23564210007395
ENSG00000137942,84.31846191767316
ENSG00000137944,48.34606852353956
ENSG00000137947,80.20211979295046
ENSG00000137948,39.83731821543012
ENSG00000137955,79.12743406457975
ENSG00000137959,31.880700024648757
ENSG00000137960,22.031057431599706
ENSG00000137962,69.72146906581219
ENSG00000137968,62.00147892531427
ENSG00000137970,26.09317229479911
ENSG00000137992,89.10525018486567
ENSG00000137996,84.72270150357407
ENSG00000138002,73.90189795415331
ENSG00000138018,72.84200147892531
ENSG00000138028,35.33152575794922
ENSG00000138029,90.30317968942569
ENSG00000138030,26.014296278037957
ENSG00000138031,24.870594035001233
ENSG00000138032,73.69484841015529
ENSG00000138035,91.30391915208283
ENSG00000138036,88.02563470544737
ENSG00000138039,19.649987675622384
ENSG00000138050,67.6164653684989
ENSG00000138068,10.988415085038206
ENSG00000138069,93.68498890806013
ENSG00000138071,90.15035740695096
ENSG00000138073,62.24303672664531
ENSG00000138074,45.43258565442445
ENSG00000138075,30.865171308848904
ENSG00000138078,95.23293073699777
ENSG00000138079,83.46561498644319
ENSG00000138080,15.213211732807494
ENSG00000138081,78.94503327581958
ENSG00000138083,55.46955878728124
ENSG00000138085,88.15380823268426
ENSG00000138092,38.26472763125462
ENSG00000138095,96.49494700517623
ENSG00000138100,19.29011584914962
ENSG00000138101,43.94873058910525
ENSG00000138107,84.39240818338673
ENSG00000138109,45.66428395366034
ENSG00000138111,75.48927779147154
ENSG00000138115,37.18511215183633
ENSG00000138131,28.114370224303677
ENSG00000138134,60.379590830663055
ENSG00000138138,89.90386985457235
ENSG00000138160,36.77101306384027
ENSG00000138161,35.4054720236628
ENSG00000138162,73.47793936406212
ENSG00000138166,83.84520581710623
ENSG00000138175,86.93122997288637
ENSG00000138180,14.493468079861968
ENSG00000138182,59.77816120285926
ENSG00000138185,89.12989894010353
ENSG00000138190,78.8513680059157
ENSG00000138193,87.01996549174267
ENSG00000138207,75.85900912003943
ENSG00000138231,54.927286172048305
ENSG00000138246,73.709637663298
ENSG00000138279,83.49519349272862
ENSG00000138286,53.892038452058166
ENSG00000138303,78.64924821296525
ENSG00000138311,36.68720729603155
ENSG00000138326,96.889327088982
ENSG00000138336,58.915454769534136
ENSG00000138346,62.5979788020705
ENSG00000138347,41.774710377125956
ENSG00000138363,83.98323884643825
ENSG00000138375,57.190041902883905
ENSG00000138376,89.5785062854326
ENSG00000138378,29.90879960561992
ENSG00000138379,35.37589351737737
ENSG00000138380,59.45772738476707
ENSG00000138381,88.75523786048805
ENSG00000138382,80.80354942075425
ENSG00000138385,94.96179442938131
ENSG00000138386,74.6265713581464
ENSG00000138395,25.679073206803054
ENSG00000138398,93.57160463396599
ENSG00000138399,87.51787034754744
ENSG00000138400,69.23342371210254
ENSG00000138411,51.02292334237121
ENSG00000138413,84.14099087996057
ENSG00000138430,89.00172541286665
ENSG00000138433,82.96771013063841
ENSG00000138434,70.61375400542272
ENSG00000138435,5.703721962040917
ENSG00000138439,96.27803795908306
ENSG00000138442,88.3559280256347
ENSG00000138443,94.10401774710377
ENSG00000138448,76.63790978555582
ENSG00000138449,96.49987675622381
ENSG00000138459,74.2223317722455
ENSG00000138463,45.452304658614736
ENSG00000138468,94.91742666995316
ENSG00000138472,92.94552625092433
ENSG00000138495,91.0426423465615
ENSG00000138496,26.196697066798123
ENSG00000138587,56.55903376879468
ENSG00000138592,96.41114123736752
ENSG00000138593,84.01774710377126
ENSG00000138594,89.29751047572097
ENSG00000138600,85.49174266699532
ENSG00000138604,74.94207542519102
ENSG00000138606,40.384520581710625
ENSG00000138613,60.38452058171062
ENSG00000138614,58.210500369731335
ENSG00000138617,47.22701503574069
ENSG00000138621,47.2615232930737
ENSG00000138622,18.42247966477693
ENSG00000138623,37.130884890313034
ENSG00000138629,81.0796154794183
ENSG00000138639,35.01602169090461
ENSG00000138640,82.41557801331034
ENSG00000138641,77.38723194478678
ENSG00000138642,38.78728124229726
ENSG00000138646,19.8767562238107
ENSG00000138650,37.337934434311066
ENSG00000138653,22.34656149864432
ENSG00000138658,73.18215430120779
ENSG00000138660,48.92284939610549
ENSG00000138663,92.57579492235642
ENSG00000138668,90.7419275326596
ENSG00000138669,47.143209267931965
ENSG00000138670,99.64012817352723
ENSG00000138674,97.89992605373429
ENSG00000138675,47.89253142716293
ENSG00000138685,36.386492482129654
ENSG00000138686,90.01232437761894
ENSG00000138688,93.9216169583436
ENSG00000138696,75.02588119299975
ENSG00000138698,97.81612028592555
ENSG00000138709,79.7535124476214
ENSG00000138735,82.48952427902391
ENSG00000138738,67.10870101059896
ENSG00000138741,56.268178456987926
ENSG00000138744,55.11954646290362
ENSG00000138750,75.1392654670939
ENSG00000138756,61.740202119792954
ENSG00000138757,87.12842001478926
ENSG00000138758,89.03130391915208
ENSG00000138759,7.138279516884398
ENSG00000138760,95.02095144195218
ENSG00000138764,86.5023416317476
ENSG00000138767,96.57875277298497
ENSG00000138768,88.54818831649001
ENSG00000138769,79.77816120285925
ENSG00000138771,94.0793689918659
ENSG00000138772,41.03524771999014
ENSG00000138777,84.4515651959576
ENSG00000138778,39.05348779886616
ENSG00000138780,82.55361104264234
ENSG00000138785,64.42198668967217
ENSG00000138794,71.21518363322652
ENSG00000138796,74.15824500862706
ENSG00000138798,34.60192260290855
ENSG00000138801,93.42864185358638
ENSG00000138802,86.54177964012817
ENSG00000138813,19.68942568400296
ENSG00000138814,98.40276066058664
ENSG00000138821,65.12694108947498
ENSG00000138823,10.707419275326597
ENSG00000138829,10.263741681045108
ENSG00000138834,45.343850135568154
ENSG00000138835,48.06507271382795
ENSG00000138867,86.26571358146413
ENSG00000138942,61.73034261769781
ENSG00000138944,57.510475720976096
ENSG00000138964,19.600690165146663
ENSG00000139053,99.80773970914468
ENSG00000139055,6.36923835346315
ENSG00000139083,62.45008627064333
ENSG00000139112,75.71604633965985
ENSG00000139116,98.25486812915948
ENSG00000139117,3.3768794675868867
ENSG00000139131,64.83115602662065
ENSG00000139132,93.27581957111167
ENSG00000139133,35.59280256347054
ENSG00000139144,17.471037712595514
ENSG00000139146,92.31944786788267
ENSG00000139151,17.919645057924573
ENSG00000139154,99.009120039438
ENSG00000139160,64.7177717525265
ENSG00000139163,99.53660340152823
ENSG00000139168,87.98126694601922
ENSG00000139173,29.598225289622874
ENSG00000139174,34.53290608824254
ENSG00000139178,33.5863938871087
ENSG00000139180,95.34631501109195
ENSG00000139182,71.77717525264974
ENSG00000139187,53.187084052255365
ENSG00000139190,30.31303919152083
ENSG00000139192,44.51565195957604
ENSG00000139193,12.792703968449592
ENSG00000139194,30.16514666009367
ENSG00000139197,40.80847917180183
ENSG00000139209,14.675868868622135
ENSG00000139218,95.81957111165886
ENSG00000139219,21.089474981513433
ENSG00000139220,96.68720729603154
ENSG00000139233,83.31279270396846
ENSG00000139239,10.332758195711117
ENSG00000139266,72.2257825979788
ENSG00000139269,35.35124476213951
ENSG00000139278,54.79911264481143
ENSG00000139287,53.196943554350504
ENSG00000139289,49.51934927286172
ENSG00000139291,80.29085531180675
ENSG00000139292,9.652452551146167
ENSG00000139318,56.95341385260044
ENSG00000139323,76.43578999260538
ENSG00000139324,94.77939364062115
ENSG00000139343,89.0460931722948
ENSG00000139344,18.940103524772
ENSG00000139350,47.325610056692135
ENSG00000139351,64.2938131624353
ENSG00000139352,8.237614000492975
ENSG00000139354,52.35888587626325
ENSG00000139364,52.73354695587873
ENSG00000139370,75.81957111165886
ENSG00000139372,82.30712349026375
ENSG00000139405,40.25634705447375
ENSG00000139410,44.98890806014296
ENSG00000139428,69.76090707419276
ENSG00000139433,92.72368745378358
ENSG00000139436,67.6509736258319
ENSG00000139437,67.99112644811437
ENSG00000139438,47.78900665516391
ENSG00000139496,90.69263002218389
ENSG00000139505,77.20976090707418
ENSG00000139508,67.91225043135321
ENSG00000139514,74.18289376386493
ENSG00000139517,52.999753512447626
ENSG00000139531,77.39709144688193
ENSG00000139537,53.42371210253882
ENSG00000139540,53.87724919891546
ENSG00000139546,77.6682277544984
ENSG00000139547,62.89869361597239
ENSG00000139549,28.33127927039685
ENSG00000139567,30.08627064333251
ENSG00000139572,41.301454276559035
ENSG00000139574,53.7983731821543
ENSG00000139579,79.79295045600198
ENSG00000139597,39.44293813162435
ENSG00000139613,91.44195218141485
ENSG00000139618,37.712595513926544
ENSG00000139620,85.33399063347301
ENSG00000139624,92.92580724673404
ENSG00000139625,55.59280256347054
ENSG00000139629,53.73428641853586
ENSG00000139631,73.33497658368252
ENSG00000139636,54.72516637909786
ENSG00000139637,82.49445403007148
ENSG00000139641,49.24328321419768
ENSG00000139644,98.62459945772738
ENSG00000139645,42.736011831402514
ENSG00000139651,58.7281242297264
ENSG00000139656,8.88834113877249
ENSG00000139668,63.953660340152815
ENSG00000139675,48.6911510968696
ENSG00000139679,39.52181414838551
ENSG00000139684,93.06877002711363
ENSG00000139687,70.24402267685483
ENSG00000139697,98.5506531920138
ENSG00000139714,68.63199408429874
ENSG00000139718,54.93221592309588
ENSG00000139719,82.37121025388218
ENSG00000139722,67.2615232930737
ENSG00000139725,64.81143702243037
ENSG00000139726,84.2593049051023
ENSG00000139734,35.755484348040426
ENSG00000139737,71.36800591570126
ENSG00000139746,96.23367019965492
ENSG00000139767,95.99211239832388
ENSG00000139793,89.45033275819571
ENSG00000139800,46.49248212965245
ENSG00000139826,74.75967463643086
ENSG00000139835,48.972146906581216
ENSG00000139842,76.93862459945773
ENSG00000139865,32.97017500616219
ENSG00000139874,1.414838550653192
ENSG00000139890,22.814887848163668
ENSG00000139908,28.493961054966725
ENSG00000139910,40.379590830663055
ENSG00000139915,27.315750554596992
ENSG00000139921,97.15553364555089
ENSG00000139926,54.13359625338921
ENSG00000139946,72.19620409169337
ENSG00000139970,73.7983731821543
ENSG00000139971,56.14493468079862
ENSG00000139973,33.44343110672911
ENSG00000139974,75.55829430613754
ENSG00000139977,74.02514173034261
ENSG00000139988,81.92260290855312
ENSG00000139990,71.48631994084299
ENSG00000139998,43.22405718511215
ENSG00000140006,78.18092186344589
ENSG00000140009,49.021444417056934
ENSG00000140015,24.540300714813903
ENSG00000140022,96.04633965984718
ENSG00000140025,82.7557308355928
ENSG00000140030,37.28370717278777
ENSG00000140043,83.79097855558294
ENSG00000140044,40.088735518856296
ENSG00000140057,76.92876509736259
ENSG00000140090,98.17106236135075
ENSG00000140092,26.28050283460685
ENSG00000140093,63.509982745871326
ENSG00000140104,55.947744638895735
ENSG00000140105,90.79122504313533
ENSG00000140153,81.97190041902884
ENSG00000140157,61.06482622627557
ENSG00000140199,90.97362583189549
ENSG00000140254,18.195711116588612
ENSG00000140259,77.3330046832635
ENSG00000140262,94.48360857776682
ENSG00000140263,50.57924574808972
ENSG00000140264,96.6083312792704
ENSG00000140265,70.50529948237613
ENSG00000140279,15.538575301947253
ENSG00000140280,57.08651713088489
ENSG00000140285,41.750061621888094
ENSG00000140297,62.58318954892778
ENSG00000140299,96.06605866403747
ENSG00000140307,88.94256840029578
ENSG00000140319,98.95982252896228
ENSG00000140320,29.016514666009368
ENSG00000140323,78.02316982992359
ENSG00000140326,46.596006901651464
ENSG00000140332,97.6337194971654
ENSG00000140350,73.76386492482129
ENSG00000140365,80.82326842494454
ENSG00000140367,76.33719497165393
ENSG00000140368,30.658121764850875
ENSG00000140374,90.93911757456249
ENSG00000140382,80.39438008380577
ENSG00000140386,95.91816613261031
ENSG00000140391,98.2499383781119
ENSG00000140395,90.21937392161696
ENSG00000140396,93.9068277052009
ENSG00000140398,53.660340152822286
ENSG00000140400,66.95587872812423
ENSG00000140403,78.34360364801579
ENSG00000140406,56.02662065565689
ENSG00000140416,90.68770027113631
ENSG00000140443,96.15479418289377
ENSG00000140450,67.73477939364062
ENSG00000140451,62.57333004683263
ENSG00000140455,93.41878235149125
ENSG00000140459,15.859009120039438
ENSG00000140463,94.19768301700763
ENSG00000140464,59.53660340152822
ENSG00000140470,34.36036480157752
ENSG00000140471,84.56494947005176
ENSG00000140474,61.89795415331526
ENSG00000140479,70.44121271875771
ENSG00000140481,47.729849642593045
ENSG00000140488,51.29898940103524
ENSG00000140497,46.01922602908553
ENSG00000140505,61.43455755484348
ENSG00000140506,29.75104757209761
ENSG00000140511,24.367759428148876
ENSG00000140521,56.98299235888587
ENSG00000140525,47.212225782597976
ENSG00000140526,75.5484348040424
ENSG00000140527,52.27508010845452
ENSG00000140534,13.818092186344588
ENSG00000140538,43.327581957111164
ENSG00000140543,63.41138772491989
ENSG00000140545,77.99359132363816
ENSG00000140548,22.01626817845699
ENSG00000140553,50.6186837564703
ENSG00000140557,21.400049297510478
ENSG00000140563,39.56618190781366
