gen_name,"CD4-positive, CD25-positive, alpha-beta regulatory T cell","CD4-positive, alpha-beta memory T cell"
ENSMUSG00000081524,2.4369063772048847,4.130257801899593
ENSMUSG00000081534,76.2876526458616,75.8751696065129
ENSMUSG00000081543,2.382632293080054,4.906377204884667
ENSMUSG00000081548,2.784260515603799,20.830393487109905
ENSMUSG00000081551,22.4640434192673,21.601085481682496
ENSMUSG00000081552,33.3134328358209,29.427408412483043
ENSMUSG00000081553,11.706919945725916,15.381275440976932
ENSMUSG00000081557,31.58751696065129,31.544097693351425
ENSMUSG00000081559,71.1370420624152,67.2618724559023
ENSMUSG00000081562,43.56580732700135,43.864314789687924
ENSMUSG00000081564,7.706919945725915,20.62415196743555
ENSMUSG00000081565,39.777476255088196,41.43283582089553
ENSMUSG00000081568,22.328358208955223,23.62550881953867
ENSMUSG00000081572,52.34192672998643,48.74898236092266
ENSMUSG00000081574,14.990502035278155,17.725915875169605
ENSMUSG00000081575,21.530529172320218,22.96336499321574
ENSMUSG00000081592,5.9158751696065135,5.763907734056987
ENSMUSG00000081593,3.3378561736770695,1.1180461329715061
ENSMUSG00000081594,24.027137042062417,20.87381275440977
ENSMUSG00000081600,44.065128900949794,44.6729986431479
ENSMUSG00000081603,29.03120759837178,26.833107191316145
ENSMUSG00000081604,94.42605156037992,93.75305291723203
ENSMUSG00000081613,11.609226594301221,11.191316146540027
ENSMUSG00000081614,17.308005427408414,22.442333785617368
ENSMUSG00000081618,20.369063772048847,10.008141112618725
ENSMUSG00000081619,8.862957937584802,7.560379918588874
ENSMUSG00000081620,62.067842605156045,59.81546811397558
ENSMUSG00000081622,34.16553595658073,35.3921302578019
ENSMUSG00000081629,34.18181818181818,35.52781546811398
ENSMUSG00000081631,17.28629579375848,15.50067842605156
ENSMUSG00000081640,10.838534599728629,11.668928086838534
ENSMUSG00000081642,59.028493894165535,55.38127544097693
ENSMUSG00000081643,23.967435549525103,24.62415196743555
ENSMUSG00000081647,20.41248303934871,15.69606512890095
ENSMUSG00000081648,37.242876526458616,35.310719131614654
ENSMUSG00000081650,5.568521031207598,18.64314789687924
ENSMUSG00000081651,42.72455902306649,40.14111261872456
ENSMUSG00000081657,15.924016282225237,12.173677069199456
ENSMUSG00000081664,0.0,22.27408412483039
ENSMUSG00000081668,12.852103120759836,13.541383989145183
ENSMUSG00000081669,25.617367706919946,27.674355495251017
ENSMUSG00000081670,25.199457259158752,26.919945725915873
ENSMUSG00000081671,28.62415196743555,30.82767978290366
ENSMUSG00000081675,35.191316146540025,33.362279511533245
ENSMUSG00000081678,45.35142469470828,45.92672998643148
ENSMUSG00000081680,13.905020352781547,1.497964721845319
ENSMUSG00000081683,21.204884667571235,24.618724559023068
ENSMUSG00000081684,41.35685210312076,39.53324287652646
ENSMUSG00000081692,7.9728629579375845,14.16010854816825
ENSMUSG00000081695,42.1438263229308,41.004070556309365
ENSMUSG00000081700,9.080054274084125,4.092265943012212
ENSMUSG00000081703,48.331071913161466,47.85345997286296
ENSMUSG00000081706,8.91180461329715,13.964721845318861
ENSMUSG00000081715,29.584803256445046,27.647218453188604
ENSMUSG00000081721,33.23744911804613,33.89959294436906
ENSMUSG00000081724,22.37720488466757,22.914518317503394
ENSMUSG00000081730,33.649932157394844,34.93622795115333
ENSMUSG00000081733,16.390773405698777,14.00271370420624
ENSMUSG00000081738,45.850746268656714,43.92401628222524
ENSMUSG00000081739,42.03527815468114,41.27544097693352
ENSMUSG00000081740,58.88738127544097,54.284938941655355
ENSMUSG00000081745,19.647218453188604,18.431478968792405
ENSMUSG00000081750,24.184531886024423,24.08141112618725
ENSMUSG00000081751,36.3527815468114,33.85074626865672
ENSMUSG00000081752,40.71641791044776,43.84803256445047
ENSMUSG00000081756,7.185888738127543,6.274084124830394
ENSMUSG00000081766,6.447761194029851,1.373134328358209
ENSMUSG00000081769,84.49932157394844,79.18046132971506
ENSMUSG00000081771,4.564450474898236,8.14111261872456
ENSMUSG00000081773,12.075983717774763,14.382632293080055
ENSMUSG00000081783,18.681139755766623,11.788331071913163
ENSMUSG00000081787,13.427408412483038,13.92672998643148
ENSMUSG00000081788,42.48575305291723,42.98507462686567
ENSMUSG00000081789,1.6173677069199457,9.71506105834464
ENSMUSG00000081792,18.871099050203526,22.94708276797829
ENSMUSG00000081797,40.211668928086844,40.803256445047495
ENSMUSG00000081798,6.100407055630936,5.17774762550882
ENSMUSG00000081800,3.4138398914518318,8.238805970149254
ENSMUSG00000081801,13.970149253731343,5.6824966078697425
ENSMUSG00000081805,28.493894165535956,31.80461329715061
ENSMUSG00000081807,75.77204884667572,71.66350067842605
ENSMUSG00000081809,14.328358208955224,15.598371777476256
ENSMUSG00000081810,65.10719131614654,59.940298507462686
ENSMUSG00000081811,4.776119402985075,4.922659430122116
ENSMUSG00000081824,51.05563093622795,49.45454545454545
ENSMUSG00000081828,6.1166892808683855,0.0
ENSMUSG00000081829,31.299864314789687,23.54952510176391
ENSMUSG00000081833,3.272727272727273,2.301221166892809
ENSMUSG00000081851,59.185888738127545,59.02306648575305
ENSMUSG00000081855,78.82767978290366,73.8236092265943
ENSMUSG00000081860,11.289009497964722,18.833107191316145
ENSMUSG00000081861,12.07055630936228,14.898236092265943
ENSMUSG00000081865,39.14246947082768,39.27815468113975
ENSMUSG00000081866,15.516960651289011,22.21981004070556
ENSMUSG00000081871,4.515603799185889,3.5278154681139755
ENSMUSG00000081873,29.96472184531886,31.603799185888736
ENSMUSG00000081877,6.040705563093622,2.784260515603799
ENSMUSG00000081884,2.6865671641791042,7.050203527815468
ENSMUSG00000081885,24.113975576662146,25.221166892808682
ENSMUSG00000081887,21.06919945725916,22.507462686567166
ENSMUSG00000081888,16.28222523744912,6.279511533242877
ENSMUSG00000081892,4.385345997286296,1.6282225237449117
ENSMUSG00000081894,32.47218453188602,28.47761194029851
ENSMUSG00000081895,77.51967435549525,73.78561736770692
ENSMUSG00000081906,9.59023066485753,13.204884667571234
ENSMUSG00000081911,29.807327001356853,31.402985074626866
ENSMUSG00000081924,24.754409769335144,25.687924016282228
ENSMUSG00000081926,33.18860244233379,30.7842605156038
ENSMUSG00000081929,74.89280868385346,75.19131614654003
ENSMUSG00000081932,19.310719131614654,16.998643147896882
ENSMUSG00000081937,8.173677069199456,3.8426051560379917
ENSMUSG00000081943,23.0067842605156,22.398914518317504
ENSMUSG00000081944,25.758480325644506,27.104477611940297
ENSMUSG00000081945,33.92672998643148,34.88195386702849
ENSMUSG00000081946,63.95115332428766,60.651289009497965
ENSMUSG00000081948,49.90502035278155,46.70284938941655
ENSMUSG00000081953,23.077340569877883,18.616010854816825
ENSMUSG00000081967,29.487109905020354,30.317503392130256
ENSMUSG00000081968,40.81953867028494,38.80054274084125
ENSMUSG00000081969,24.52103120759837,21.796472184531886
ENSMUSG00000081971,18.067842605156038,15.58751696065129
ENSMUSG00000081974,96.8955223880597,96.15196743554952
ENSMUSG00000081975,33.682496607869744,34.29579375848032
ENSMUSG00000081984,27.76662143826323,28.80868385345997
ENSMUSG00000081992,59.18046132971506,56.34735413839892
ENSMUSG00000081998,5.123473541383989,6.51831750339213
ENSMUSG00000081999,20.211668928086837,21.46540027137042
ENSMUSG00000082000,27.23473541383989,30.219810040705564
ENSMUSG00000082001,29.085481682496606,30.4966078697422
ENSMUSG00000082002,21.188602442333785,17.80732700135685
ENSMUSG00000082013,24.6729986431479,29.92672998643148
ENSMUSG00000082016,17.1831750339213,22.024423337856174
ENSMUSG00000082023,24.944369063772047,27.52238805970149
ENSMUSG00000082026,5.867028493894166,5.210312075983717
ENSMUSG00000082028,9.335142469470828,11.30529172320217
ENSMUSG00000082029,15.902306648575305,9.834464043419269
ENSMUSG00000082031,4.55359565807327,6.936227951153325
ENSMUSG00000082032,9.921302578018997,11.706919945725916
ENSMUSG00000082035,75.32157394843962,70.95793758480326
ENSMUSG00000082044,31.934871099050206,31.51696065128901
ENSMUSG00000082045,12.66214382632293,13.400271370420624
ENSMUSG00000082051,22.903663500678427,29.780189959294432
ENSMUSG00000082057,22.08412483039349,23.240162822252376
ENSMUSG00000082061,48.86838534599728,46.713704206241516
ENSMUSG00000082062,30.44233378561737,27.956580732700136
ENSMUSG00000082064,51.94572591587517,50.76255088195387
ENSMUSG00000082066,3.4518317503392133,1.6010854816824966
ENSMUSG00000082070,2.9742198100407053,3.7014925373134324
ENSMUSG00000082072,6.257801899592945,10.82225237449118
ENSMUSG00000082078,14.85481682496608,0.0
ENSMUSG00000082082,0.0,18.474898236092265
ENSMUSG00000082087,11.744911804613297,9.253731343283581
ENSMUSG00000082088,27.576662143826326,31.272727272727273
ENSMUSG00000082095,27.96200814111262,33.48168249660787
ENSMUSG00000082099,38.795115332428765,38.4640434192673
ENSMUSG00000082100,25.166892808683855,19.690637720488464
ENSMUSG00000082101,4.78697421981004,12.53731343283582
ENSMUSG00000082107,21.318860244233377,14.523744911804611
ENSMUSG00000082108,29.655359565807327,26.599728629579378
ENSMUSG00000082109,50.22523744911804,48.98236092265943
ENSMUSG00000082110,39.66350067842605,41.42740841248304
ENSMUSG00000082116,18.719131614654003,11.0393487109905
ENSMUSG00000082118,13.313432835820896,5.351424694708276
ENSMUSG00000082120,35.701492537313435,35.864314789687924
ENSMUSG00000082127,23.218453188602442,24.938941655359564
ENSMUSG00000082128,39.63093622795115,37.28629579375848
ENSMUSG00000082130,27.706919945725915,21.237449118046133
ENSMUSG00000082140,43.696065128900955,42.17096336499321
ENSMUSG00000082145,17.66078697421981,15.191316146540027
ENSMUSG00000082151,41.801899592944366,40.46675712347354
ENSMUSG00000082154,7.76662143826323,13.519674355495251
ENSMUSG00000082163,24.586160108548167,21.128900949796474
ENSMUSG00000082165,35.60922659430122,33.37313432835821
ENSMUSG00000082171,50.75712347354139,47.462686567164184
ENSMUSG00000082179,7.5278154681139755,14.442333785617368
ENSMUSG00000082180,0.0,21.92672998643148
ENSMUSG00000082183,9.671641791044776,7.142469470827679
ENSMUSG00000082185,10.132971506105834,2.7137042062415198
ENSMUSG00000082186,14.4640434192673,12.314789687924016
ENSMUSG00000082190,52.22252374491181,50.44776119402985
ENSMUSG00000082192,27.01221166892809,24.52103120759837
ENSMUSG00000082193,44.70013568521031,41.83446404341927
ENSMUSG00000082195,25.459972862957937,24.645861601085482
ENSMUSG00000082196,40.60244233378562,40.01085481682497
ENSMUSG00000082197,8.835820895522389,3.8208955223880596
ENSMUSG00000082204,42.13839891451832,42.09497964721846
ENSMUSG00000082208,5.785617367706919,7.734056987788331
ENSMUSG00000082214,31.592944369063776,31.451831750339217
ENSMUSG00000082220,19.777476255088196,15.772048846675712
ENSMUSG00000082233,12.922659430122115,25.37313432835821
ENSMUSG00000082234,0.0,11.310719131614654
ENSMUSG00000082241,23.951153324287652,24.341926729986433
ENSMUSG00000082244,9.796472184531886,0.0
ENSMUSG00000082245,25.861601085481684,24.77069199457259
ENSMUSG00000082247,3.994572591587517,11.012211668928087
ENSMUSG00000082260,55.468113975576664,52.75983717774763
ENSMUSG00000082262,14.12754409769335,8.629579375848033
ENSMUSG00000082264,21.63907734056988,22.746268656716417
ENSMUSG00000082272,27.46268656716418,27.468113975576664
ENSMUSG00000082274,13.796472184531886,10.648575305291724
ENSMUSG00000082276,23.636363636363637,18.084124830393485
ENSMUSG00000082277,25.058344640434193,25.454545454545453
ENSMUSG00000082280,20.716417910447763,20.645861601085482
ENSMUSG00000082283,11.815468113975577,9.747625508819539
ENSMUSG00000082284,12.341926729986431,15.153324287652644
ENSMUSG00000082286,36.24966078697422,34.556309362279514
ENSMUSG00000082289,39.00135685210312,40.08683853459973
ENSMUSG00000082292,80.32564450474898,67.58208955223881
ENSMUSG00000082296,36.3202170963365,34.719131614654
ENSMUSG00000082302,3.940298507462687,7.761194029850746
ENSMUSG00000082309,2.751696065128901,6.637720488466757
ENSMUSG00000082313,7.734056987788331,3.3758480325644507
ENSMUSG00000082315,45.55223880597015,44.59701492537314
ENSMUSG00000082316,50.637720488466755,49.758480325644506
ENSMUSG00000082319,58.72455902306648,56.08141112618724
ENSMUSG00000082321,20.30393487109905,19.886024423337854
ENSMUSG00000082322,4.922659430122116,6.8059701492537314
ENSMUSG00000082328,43.38670284938942,42.795115332428765
ENSMUSG00000082334,6.013568521031208,13.31886024423338
ENSMUSG00000082336,18.523744911804613,19.468113975576664
ENSMUSG00000082345,68.21166892808684,64.43962008141114
ENSMUSG00000082348,9.633649932157395,1.503392130257802
ENSMUSG00000082360,8.922659430122117,5.953867028493894
ENSMUSG00000082361,23.169606512890095,22.58887381275441
ENSMUSG00000082364,14.19810040705563,13.047489823609226
ENSMUSG00000082380,37.80189959294437,38.312075983717776
ENSMUSG00000082382,4.369063772048847,3.3867028493894162
ENSMUSG00000082383,34.436906377204885,33.98100407055631
ENSMUSG00000082389,19.18046132971506,20.222523744911804
ENSMUSG00000082394,18.979647218453188,17.89416553595658
ENSMUSG00000082396,3.457259158751696,7.2835820895522385
ENSMUSG00000082399,42.822252374491185,42.58887381275441
ENSMUSG00000082402,6.909090909090909,12.754409769335142
ENSMUSG00000082405,10.442333785617368,4.933514246947083
ENSMUSG00000082408,19.40841248303935,11.913161465400272
ENSMUSG00000082417,17.953867028493896,19.310719131614654
ENSMUSG00000082419,63.815468113975584,57.53052917232022
ENSMUSG00000082420,1.622795115332429,8.065128900949796
ENSMUSG00000082423,32.28222523744912,25.259158751696063
ENSMUSG00000082424,26.843962008141116,26.132971506105836
ENSMUSG00000082429,21.221166892808686,0.0
ENSMUSG00000082431,15.522388059701491,10.360922659430122
ENSMUSG00000082436,37.70963364993216,34.876526458616006
ENSMUSG00000082454,41.373134328358205,38.97964721845319
ENSMUSG00000082455,46.507462686567166,49.02578018995929
ENSMUSG00000082456,20.77069199457259,18.567164179104477
ENSMUSG00000082465,83.3921302578019,80.16824966078697
ENSMUSG00000082474,55.945725915875165,54.838534599728625
ENSMUSG00000082475,64.76526458616011,59.185888738127545
ENSMUSG00000082476,34.833107191316145,34.62143826322931
ENSMUSG00000082480,50.442333785617365,48.84124830393487
ENSMUSG00000082481,35.05020352781546,35.24016282225237
ENSMUSG00000082484,18.1763907734057,18.83853459972863
ENSMUSG00000082487,14.89280868385346,10.941655359565807
ENSMUSG00000082491,28.352781546811396,24.9280868385346
ENSMUSG00000082494,15.55495251017639,10.100407055630937
ENSMUSG00000082503,48.72727272727273,45.161465400271375
ENSMUSG00000082510,7.853459972862958,13.666214382632294
ENSMUSG00000082515,23.54952510176391,25.248303934871096
ENSMUSG00000082516,5.329715061058344,8.667571234735414
ENSMUSG00000082520,51.66892808683854,49.54138398914518
ENSMUSG00000082530,32.103120759837175,31.234735413839893
ENSMUSG00000082532,26.96879240162822,25.335142469470828
ENSMUSG00000082534,7.229308005427408,0.0
ENSMUSG00000082535,49.78561736770692,48.217096336499324
ENSMUSG00000082536,29.64450474898236,30.05156037991859
ENSMUSG00000082541,4.6621438263229305,8.890094979647218
ENSMUSG00000082542,2.198100407055631,8.331071913161466
ENSMUSG00000082543,42.55088195386703,39.153324287652644
ENSMUSG00000082549,28.488466757123476,27.359565807327
ENSMUSG00000082550,20.94979647218453,27.810040705563093
ENSMUSG00000082551,1.8236092265943014,2.046132971506106
ENSMUSG00000082561,46.404341926729984,47.68521031207598
ENSMUSG00000082570,11.364993215739485,5.568521031207598
ENSMUSG00000082575,11.01763907734057,4.9606512890094985
ENSMUSG00000082576,24.765264586160107,20.439620081411125
ENSMUSG00000082579,19.62550881953867,18.53459972862958
ENSMUSG00000082580,33.69877883310719,33.66078697421981
ENSMUSG00000082585,53.06919945725917,51.153324287652644
ENSMUSG00000082587,10.176390773405698,6.219810040705563
ENSMUSG00000082588,41.090909090909086,38.54545454545455
ENSMUSG00000082593,1.5956580732700134,11.261872455902306
ENSMUSG00000082596,36.26594301221167,36.70556309362279
ENSMUSG00000082599,5.948439620081411,8.086838534599728
ENSMUSG00000082604,26.691994572591586,24.417910447761194
ENSMUSG00000082605,9.867028493894166,7.278154681139756
ENSMUSG00000082608,25.5685210312076,27.137042062415194
ENSMUSG00000082609,63.51696065128901,60.52103120759838
ENSMUSG00000082610,4.021709633649932,16.67842605156038
ENSMUSG00000082625,12.776119402985076,18.008141112618723
ENSMUSG00000082626,48.656716417910445,45.67164179104478
ENSMUSG00000082629,1.9918588873812755,7.381275440976934
ENSMUSG00000082633,47.359565807327,44.31478968792402
ENSMUSG00000082641,16.531886024423336,10.181818181818182
ENSMUSG00000082645,58.38263229308005,56.51560379918589
ENSMUSG00000082646,13.194029850746269,8.168249660786975
ENSMUSG00000082647,32.29308005427408,28.521031207598373
ENSMUSG00000082655,23.88059701492537,20.672998643147896
ENSMUSG00000082658,11.256445047489825,13.378561736770692
ENSMUSG00000082663,19.83717774762551,25.60651289009498
ENSMUSG00000082674,31.3270013568521,32.217096336499324
ENSMUSG00000082675,5.394843962008141,10.909090909090908
ENSMUSG00000082678,11.793758480325645,3.576662143826323
ENSMUSG00000082682,0.0,17.742198100407055
ENSMUSG00000082686,0.0,13.546811397557665
ENSMUSG00000082687,31.419267299864316,35.462686567164184
ENSMUSG00000082691,15.310719131614652,10.317503392130257
ENSMUSG00000082693,12.10854816824966,4.949796472184532
ENSMUSG00000082705,5.253731343283582,7.2727272727272725
ENSMUSG00000082711,37.682496607869744,36.2876526458616
ENSMUSG00000082718,8.222523744911804,2.404341926729986
ENSMUSG00000082724,14.919945725915875,17.438263229308003
ENSMUSG00000082727,10.89280868385346,0.0
ENSMUSG00000082729,31.777476255088192,28.151967435549523
ENSMUSG00000082737,2.6974219810040707,12.710990502035276
ENSMUSG00000082740,25.791044776119403,25.275440976933517
ENSMUSG00000082741,47.05563093622795,42.599728629579374
ENSMUSG00000082746,50.25237449118046,49.76933514246947
ENSMUSG00000082755,23.6797829036635,22.08955223880597
ENSMUSG00000082762,48.85753052917232,50.089552238805965
ENSMUSG00000082765,14.909090909090908,14.545454545454545
ENSMUSG00000082766,20.955223880597014,25.09090909090909
ENSMUSG00000082768,6.854816824966078,6.306648575305291
ENSMUSG00000082769,64.88466757123473,59.62550881953867
ENSMUSG00000082774,15.58751696065129,14.056987788331071
ENSMUSG00000082778,36.80325644504749,39.24016282225237
ENSMUSG00000082791,2.58887381275441,12.542740841248303
ENSMUSG00000082792,31.712347354138398,29.38941655359566
ENSMUSG00000082793,3.1316146540027137,14.290366350067844
ENSMUSG00000082804,43.89145183175034,41.03663500678426
ENSMUSG00000082806,27.430122116689283,28.73812754409769
ENSMUSG00000082809,37.93215739484396,38.61601085481682
ENSMUSG00000082815,10.105834464043419,18.333785617367706
ENSMUSG00000082816,25.557666214382635,26.284938941655362
ENSMUSG00000082819,17.020352781546812,14.762550881953867
ENSMUSG00000082820,33.715061058344645,35.14246947082768
ENSMUSG00000082826,13.06919945725916,11.652645861601085
ENSMUSG00000082828,27.896879240162818,23.918588873812755
ENSMUSG00000082831,17.791044776119403,10.42605156037992
ENSMUSG00000082836,0.0,8.493894165535956
ENSMUSG00000082838,6.024423337856174,4.73270013568521
ENSMUSG00000082855,25.709633649932158,21.063772048846676
ENSMUSG00000082861,16.618724559023065,9.204884667571235
ENSMUSG00000082867,74.50746268656717,71.72320217096336
ENSMUSG00000082870,42.507462686567166,41.286295793758484
ENSMUSG00000082872,14.843962008141112,19.332428765264588
ENSMUSG00000082876,14.816824966078698,15.66350067842605
ENSMUSG00000082877,33.19402985074627,32.6078697421981
ENSMUSG00000082878,11.717774762550883,15.934871099050204
ENSMUSG00000082879,29.68249660786974,30.757123473541387
ENSMUSG00000082884,36.07055630936228,33.77476255088195
ENSMUSG00000082894,39.109905020352784,36.51017639077341
ENSMUSG00000082895,56.89009497964722,55.6797829036635
ENSMUSG00000082896,51.57123473541384,52.3527815468114
ENSMUSG00000082900,21.025780189959296,25.970149253731346
ENSMUSG00000082901,63.419267299864316,62.089552238805965
ENSMUSG00000082908,16.938941655359567,20.287652645861602
ENSMUSG00000082920,41.758480325644506,39.75033921302578
ENSMUSG00000082925,35.32157394843962,35.028493894165535
ENSMUSG00000082926,56.54816824966079,55.88602442333786
ENSMUSG00000082927,32.14111261872456,32.42876526458616
ENSMUSG00000082928,22.48032564450475,17.845318860244234
ENSMUSG00000082931,52.14654002713704,50.67571234735414
ENSMUSG00000082935,49.09090909090909,48.48846675712347
ENSMUSG00000082938,48.3202170963365,48.91180461329715
ENSMUSG00000082947,27.006784260515605,26.843962008141116
ENSMUSG00000082951,9.628222523744911,0.0
ENSMUSG00000082953,4.2713704206241525,5.470827679782904
ENSMUSG00000082954,7.348710990502036,12.618724559023068
ENSMUSG00000082956,11.636363636363637,1.6933514246947081
ENSMUSG00000082957,3.5712347354138396,3.522388059701492
ENSMUSG00000082961,33.568521031207595,30.382632293080054
ENSMUSG00000082964,9.747625508819539,12.80325644504749
ENSMUSG00000082967,12.976933514246946,14.540027137042063
ENSMUSG00000082969,29.30800542740841,27.576662143826326
ENSMUSG00000082978,38.77340569877884,36.42876526458616
ENSMUSG00000082981,23.560379918588875,28.846675712347352
ENSMUSG00000082983,0.0,9.085481682496606
ENSMUSG00000082988,27.82632293080054,29.63907734056988
ENSMUSG00000082990,15.837177747625509,6.3392130257801895
ENSMUSG00000082996,34.637720488466755,34.69199457259159
ENSMUSG00000082998,30.654002713704205,28.94979647218453
ENSMUSG00000083004,38.91451831750339,39.354138398914515
ENSMUSG00000083007,52.938941655359564,51.0067842605156
ENSMUSG00000083009,20.455902306648575,0.0
ENSMUSG00000083011,49.14518317503392,47.89145183175034
ENSMUSG00000083012,75.19131614654003,73.23744911804614
ENSMUSG00000083013,7.115332428765264,6.898236092265943
ENSMUSG00000083016,48.71099050203528,46.34464043419268
ENSMUSG00000083019,42.30122116689281,40.47218453188602
ENSMUSG00000083022,77.19402985074628,72.16824966078697
ENSMUSG00000083027,26.37720488466757,25.601085481682496
ENSMUSG00000083033,47.59837177747626,46.54545454545455
ENSMUSG00000083038,6.013568521031208,13.31886024423338
ENSMUSG00000083041,38.49118046132972,41.090909090909086
ENSMUSG00000083044,43.76662143826323,43.95115332428765
ENSMUSG00000083049,18.957937584803254,20.466757123473542
ENSMUSG00000083055,10.941655359565807,2.350067842605156
ENSMUSG00000083061,63.09362279511534,58.71913161465401
ENSMUSG00000083064,18.013568521031207,18.344640434192673
ENSMUSG00000083068,8.146540027137043,0.0
ENSMUSG00000083070,18.71370420624152,16.21166892808684
ENSMUSG00000083072,12.282225237449119,15.489823609226594
ENSMUSG00000083086,18.795115332428765,14.116689280868385
ENSMUSG00000083087,53.65535956580732,52.39620081411126
ENSMUSG00000083097,26.312075983717776,31.565807327001355
ENSMUSG00000083100,36.33649932157395,39.32157394843962
ENSMUSG00000083101,4.74898236092266,7.7829036635006785
ENSMUSG00000083104,13.27001356852103,19.21302578018996
ENSMUSG00000083106,5.747625508819539,1.6173677069199457
ENSMUSG00000083107,12.960651289009498,16.407055630936227
ENSMUSG00000083111,30.63772048846676,26.008141112618727
ENSMUSG00000083113,3.956580732700136,3.5929443690637717
ENSMUSG00000083116,17.87245590230665,10.312075983717776
ENSMUSG00000083121,79.40841248303934,76.47218453188603
ENSMUSG00000083127,4.7272727272727275,7.57123473541384
ENSMUSG00000083139,11.907734056987788,11.972862957937584
ENSMUSG00000083152,22.046132971506104,23.234735413839893
ENSMUSG00000083159,2.7191316146540028,5.443690637720488
ENSMUSG00000083161,42.74084124830394,46.51831750339213
ENSMUSG00000083170,14.474898236092265,14.263229308005426
ENSMUSG00000083179,44.94979647218453,43.120759837177744
ENSMUSG00000083193,14.094979647218453,17.280868385345997
ENSMUSG00000083199,33.65535956580732,35.1696065128901
ENSMUSG00000083200,27.91316146540027,24.99864314789688
ENSMUSG00000083206,14.062415196743554,3.2075983717774768
ENSMUSG00000083209,37.09633649932157,40.14654002713704
ENSMUSG00000083215,6.675712347354139,11.674355495251017
ENSMUSG00000083220,5.047489823609227,9.329715061058344
ENSMUSG00000083223,6.344640434192674,5.432835820895522
ENSMUSG00000083236,4.85753052917232,8.645861601085482
ENSMUSG00000083240,35.40841248303935,37.1831750339213
ENSMUSG00000083241,7.19674355495251,0.0
ENSMUSG00000083245,30.664857530529172,29.36227951153324
ENSMUSG00000083246,19.28358208955224,19.185888738127545
ENSMUSG00000083250,11.18046132971506,17.470827679782904
ENSMUSG00000083258,14.089552238805968,2.8059701492537314
ENSMUSG00000083261,40.05427408412483,40.73812754409769
ENSMUSG00000083282,37.66621438263229,33.66621438263229
ENSMUSG00000083283,18.919945725915877,13.291723202170964
ENSMUSG00000083287,28.776119402985074,26.333785617367706
ENSMUSG00000083294,2.8928086838534597,1.4871099050203527
ENSMUSG00000083306,44.01628222523745,43.01763907734057
ENSMUSG00000083307,25.351424694708275,22.469470827679782
ENSMUSG00000083311,12.542740841248303,13.704206241519673
ENSMUSG00000083320,36.78697421981004,33.58480325644504
ENSMUSG00000083325,37.204884667571235,36.08683853459973
ENSMUSG00000083326,46.25237449118046,44.15196743554953
ENSMUSG00000083327,42.02442333785618,40.8955223880597
ENSMUSG00000083328,51.533242876526465,49.46540027137042
ENSMUSG00000083332,34.92537313432836,32.75983717774763
ENSMUSG00000083337,55.33242876526459,51.08276797829036
ENSMUSG00000083339,25.649932157394844,21.172320217096335
ENSMUSG00000083340,26.24694708276798,26.143826322930803
ENSMUSG00000083344,41.78561736770692,40.027137042062414
ENSMUSG00000083359,15.066485753052916,24.184531886024423
ENSMUSG00000083362,26.078697421981005,24.933514246947084
ENSMUSG00000083364,40.852103120759836,40.6078697421981
ENSMUSG00000083367,19.896879240162825,13.427408412483038
ENSMUSG00000083373,20.55359565807327,17.112618724559024
ENSMUSG00000083374,29.568521031207602,31.473541383989144
ENSMUSG00000083378,33.66078697421981,35.43554952510176
ENSMUSG00000083380,75.73948439620082,73.16689280868385
ENSMUSG00000083382,39.305291723202174,39.25101763907734
ENSMUSG00000083385,13.058344640434191,5.031207598371777
ENSMUSG00000083390,22.165535956580733,22.42605156037992
ENSMUSG00000083392,40.87924016282225,41.42198100407056
ENSMUSG00000083394,56.72184531886024,53.856173677069194
ENSMUSG00000083396,60.79240162822253,56.884667571234736
ENSMUSG00000083397,21.87788331071913,21.058344640434193
ENSMUSG00000083405,57.30257801899593,57.27001356852103
ENSMUSG00000083411,62.34464043419268,57.850746268656714
ENSMUSG00000083412,5.2265943012211675,16.586160108548167
ENSMUSG00000083414,5.275440976933514,5.1723202170963365
ENSMUSG00000083429,60.23880597014926,57.07462686567164
ENSMUSG00000083431,12.260515603799185,15.701492537313433
ENSMUSG00000083434,20.51560379918589,22.002713704206244
ENSMUSG00000083435,9.161465400271371,0.0
ENSMUSG00000083439,24.3202170963365,24.640434192673
ENSMUSG00000083440,20.276797829036635,15.652645861601085
ENSMUSG00000083443,11.153324287652646,14.01899592944369
ENSMUSG00000083449,2.876526458616011,5.35685210312076
ENSMUSG00000083454,84.68385345997285,83.20217096336499
ENSMUSG00000083458,2.2957937584803254,2.626865671641791
ENSMUSG00000083460,1.6499321573948438,11.386702849389417
ENSMUSG00000083462,6.691994572591588,1.7313432835820894
ENSMUSG00000083465,16.602442333785618,17.8236092265943
ENSMUSG00000083468,4.933514246947083,12.906377204884667
ENSMUSG00000083471,5.60651289009498,9.742198100407055
ENSMUSG00000083474,32.222523744911804,31.3921302578019
ENSMUSG00000083477,24.868385345997286,23.810040705563093
ENSMUSG00000083482,7.462686567164178,16.309362279511532
ENSMUSG00000083483,68.20624151967436,65.31886024423338
ENSMUSG00000083485,12.721845318860245,1.5630936227951153
ENSMUSG00000083486,4.358208955223881,11.978290366350068
ENSMUSG00000083496,78.61058344640435,75.96743554952509
ENSMUSG00000083500,18.63772048846676,9.05291723202171
ENSMUSG00000083502,20.971506105834465,12.781546811397556
ENSMUSG00000083505,12.683853459972863,8.282225237449119
