gen_name,"effector memory CD4-positive, alpha-beta T cell","naive thymus-derived CD4-positive, alpha-beta T cell"
ENSMUSG00000097715,66.02942398803093,55.72687224669603
ENSMUSG00000097719,16.60294239880309,6.258831352339788
ENSMUSG00000097739,48.075804172554236,46.92045548998421
ENSMUSG00000097789,53.60319175463386,61.964923946471615
ENSMUSG00000097803,44.25234810073976,39.00340786302053
ENSMUSG00000097833,8.868755714404456,1.379768930263486
ENSMUSG00000097853,26.24885711910897,21.178621893441942
ENSMUSG00000097854,41.629955947136565,37.51558473942316
ENSMUSG00000097891,54.085279694123514,57.40171224337129
ENSMUSG00000097900,14.96134984623057,7.58041725542349
ENSMUSG00000097906,45.41600864433546,79.94347934502535
ENSMUSG00000097919,33.845898096583824,20.397306957027677
ENSMUSG00000097929,79.5112625716898,42.75205718560386
ENSMUSG00000097935,21.97656055190757,10.934253179286841
ENSMUSG00000097945,15.061092178538773,11.412185188263651
ENSMUSG00000097951,11.358158091596708,1.733023023855041
ENSMUSG00000097954,34.04538276120023,25.79586069320921
ENSMUSG00000097958,16.19150527803175,9.113955614662123
ENSMUSG00000097965,14.63718726622891,7.509766436705179
ENSMUSG00000097966,0.0,4.421910065663702
ENSMUSG00000097973,0.0,6.088438201313274
ENSMUSG00000097977,13.153520073144376,5.801678995927189
ENSMUSG00000097979,24.104396974482587,16.037735849056602
ENSMUSG00000097984,11.054775164159256,20.904330479594382
ENSMUSG00000097987,18.18219599368299,10.984124345440945
ENSMUSG00000097989,27.07173136065165,18.614412767018536
ENSMUSG00000097993,58.324328817222174,29.23697115784224
ENSMUSG00000097999,0.0,9.076552240046547
ENSMUSG00000098002,13.822624885711912,3.042141135400216
ENSMUSG00000098006,14.055356994431053,6.279611004903998
ENSMUSG00000098009,16.116698528800598,24.652979802177708
ENSMUSG00000098012,13.585736846479927,1.4587316100074808
ENSMUSG00000098013,0.0,6.292078796442524
ENSMUSG00000098015,0.0,2.447843072063835
ENSMUSG00000098019,19.67001911728036,13.290665780068156
ENSMUSG00000098021,34.65630454658798,40.38733272379686
ENSMUSG00000098022,73.77192253345524,58.86459978389161
ENSMUSG00000098026,0.0,26.627046795777577
ENSMUSG00000098028,15.518244534951375,32.79444767683484
ENSMUSG00000098029,0.0,8.453162663120272
ENSMUSG00000098035,11.486991937494805,6.138309367467376
ENSMUSG00000098038,10.963344692876735,1.6125010389826282
ENSMUSG00000098043,0.0,55.922200980799595
ENSMUSG00000098044,0.0,3.686310364890699
ENSMUSG00000098048,16.336962845981216,8.486410107223007
ENSMUSG00000098050,0.0,68.05751807829773
ENSMUSG00000098056,9.147203058764857,1.2135317097498128
ENSMUSG00000098057,11.399717396725126,2.0821211869337546
ENSMUSG00000098062,0.0,32.14612251683152
ENSMUSG00000098065,49.99584406948716,51.52522649821295
ENSMUSG00000098068,15.676169894439365,7.090017454908154
ENSMUSG00000098069,0.0,6.566370210290085
ENSMUSG00000098077,0.0,5.814146787465713
ENSMUSG00000098078,0.0,29.50710664117696
ENSMUSG00000098081,10.107223007231319,6.383509267725043
ENSMUSG00000098085,23.29399052447843,0.810406450004156
ENSMUSG00000098090,67.83725376111711,57.31859363311445
ENSMUSG00000098091,13.735350344942232,14.25484165904746
ENSMUSG00000098092,14.811736347768264,2.9673343861690635
ENSMUSG00000098100,13.348848807247943,4.475937162330646
ENSMUSG00000098101,0.0,46.205635441775414
ENSMUSG00000098104,15.451749646745908,38.0267641925027
ENSMUSG00000098105,13.635608012634028,15.900590142132822
ENSMUSG00000098111,24.100241043969746,17.218020114703684
ENSMUSG00000098112,97.18643504280608,94.77183941484498
ENSMUSG00000098113,21.22018119857036,13.016374366220596
ENSMUSG00000098121,25.3677998503865,37.67766602942399
ENSMUSG00000098123,31.763776909650073,22.990607597040977
ENSMUSG00000098132,36.43088687557144,20.85861524395312
ENSMUSG00000098134,79.76477433297316,77.30446346937079
ENSMUSG00000098135,9.866179037486493,2.2816058515501623
ENSMUSG00000098138,18.223755298811405,3.220846147452414
ENSMUSG00000098141,8.806416756711828,2.713822624885712
ENSMUSG00000098142,0.0,10.797107472363061
ENSMUSG00000098149,0.0,3.677998503865015
ENSMUSG00000098154,16.889701604189177,7.040146288754053
ENSMUSG00000098156,9.388247028509683,11.65738508852132
ENSMUSG00000098157,24.395312110381514,9.010057351841077
ENSMUSG00000098158,35.00955864017954,22.04305544011304
ENSMUSG00000098169,20.35159172138642,15.48499709084864
ENSMUSG00000098175,0.0,3.2499376610423076
ENSMUSG00000098176,66.61956612085446,60.05735184107722
ENSMUSG00000098180,0.0,3.8941068905327905
ENSMUSG00000098181,23.052946554733605,36.20646662787798
ENSMUSG00000098187,20.891862688055856,9.388247028509683
ENSMUSG00000098188,47.81813648075804,48.570359903582414
ENSMUSG00000098192,22.803590723963097,15.264732773668024
ENSMUSG00000098194,12.613249106474939,2.7179785553985534
ENSMUSG00000098198,14.275621311611669,27.42082952373036
ENSMUSG00000098201,17.970243537528052,7.763278197988529
ENSMUSG00000098203,19.545341201895106,5.1949131410522815
ENSMUSG00000098208,17.687640262654806,8.440694871581748
ENSMUSG00000098212,23.90491230986618,6.720139639265231
ENSMUSG00000098217,17.039315102651482,26.464965505776743
ENSMUSG00000098222,14.387831435458398,7.526390158756547
ENSMUSG00000098224,24.582328983459398,17.454908153935666
ENSMUSG00000098232,17.546338625218187,8.116532291580086
ENSMUSG00000098238,25.238966004488404,17.34685396060178
ENSMUSG00000098240,16.53229158008478,4.646330313357161
ENSMUSG00000098274,98.20463801845233,98.71581747153188
ENSMUSG00000098275,21.257584573185937,40.466295403540855
ENSMUSG00000098332,79.67749979220348,78.00265979552822
ENSMUSG00000098354,63.34053694622226,63.548333471864346
ENSMUSG00000098369,21.340703183442773,17.741667359321752
ENSMUSG00000098374,59.475521569279366,58.303549164657966
ENSMUSG00000098387,32.6406782478597,34.880724794281434
ENSMUSG00000098404,39.97589560302552,43.25492477765771
ENSMUSG00000098412,15.02784473443604,6.233895769262738
ENSMUSG00000098426,16.690216939572768,34.52747070068988
ENSMUSG00000098428,46.02277449921037,33.035491646579665
ENSMUSG00000098438,33.08120688222093,5.539855373618153
ENSMUSG00000098463,14.52913307289502,17.812318178040062
ENSMUSG00000098468,40.902668107389246,14.242373867508935
ENSMUSG00000098488,57.92535948798936,57.53470201978222
ENSMUSG00000098492,0.0,22.40046546421744
ENSMUSG00000098505,67.36763361316599,62.7877981880143
ENSMUSG00000098506,14.59147203058765,30.77466544759372
ENSMUSG00000098509,25.3179286842324,37.37012717147369
ENSMUSG00000098520,35.29216191505278,29.178788130662454
ENSMUSG00000098524,15.593051284182529,3.3787715069404043
ENSMUSG00000098530,21.92253345524063,42.589975895603025
ENSMUSG00000098549,21.53603191754634,12.845981215194083
ENSMUSG00000098557,62.21012384672928,75.61715568115702
ENSMUSG00000098559,25.45091846064334,34.99293491812817
ENSMUSG00000098561,20.83367966087607,18.518826365223173
ENSMUSG00000098590,0.0,36.825700274291414
ENSMUSG00000098640,16.228908652647327,11.536863103648907
ENSMUSG00000098650,84.73111129581913,89.07821461225168
ENSMUSG00000098692,39.676668606100904,36.489069902751226
ENSMUSG00000098713,26.26132491064749,17.30529465547336
ENSMUSG00000098715,59.899426481589224,55.90557725874823
ENSMUSG00000098761,28.975147535533207,24.41193583243288
ENSMUSG00000098773,28.788130662455323,41.68398304380351
ENSMUSG00000098781,0.0,31.680658299393233
ENSMUSG00000098789,62.91247610339955,58.274457651068076
ENSMUSG00000098794,0.0,8.690050702352256
ENSMUSG00000098799,16.80658299393234,13.128584490067327
ENSMUSG00000098814,0.0,26.37353503449422
ENSMUSG00000098837,13.897431634943064,33.22250851965755
ENSMUSG00000098893,25.442606599617655,30.728950211952455
ENSMUSG00000098900,29.42398803092012,27.994347934502535
ENSMUSG00000098905,52.53511761283352,58.24121020696534
ENSMUSG00000098915,28.173052946554733,64.98212949879478
ENSMUSG00000098923,78.25201562629873,79.79386584656305
ENSMUSG00000098934,74.67375945474191,63.26157426647826
ENSMUSG00000098950,24.441027346022775,34.93059596043554
ENSMUSG00000098985,22.051367301138725,24.99792203474358
ENSMUSG00000098987,24.158424071149533,16.75671182777824
ENSMUSG00000099008,26.286260493724544,43.57077549663369
ENSMUSG00000099009,8.889535366968666,0.25351176128335134
ENSMUSG00000099019,13.20339123929848,15.36863103648907
ENSMUSG00000099032,26.32366386834012,30.433879145540686
ENSMUSG00000099034,65.9670850303383,63.53586568032582
ENSMUSG00000099041,32.42456986119192,28.57202227578755
ENSMUSG00000099055,26.431718061674008,33.81265065248109
ENSMUSG00000099083,73.31892610755548,86.14412767018536
ENSMUSG00000099102,10.456321170310034,6.362729615160835
ENSMUSG00000099104,17.604521652397974,12.426232233397059
ENSMUSG00000099115,12.355581414678747,11.599202061341535
ENSMUSG00000099188,17.342698030088936,1.334053694622226
ENSMUSG00000099216,41.239298478929435,58.33264067824786
ENSMUSG00000099241,66.3452747070069,65.13589892776993
ENSMUSG00000099253,12.983126922117863,4.0146288754052035
ENSMUSG00000099294,10.148782312359737,9.670850303382927
ENSMUSG00000099310,46.043554151774586,61.649073227495634
ENSMUSG00000099313,0.0,11.723879976726788
ENSMUSG00000099325,15.593051284182529,3.3787715069404043
ENSMUSG00000099335,14.279777242124512,1.1844401961599202
ENSMUSG00000099337,13.377940320837837,20.256005319591054
ENSMUSG00000099342,14.47926190674092,40.27927853046297
ENSMUSG00000099344,22.42540104729449,5.207380932590807
ENSMUSG00000099353,16.220596791621645,1.4421078879561133
ENSMUSG00000099368,9.24694539107306,0.689884465131743
ENSMUSG00000099369,14.279777242124512,1.1844401961599202
ENSMUSG00000099377,15.539024187515585,12.031418834677083
ENSMUSG00000099383,14.545756794946389,4.662954035408528
ENSMUSG00000099393,9.159670850303383,7.892112043886626
ENSMUSG00000099394,19.69911063087025,13.519241958274458
ENSMUSG00000099397,19.674175047793202,32.308203806832346
ENSMUSG00000099400,26.07430803756961,14.466794115202394
ENSMUSG00000099405,41.883467708419914,31.610007480674923
ENSMUSG00000099412,14.279777242124512,1.1844401961599202
ENSMUSG00000099417,43.886626215609674,52.83434460975812
ENSMUSG00000099418,0.0,18.365056936248024
ENSMUSG00000099420,24.24985454243205,9.679162164408611
ENSMUSG00000099422,0.0,59.712409608511344
ENSMUSG00000099423,20.23106973651401,11.836090100573518
ENSMUSG00000099425,24.81506109217854,17.878813066245534
ENSMUSG00000099428,0.0,22.757875488321837
ENSMUSG00000099454,9.932673925691962,20.987449089851218
ENSMUSG00000099455,59.74150112210124,68.36505693624802
ENSMUSG00000099457,25.496633696284597,0.689884465131743
ENSMUSG00000099471,38.30936746737594,44.165073559970075
ENSMUSG00000099481,64.55822458648491,66.68606100905993
ENSMUSG00000099486,29.723215027844734,29.257750810406453
ENSMUSG00000099487,21.141218518826367,2.4935583077050953
ENSMUSG00000099490,23.559970077300306,11.175297149031667
ENSMUSG00000099492,24.29141384756047,45.964591472030584
ENSMUSG00000099522,8.9726539772255,0.27429141384756045
ENSMUSG00000099530,34.00797938658466,17.80816224752722
ENSMUSG00000099541,21.178621893441942,0.0
ENSMUSG00000099550,46.32200149613499,55.52323165156678
ENSMUSG00000099562,12.168564541600864,10.323331393899092
ENSMUSG00000099564,19.823788546255507,24.345440944227413
ENSMUSG00000099569,0.0,34.8765688637686
ENSMUSG00000099570,51.03898262821046,20.97082536779985
ENSMUSG00000099571,0.0,21.660709832931595
ENSMUSG00000099572,27.740836173219186,8.39913556645333
ENSMUSG00000099585,25.845731859363312,0.3075388579502951
ENSMUSG00000099591,24.29556977807331,26.107555481672346
ENSMUSG00000099604,9.799684149281024,5.203225002077965
ENSMUSG00000099611,28.833845898096584,12.621560967500622
ENSMUSG00000099615,46.409276036904664,48.47477350178705
ENSMUSG00000099617,11.341534369545341,6.903000581830272
ENSMUSG00000099624,21.290832017288672,26.83899925193251
ENSMUSG00000099634,14.915634610589311,6.990275122599949
ENSMUSG00000099637,9.051616656969495,0.0
ENSMUSG00000099645,9.167982711329065,0.25766769179619314
ENSMUSG00000099647,27.819798852963178,20.222757875488323
ENSMUSG00000099660,27.41667359321752,29.349181281688967
ENSMUSG00000099662,14.670434710331643,3.5865680325824956
ENSMUSG00000099663,19.437287008561217,12.27246280442191
ENSMUSG00000099675,8.931094672097082,0.0
ENSMUSG00000099676,13.756129997506441,8.26198985952955
ENSMUSG00000099677,25.496633696284597,0.689884465131743
ENSMUSG00000099684,93.29648408278614,69.09234477599534
ENSMUSG00000099685,85.90723963095337,60.4230737262073
ENSMUSG00000099687,22.579170476269635,6.8406616241376454
ENSMUSG00000099688,16.02942398803092,1.3382096251350677
ENSMUSG00000099689,40.254342947385915,54.1434627213033
ENSMUSG00000099693,15.007065081871831,8.81057268722467
ENSMUSG00000099694,0.0,10.651649904413599
ENSMUSG00000099701,0.0,14.358739921868507
ENSMUSG00000099702,36.572188513008065,51.25924694539107
ENSMUSG00000099719,29.931011553486826,28.91696450835342
ENSMUSG00000099721,17.23048790624221,2.4436871415509933
ENSMUSG00000099728,42.29490482919125,56.337794032083785
ENSMUSG00000099732,30.34660460477101,36.55972072146953
ENSMUSG00000099740,36.098412434544095,13.003906574682073
ENSMUSG00000099741,21.099659213697947,16.13747818136481
ENSMUSG00000099742,26.48574515834095,21.31161166985288
ENSMUSG00000099764,45.536530629207874,55.54401130413099
ENSMUSG00000099773,18.743246612916632,39.92186850635857
ENSMUSG00000099779,22.101238467292827,15.381098828027595
ENSMUSG00000099781,16.586318676751723,13.947302801097166
ENSMUSG00000099787,47.556312858449004,16.740088105726873
ENSMUSG00000099792,36.098412434544095,12.580001662372206
ENSMUSG00000099796,0.0,9.201230155431801
ENSMUSG00000099801,40.33330562712991,26.194830022442023
ENSMUSG00000099809,0.0,14.109384091097995
ENSMUSG00000099820,38.42157759122267,28.37253761117114
ENSMUSG00000099833,27.591222674756878,14.770177042639848
ENSMUSG00000099835,17.87050120521985,11.17945307954451
ENSMUSG00000099840,28.7257917047627,21.80616740088106
ENSMUSG00000099841,9.467209708253678,1.762114537444934
ENSMUSG00000099842,51.86185686975314,50.60260992436206
ENSMUSG00000099850,56.030255174133494,50.00415593051284
ENSMUSG00000099856,33.63394564042889,17.945307954451
ENSMUSG00000099864,47.01188596126673,25.741833596542268
ENSMUSG00000099870,9.658382511844401,1.9823788546255507
ENSMUSG00000099871,0.0,23.86335300473776
ENSMUSG00000099875,26.651982378854626,55.89310946720971
ENSMUSG00000099891,33.02717978555398,40.773834261491146
ENSMUSG00000099892,64.68290250187016,37.23713739506275
ENSMUSG00000099902,14.94057019366636,19.017538026764193
ENSMUSG00000099904,59.72487740004987,35.084365389410685
ENSMUSG00000099908,10.435541517745824,42.95985371124595
ENSMUSG00000099913,50.22442024769346,29.37411686476602
ENSMUSG00000099914,8.939406533122767,0.17454908153935667
ENSMUSG00000099917,32.299891945806664,26.157426647826448
ENSMUSG00000099925,36.098412434544095,13.003906574682073
ENSMUSG00000099927,27.894605602194332,74.01712243371291
ENSMUSG00000099939,70.53445266395147,56.42922450336631
ENSMUSG00000099951,18.813897431634942,0.39065746820713154
ENSMUSG00000099953,8.939406533122767,0.17454908153935667
ENSMUSG00000099974,94.20247693458566,91.54268140636688
ENSMUSG00000099979,12.18518826365223,10.539439780566868
ENSMUSG00000099980,41.58008478098246,71.8892860111379
ENSMUSG00000099989,0.0,5.64790956695204
ENSMUSG00000099997,16.898013465214863,11.212700523647245
ENSMUSG00000099998,43.857534702019784,53.94813398719973
ENSMUSG00000100007,36.061009059928516,14.296400964175879
ENSMUSG00000100013,12.072978139805503,2.0530296733438615
ENSMUSG00000100016,42.21178621893442,44.667941152023936
ENSMUSG00000100018,13.078713323913224,38.12235059429806
ENSMUSG00000100025,24.31219350012468,17.64192502701355
ENSMUSG00000100027,0.0,26.917961931676505
ENSMUSG00000100028,14.279777242124512,1.1844401961599202
ENSMUSG00000100032,41.13540021610839,14.786800764691213
ENSMUSG00000100033,22.35890615908902,22.803590723963097
ENSMUSG00000100041,0.0,5.302967334386169
ENSMUSG00000100047,15.0236888039232,9.712409608511345
ENSMUSG00000100049,14.882387166486577,1.0597622807746656
ENSMUSG00000100055,21.178621893441942,0.0
ENSMUSG00000100060,0.0,7.908735765937994
ENSMUSG00000100064,8.823040478763195,0.42390491230986616
ENSMUSG00000100068,34.710331643254925,29.203723713739503
ENSMUSG00000100078,31.14869919374948,27.43745324578173
ENSMUSG00000100087,57.30612584157593,25.874823372953205
ENSMUSG00000100090,18.020114703682154,24.20829523730363
ENSMUSG00000100091,48.25866511511928,29.556977807331066
ENSMUSG00000100092,72.2176045216524,50.63170143795196
ENSMUSG00000100104,0.0,11.711412185188264
ENSMUSG00000100109,32.31235973734519,6.907156512343114
ENSMUSG00000100127,0.0,18.685063585736845
ENSMUSG00000100131,98.47477350178706,97.25708586152439
ENSMUSG00000100141,11.187764940570194,2.772005652065497
ENSMUSG00000100145,51.56678580334136,50.049871166154105
ENSMUSG00000100152,21.97240462139473,22.683068739090682
ENSMUSG00000100153,63.26988612750395,65.01953287341036
ENSMUSG00000100159,12.16025268057518,1.2717147369295987
ENSMUSG00000100165,29.789709916050207,14.599783891613333
ENSMUSG00000100178,13.544177541351509,2.946554733604854
ENSMUSG00000100184,51.66652813564957,33.67134901504446
ENSMUSG00000100195,8.823040478763195,0.42390491230986616
ENSMUSG00000100200,0.0,24.989610173717896
ENSMUSG00000100202,0.0,3.1875987033496798
ENSMUSG00000100204,32.02144460144626,35.40437203889951
ENSMUSG00000100210,56.00947552156927,55.34037070900174
ENSMUSG00000100215,18.87208045881473,41.33904081123764
ENSMUSG00000100222,0.0,25.230654143462722
ENSMUSG00000100228,24.416091762945726,26.24885711910897
ENSMUSG00000100233,63.5233978887873,37.22051367301138
ENSMUSG00000100234,24.24985454243205,9.679162164408611
ENSMUSG00000100235,34.47759953453578,42.544260659961765
ENSMUSG00000100236,0.0,4.933089518743246
ENSMUSG00000100254,39.71407198071648,29.78139805502452
ENSMUSG00000100268,8.823040478763195,1.1678164741085528
ENSMUSG00000100285,9.043304795943811,0.3366303715401879
ENSMUSG00000100289,26.45665364475106,6.038567035159172
ENSMUSG00000100295,8.906159089020031,0.20364059512924942
ENSMUSG00000100299,15.480841160335798,0.42390491230986616
ENSMUSG00000100300,30.787133239132242,7.060925941318261
ENSMUSG00000100305,44.31053112791954,39.78887872994763
ENSMUSG00000100307,35.98204638018452,26.967833097830606
ENSMUSG00000100309,26.685229822957364,29.14138475604688
ENSMUSG00000100312,25.95794198321004,4.222425401047294
ENSMUSG00000100319,16.785803341368133,10.202809409026681
ENSMUSG00000100322,15.62214279777242,12.351425484165905
ENSMUSG00000100343,9.184606433380434,0.47793200897680993
ENSMUSG00000100347,20.688222092926605,22.19682486908819
ENSMUSG00000100351,13.814313024686228,22.59163826780816
ENSMUSG00000100360,34.84747735017871,1.5044468456487408
ENSMUSG00000100362,0.0,14.229906075970412
ENSMUSG00000100375,0.0,22.12617405036988
ENSMUSG00000100377,8.931094672097082,5.431801180284266
ENSMUSG00000100379,49.75064416922949,40.86526473277367
ENSMUSG00000100380,45.869005070235225,23.173468539606016
ENSMUSG00000100389,21.049788047543842,12.991438783143547
ENSMUSG00000100397,9.770592635691132,8.457318593633115
ENSMUSG00000100405,27.607846396808245,17.126589643421163
ENSMUSG00000100406,8.9726539772255,0.27429141384756045
ENSMUSG00000100432,0.0,5.066079295154185
ENSMUSG00000100433,25.496633696284597,0.689884465131743
ENSMUSG00000100436,0.0,19.51209375779237
ENSMUSG00000100439,0.0,3.5200731443770263
ENSMUSG00000100441,16.565539024187515,10.560219433131078
ENSMUSG00000100450,37.357659379935164,52.036405951292494
ENSMUSG00000100456,9.313440279278531,2.161083866677749
ENSMUSG00000100463,15.50577674341285,28.912808577840575
ENSMUSG00000100474,0.0,0.20364059512924942
ENSMUSG00000100484,18.759870334968,3.4951375612999747
ENSMUSG00000100485,17.42166070983293,3.2250020779652564
ENSMUSG00000100494,8.823040478763195,0.42390491230986616
ENSMUSG00000100497,24.827528883717065,24.29141384756047
ENSMUSG00000100503,17.953619815476685,1.7953619815476687
ENSMUSG00000100505,17.500623389576926,15.676169894439365
ENSMUSG00000100514,29.743994680408942,27.237968581165322
ENSMUSG00000100517,0.0,24.49921037320256
ENSMUSG00000100522,0.0,23.879976726789128
ENSMUSG00000100535,19.35001246779154,3.2956528966835674
ENSMUSG00000100541,36.472446180699855,4.160086443354667
ENSMUSG00000100542,0.0,14.408611088022608
ENSMUSG00000100554,14.04704513340537,9.138891197739174
ENSMUSG00000100555,27.179785553985536,10.186185686975314
ENSMUSG00000100559,9.313440279278531,2.165239797190591
ENSMUSG00000100561,42.1203557476519,59.93682985620481
ENSMUSG00000100571,22.874241542681407,19.69911063087025
ENSMUSG00000100575,54.52580832848475,41.4844983791871
ENSMUSG00000100586,65.76344443520904,60.05319591056437
ENSMUSG00000100587,9.467209708253678,1.762114537444934
ENSMUSG00000100595,36.07763278197989,41.50527803175131
ENSMUSG00000100604,36.73011387249605,0.5984539938492228
ENSMUSG00000100608,9.047460726456654,11.948300224420247
ENSMUSG00000100615,66.07929515418502,59.32175214030422
ENSMUSG00000100621,40.28343446097581,28.06499875322085
ENSMUSG00000100622,46.164076136647,57.58457318593633
ENSMUSG00000100637,41.46787465713573,19.88197157343529
ENSMUSG00000100640,27.93616490732275,14.770177042639848
ENSMUSG00000100644,16.399301803673843,14.72861773751143
ENSMUSG00000100648,20.83367966087607,5.822458648491398
ENSMUSG00000100649,43.97390075637935,25.392735433463553
ENSMUSG00000100652,16.997755797523066,11.977391738010141
ENSMUSG00000100659,8.823040478763195,0.42390491230986616
ENSMUSG00000100662,13.506774166735932,11.366469952622392
ENSMUSG00000100673,8.823040478763195,1.1304130994929764
ENSMUSG00000100676,13.120272629041644,4.047876319507938
ENSMUSG00000100679,41.60086443354667,50.05402709666694
ENSMUSG00000100695,8.9726539772255,0.0
ENSMUSG00000100696,14.977973568281937,4.430221926689386
ENSMUSG00000100701,17.114121851882636,8.706674424403623
ENSMUSG00000100702,23.1319092344776,14.86576344443521
ENSMUSG00000100708,41.13540021610839,14.786800764691213
ENSMUSG00000100720,25.155847394231568,24.17920372371374
ENSMUSG00000100724,59.978389161333226,40.22940736430887
ENSMUSG00000100726,62.13947302801097,53.590723963095336
ENSMUSG00000100736,21.19940154600615,16.14579004239049
ENSMUSG00000100744,58.32848474773502,32.09625135067742
ENSMUSG00000100755,98.62438700024936,98.79893608178871
ENSMUSG00000100757,12.16025268057518,1.2717147369295987
ENSMUSG00000100767,47.49812983126922,48.877898761532705
ENSMUSG00000100771,10.913473526722633,6.869753137727537
ENSMUSG00000100788,0.0,16.47826448341784
ENSMUSG00000100794,11.333222508519658,8.926938741584241
ENSMUSG00000100801,54.02709666694373,98.10073975563128
ENSMUSG00000100806,9.87864682902502,10.946720970825368
ENSMUSG00000100838,55.88479760618402,63.21585903083701
ENSMUSG00000100839,14.91147868007647,16.553071232648993
ENSMUSG00000100843,16.7525558972654,15.460061507771591
ENSMUSG00000100848,20.941733854209957,9.317596209791372
ENSMUSG00000100856,48.81140387332724,27.890449671681488
ENSMUSG00000100862,99.84207464051201,99.85038650153768
ENSMUSG00000100863,23.443604022940736,32.99808827196409
ENSMUSG00000100865,50.89352506026099,52.52680575180783
ENSMUSG00000100880,0.0,27.973568281938327
ENSMUSG00000100886,23.917380101404703,2.7761615825783394
ENSMUSG00000100894,24.24569861191921,19.935998670102236
ENSMUSG00000100897,8.939406533122767,0.17454908153935667
ENSMUSG00000100898,39.80965838251184,23.28983459396559
ENSMUSG00000100899,57.74665447593716,57.621976560551914
ENSMUSG00000100901,30.122184357077547,42.797772421245114
ENSMUSG00000100912,12.284930595960436,7.065081871831103
ENSMUSG00000100913,13.7519740669936,9.450585986202311
ENSMUSG00000100922,22.446180699858697,20.46795777574599
ENSMUSG00000100923,25.79586069320921,21.573435292161918
ENSMUSG00000100933,16.02942398803092,1.3382096251350677
ENSMUSG00000100937,17.454908153935666,10.485412683899925
ENSMUSG00000100944,0.0,39.190424736098414
ENSMUSG00000100955,30.504529964258996,14.761865181614164
ENSMUSG00000100960,29.88114038733272,31.651566785803343
ENSMUSG00000100967,73.60568531294157,81.10298395810823
ENSMUSG00000100972,28.792286592968164,13.943146870584325
ENSMUSG00000100981,38.255340370709,27.084199152190173
ENSMUSG00000100988,53.89410689053279,45.09184606433381
ENSMUSG00000100990,0.0,17.841409691629956
ENSMUSG00000100995,48.104895686144125,32.31235973734519
ENSMUSG00000100999,21.85188263652232,11.586734269803008
ENSMUSG00000101018,8.823040478763195,0.42390491230986616
ENSMUSG00000101023,0.0,0.760535283850054
ENSMUSG00000101031,56.07597040977475,48.3500955864018
ENSMUSG00000101032,21.959936829856204,19.404039564458483
ENSMUSG00000101033,52.601612501038986,41.72138641841908
ENSMUSG00000101038,8.823040478763195,0.42390491230986616
ENSMUSG00000101049,12.966503200066496,8.303549164657968
ENSMUSG00000101057,9.051616656969495,0.0
ENSMUSG00000101059,58.872911644917295,65.43928185520738
ENSMUSG00000101066,48.94854958025102,31.044800930928435
ENSMUSG00000101068,9.051616656969495,0.0
ENSMUSG00000101073,37.922865929681656,35.20904330479595
ENSMUSG00000101077,24.121020696533954,9.990856952871747
ENSMUSG00000101087,33.247444102734605,45.38691713074557
ENSMUSG00000101088,43.61233480176212,38.49638434045383
ENSMUSG00000101093,0.0,11.495303798520489
ENSMUSG00000101106,58.7731693126091,43.271548499709084
ENSMUSG00000101111,99.94181697282022,99.9501288338459
ENSMUSG00000101117,11.125425982877566,1.7413348848807249
ENSMUSG00000101120,13.120272629041644,0.3075388579502951
ENSMUSG00000101122,52.584988778987615,54.85412683899925
ENSMUSG00000101129,9.504613082869254,1.5875654559055774
ENSMUSG00000101130,19.894439364973817,8.074972986451666
ENSMUSG00000101132,45.51990690715651,22.687224669603523
ENSMUSG00000101135,0.0,48.18385836588812
ENSMUSG00000101141,32.84431884298895,12.06882220929266
ENSMUSG00000101155,49.418169728202145,30.99492976477433
ENSMUSG00000101163,24.24985454243205,9.679162164408611
ENSMUSG00000101164,67.54218269470535,45.53237469869504
ENSMUSG00000101173,0.0,2.339788878729948
ENSMUSG00000101174,14.533289003407862,10.597622807746653
ENSMUSG00000101177,51.084697863851716,23.256587149862852
ENSMUSG00000101181,37.26622890865265,11.02152772005652
ENSMUSG00000101184,9.051616656969495,0.0
ENSMUSG00000101188,50.61507771590059,41.90009143047128
ENSMUSG00000101196,19.142215942149445,16.041891779569443
ENSMUSG00000101199,19.42066328650985,14.41276701853545
ENSMUSG00000101201,20.60510348266977,2.098744908985122
ENSMUSG00000101202,54.0437203889951,41.84606433380434
ENSMUSG00000101209,19.935998670102236,13.157676003657217
ENSMUSG00000101213,51.66652813564957,33.67134901504446
ENSMUSG00000101215,9.051616656969495,0.0
ENSMUSG00000101219,25.812484415260577,38.350926772504366
ENSMUSG00000101234,58.14977973568281,44.29806333638101
ENSMUSG00000101236,0.0,9.600199484664616
ENSMUSG00000101239,36.73011387249605,0.5984539938492228
ENSMUSG00000101240,12.4303881639099,5.593882470285097
ENSMUSG00000101243,39.03665530712326,31.256753387083368
ENSMUSG00000101246,9.467209708253678,1.762114537444934
ENSMUSG00000101249,99.97090848641011,99.95844069487158
ENSMUSG00000101262,15.194081954949713,17.05178289419001
ENSMUSG00000101279,14.117695952123679,32.57418335965422
ENSMUSG00000101281,44.70118859612667,44.38949380766354
ENSMUSG00000101301,0.0,3.8442357243786884
ENSMUSG00000101303,0.0,14.495885628792287
ENSMUSG00000101307,0.0,12.006483251600034
ENSMUSG00000101309,0.0,28.817222176045217
ENSMUSG00000101316,17.30529465547336,34.81422990607597
ENSMUSG00000101326,20.07730030753886,4.982960684897349
