gen_name,mix of stromal fibroblasts and epithelial tumour cells
ENSG00000181035,50.19562715765248
ENSG00000181038,87.50747986191024
ENSG00000181045,62.35673187571922
ENSG00000181061,90.11277330264672
ENSG00000181072,22.527042577675488
ENSG00000181085,25.574223245109323
ENSG00000181090,84.86075949367088
ENSG00000181104,86.91829689298044
ENSG00000181126,35.74683544303797
ENSG00000181135,50.49021864211738
ENSG00000181143,46.3843498273878
ENSG00000181163,99.51668584579977
ENSG00000181191,61.45914844649022
ENSG00000181192,74.89528193325661
ENSG00000181195,37.008055235903335
ENSG00000181201,13.205983889528195
ENSG00000181215,4.446490218642117
ENSG00000181218,73.29344073647871
ENSG00000181220,55.71461449942463
ENSG00000181222,82.88607594936708
ENSG00000181227,1.905638665132336
ENSG00000181240,11.231300345224396
ENSG00000181264,76.2945914844649
ENSG00000181274,55.71001150747986
ENSG00000181284,41.385500575373996
ENSG00000181291,3.143843498273878
ENSG00000181315,86.02991944764096
ENSG00000181322,21.491369390103568
ENSG00000181323,8.27157652474108
ENSG00000181333,0.7410817031070196
ENSG00000181350,85.8826237054085
ENSG00000181358,8.971231300345224
ENSG00000181378,7.530494821634062
ENSG00000181381,63.60414269275029
ENSG00000181392,55.69159953970081
ENSG00000181396,79.12082853855006
ENSG00000181404,54.64672036823936
ENSG00000181409,56.317606444188726
ENSG00000181418,19.143843498273878
ENSG00000181444,46.140391254315304
ENSG00000181450,53.730724971231304
ENSG00000181458,90.3337169159954
ENSG00000181467,72.79631760644419
ENSG00000181472,52.6029919447641
ENSG00000181481,62.12658227848101
ENSG00000181511,10.057537399309552
ENSG00000181513,47.16225546605293
ENSG00000181523,49.79056386651323
ENSG00000181524,20.6536248561565
ENSG00000181541,8.543153049482163
ENSG00000181544,64.22554660529343
ENSG00000181555,86.0253164556962
ENSG00000181577,25.173762945914845
ENSG00000181585,25.463751438434983
ENSG00000181588,48.82393555811277
ENSG00000181610,94.45799769850403
ENSG00000181617,34.00690448791715
ENSG00000181619,51.594936708860764
ENSG00000181625,68.31760644418873
ENSG00000181626,38.43498273878021
ENSG00000181631,8.082853855005753
ENSG00000181634,39.01495972382049
ENSG00000181638,48.409666283084
ENSG00000181649,91.80207134637514
ENSG00000181652,35.38780207134637
ENSG00000181656,6.467203682393556
ENSG00000181666,63.77905638665132
ENSG00000181690,69.38089758342923
ENSG00000181704,97.33486766398158
ENSG00000181722,93.90563866513234
ENSG00000181741,27.838895281933258
ENSG00000181744,56.40046029919448
ENSG00000181751,58.52243958573072
ENSG00000181754,30.227848101265824
ENSG00000181773,35.74223245109321
ENSG00000181781,19.304948216340623
ENSG00000181785,47.58112773302647
ENSG00000181788,76.64441887226697
ENSG00000181789,83.7054085155351
ENSG00000181790,18.71576524741082
ENSG00000181804,38.53164556962025
ENSG00000181817,88.56616800920598
ENSG00000181819,19.848101265822784
ENSG00000181826,63.24050632911392
ENSG00000181827,56.2439585730725
ENSG00000181830,70.81703107019563
ENSG00000181847,10.807825086306098
ENSG00000181852,81.62485615650172
ENSG00000181856,20.12428078250863
ENSG00000181873,57.27963176064442
ENSG00000181885,72.55696202531645
ENSG00000181894,51.50747986191024
ENSG00000181896,67.88032220943613
ENSG00000181904,93.17836593785961
ENSG00000181915,56.33601841196778
ENSG00000181924,95.81588032220944
ENSG00000181929,79.58112773302646
ENSG00000181938,49.90563866513234
ENSG00000181982,46.18642117376295
ENSG00000181984,4.593785960874568
ENSG00000181991,85.42692750287686
ENSG00000181997,0.9666283084004603
ENSG00000182000,1.804372842347526
ENSG00000182004,98.5776754890679
ENSG00000182010,43.986191024165706
ENSG00000182013,44.736478711162256
ENSG00000182021,32.151898734177216
ENSG00000182022,68.3590333716916
ENSG00000182040,10.172612197928652
ENSG00000182050,44.25776754890679
ENSG00000182054,86.42117376294591
ENSG00000182070,40.76409666283084
ENSG00000182077,2.126582278481013
ENSG00000182087,84.17491369390103
ENSG00000182093,78.76639815880321
ENSG00000182095,78.96432681242807
ENSG00000182103,33.2566168009206
ENSG00000182107,37.93785960874568
ENSG00000182108,78.88607594936708
ENSG00000182111,21.868814729574222
ENSG00000182117,97.56962025316456
ENSG00000182118,58.200230149597246
ENSG00000182132,22.25086306098964
ENSG00000182134,51.62715765247411
ENSG00000182141,56.17491369390104
ENSG00000182149,72.33141542002302
ENSG00000182150,76.40046029919448
ENSG00000182154,98.25086306098964
ENSG00000182158,79.72382048331416
ENSG00000182162,4.07825086306099
ENSG00000182168,30.19562715765247
ENSG00000182173,62.95972382048332
ENSG00000182175,62.204833141542004
ENSG00000182177,1.3072497123130034
ENSG00000182179,44.83774453394707
ENSG00000182180,96.2945914844649
ENSG00000182183,29.454545454545457
ENSG00000182185,45.666283084004604
ENSG00000182195,75.50287686996548
ENSG00000182196,98.28768699654775
ENSG00000182197,89.48216340621404
ENSG00000182199,88.63521288837745
ENSG00000182208,64.21173762945915
ENSG00000182218,43.07479861910242
ENSG00000182220,92.71346375143843
ENSG00000182223,21.426927502876868
ENSG00000182224,56.01841196777906
ENSG00000182230,34.029919447640964
ENSG00000182240,88.47871116225546
ENSG00000182247,69.40851553509782
ENSG00000182253,75.06098964326813
ENSG00000182255,3.1622554660529345
ENSG00000182256,15.226697353279631
ENSG00000182261,23.051783659378597
ENSG00000182263,63.875719217491365
ENSG00000182264,17.275028768699656
ENSG00000182272,51.16225546605293
ENSG00000182287,82.29689298043729
ENSG00000182307,79.27733026467205
ENSG00000182308,32.73187571921749
ENSG00000182310,51.85270425776755
ENSG00000182318,48.791714614499426
ENSG00000182324,58.06674338319908
ENSG00000182325,63.83429228998849
ENSG00000182326,79.41542002301496
ENSG00000182329,26.444188722669736
ENSG00000182359,52.39585730724971
ENSG00000182362,62.62370540851554
ENSG00000182372,60.46490218642118
ENSG00000182378,64.87917146144994
ENSG00000182379,44.55696202531645
ENSG00000182389,47.567318757192176
ENSG00000182393,20.299194476409667
ENSG00000182397,27.30494821634062
ENSG00000182400,67.17146144994246
ENSG00000182405,50.066743383199075
ENSG00000182446,86.34292289988493
ENSG00000182450,4.695051783659379
ENSG00000182459,21.64326812428078
ENSG00000182463,67.36939010356731
ENSG00000182472,50.826237054085155
ENSG00000182473,81.47756041426928
ENSG00000182481,93.0264672036824
ENSG00000182484,52.9482163406214
ENSG00000182487,24.41426927502877
ENSG00000182489,13.703107019562715
ENSG00000182492,57.15074798619102
ENSG00000182504,67.29113924050633
ENSG00000182508,5.362485615650173
ENSG00000182511,34.96892980437284
ENSG00000182512,95.2313003452244
ENSG00000182518,74.18642117376295
ENSG00000182521,8.791714614499424
ENSG00000182533,2.4487917146144995
ENSG00000182534,95.76524741081704
ENSG00000182541,56.19792865362485
ENSG00000182544,65.15535097813579
ENSG00000182545,11.871116225546604
ENSG00000182551,91.7054085155351
ENSG00000182552,88.98504027617952
ENSG00000182557,7.29113924050633
ENSG00000182568,38.112773302646715
ENSG00000182575,10.586881472957423
ENSG00000182578,18.71116225546605
ENSG00000182580,31.622554660529346
ENSG00000182583,4.639815880322209
ENSG00000182584,39.622554660529346
ENSG00000182585,77.93785960874568
ENSG00000182600,37.979286536248566
ENSG00000182606,62.121979286536245
ENSG00000182612,75.16225546605293
ENSG00000182621,78.26006904487917
ENSG00000182628,93.44994246260069
ENSG00000182631,11.166858457997698
ENSG00000182632,36.791714614499426
ENSG00000182636,49.53279631760644
ENSG00000182667,22.46260069044879
ENSG00000182670,98.89528193325661
ENSG00000182676,17.472957422324512
ENSG00000182685,38.95051783659378
ENSG00000182687,30.462600690448795
ENSG00000182700,48.08285385500575
ENSG00000182704,71.38780207134637
ENSG00000182712,71.00115074798619
ENSG00000182718,99.45224395857308
ENSG00000182732,7.2405063291139244
ENSG00000182742,78.1173762945915
ENSG00000182747,13.187571921749136
ENSG00000182749,55.3325661680092
ENSG00000182752,92.56616800920598
ENSG00000182759,22.96432681242808
ENSG00000182768,86.72497123130034
ENSG00000182774,99.54430379746836
ENSG00000182782,30.37974683544304
ENSG00000182791,12.487917146144994
ENSG00000182793,6.292289988492521
ENSG00000182795,48.971231300345224
ENSG00000182796,55.502876869965476
ENSG00000182809,77.09551208285386
ENSG00000182810,46.37514384349827
ENSG00000182814,1.3440736478711162
ENSG00000182827,96.06444188722669
ENSG00000182831,82.13118527042577
ENSG00000182836,35.682393555811274
ENSG00000182841,79.34637514384349
ENSG00000182853,24.07825086306099
ENSG00000182858,51.56731875719217
ENSG00000182866,29.20138089758343
ENSG00000182870,43.69620253164557
ENSG00000182871,78.60069044879171
ENSG00000182872,80.63521288837745
ENSG00000182885,23.696202531645568
ENSG00000182890,38.918296892980436
ENSG00000182899,99.7560414269275
ENSG00000182901,38.53624856156502
ENSG00000182902,55.35097813578827
ENSG00000182903,76.31760644418873
ENSG00000182916,48.56616800920598
ENSG00000182919,64.85615650172612
ENSG00000182923,79.6915995397008
ENSG00000182931,25.353279631760646
ENSG00000182934,89.10011507479861
ENSG00000182944,89.37629459148447
ENSG00000182950,19.02416570771001
ENSG00000182952,84.18411967779056
ENSG00000182957,52.04602991944765
ENSG00000182963,76.83774453394706
ENSG00000182965,5.620253164556962
ENSG00000182973,69.64326812428078
ENSG00000182979,81.77675489067894
ENSG00000182983,45.546605293440734
ENSG00000182985,64.8055235903337
ENSG00000182986,62.08515535097814
ENSG00000182993,43.26812428078251
ENSG00000183010,81.11852704257767
ENSG00000183011,95.73302646720369
ENSG00000183018,18.72957422324511
ENSG00000183019,12.81933256616801
ENSG00000183020,69.9746835443038
ENSG00000183023,59.71921749136939
ENSG00000183032,33.20138089758343
ENSG00000183044,37.4223245109321
ENSG00000183048,58.84925201380897
ENSG00000183049,64.72266973532797
ENSG00000183054,54.9228998849252
ENSG00000183055,51.447640966628306
ENSG00000183060,45.22439585730725
ENSG00000183066,38.029919447640964
ENSG00000183067,7.57192174913694
ENSG00000183072,45.100115074798616
ENSG00000183077,57.92865362485615
ENSG00000183087,79.71001150747986
ENSG00000183090,7.89873417721519
ENSG00000183091,32.36363636363636
ENSG00000183092,26.31530494821634
ENSG00000183098,75.47065592635212
ENSG00000183111,43.22669735327963
ENSG00000183114,35.5258918296893
ENSG00000183122,11.323360184119679
ENSG00000183128,25.91944764096663
ENSG00000183137,78.00230149597238
ENSG00000183145,40.78711162255466
ENSG00000183148,23.25891829689298
ENSG00000183150,35.7560414269275
ENSG00000183153,19.42462600690449
ENSG00000183155,70.38895281933256
ENSG00000183161,58.789413118527044
ENSG00000183166,9.822784810126581
ENSG00000183169,22.803222094361335
ENSG00000183171,20.41426927502877
ENSG00000183172,87.94476409666284
ENSG00000183186,9.219792865362486
ENSG00000183196,43.733026467203686
ENSG00000183199,4.128883774453395
ENSG00000183206,42.17261219792866
ENSG00000183207,92.81933256616801
ENSG00000183208,44.46490218642117
ENSG00000183230,13.970080552359033
ENSG00000183239,32.971231300345224
ENSG00000183246,13.47295742232451
ENSG00000183248,30.1542002301496
ENSG00000183255,96.19332566168009
ENSG00000183258,76.0138089758343
ENSG00000183260,3.0609896432681243
ENSG00000183281,37.05868814729574
ENSG00000183283,89.71231300345225
ENSG00000183287,86.84925201380898
ENSG00000183291,95.94016110471807
ENSG00000183292,38.936708860759495
ENSG00000183298,64.35443037974684
ENSG00000183305,5.279631760644419
ENSG00000183307,25.39470655926352
ENSG00000183309,64.57537399309551
ENSG00000183317,29.88722669735328
ENSG00000183323,59.986191024165706
ENSG00000183336,95.8204833141542
ENSG00000183337,62.36593785960874
ENSG00000183340,70.83084004602992
ENSG00000183346,21.79056386651323
ENSG00000183347,2.7894131185270425
ENSG00000183354,73.00805523590334
ENSG00000183379,7.387802071346375
ENSG00000183386,65.04487917146145
ENSG00000183389,27.811277330264673
ENSG00000183401,51.70080552359033
ENSG00000183421,47.86191024165708
ENSG00000183423,5.049482163406214
ENSG00000183426,61.02186421173763
ENSG00000183431,88.50172612197929
ENSG00000183439,41.878020713463755
ENSG00000183444,64.49712313003452
ENSG00000183454,3.686996547756041
ENSG00000183458,30.867663981588034
ENSG00000183474,62.33831990794017
ENSG00000183475,58.527042577675495
ENSG00000183479,54.16800920598389
ENSG00000183484,40.84234752589183
ENSG00000183486,81.5005753739931
ENSG00000183495,81.54200230149597
ENSG00000183496,40.93440736478711
ENSG00000183506,57.385500575373996
ENSG00000183508,20.79631760644419
ENSG00000183513,85.26121979286536
ENSG00000183520,85.62945914844649
ENSG00000183527,88.30379746835443
ENSG00000183530,84.73647871116225
ENSG00000183549,0.6536248561565017
ENSG00000183569,32.377445339470654
ENSG00000183570,54.72036823935558
ENSG00000183576,76.66283084004603
ENSG00000183578,52.810126582278485
ENSG00000183579,56.653624856156505
ENSG00000183580,45.182968929804375
ENSG00000183597,59.16225546605294
ENSG00000183598,36.50172612197929
ENSG00000183604,55.512082853855006
ENSG00000183605,71.92174913693901
ENSG00000183615,20.03682393555811
ENSG00000183617,86.78020713463751
ENSG00000183621,42.77560414269275
ENSG00000183624,64.40046029919448
ENSG00000183628,54.752589182968926
ENSG00000183629,1.2105868814729575
ENSG00000183632,34.39355581127733
ENSG00000183638,26.434982738780207
ENSG00000183647,46.40736478711162
ENSG00000183648,88.55696202531645
ENSG00000183654,9.509781357882623
ENSG00000183655,38.660529344073645
ENSG00000183665,62.02991944764097
ENSG00000183666,52.635212888377445
ENSG00000183668,24.5385500575374
ENSG00000183671,42.11737629459149
ENSG00000183682,22.45799769850403
ENSG00000183684,86.14959723820483
ENSG00000183688,85.67548906789413
ENSG00000183690,19.792865362485614
ENSG00000183691,35.05178365937859
ENSG00000183696,90.99194476409667
ENSG00000183718,82.01611047180667
ENSG00000183722,67.47065592635212
ENSG00000183723,64.00920598388953
ENSG00000183726,96.98504027617952
ENSG00000183734,15.18066743383199
ENSG00000183735,68.66743383199079
ENSG00000183741,75.89413118527042
ENSG00000183742,85.44994246260069
ENSG00000183747,4.998849252013809
ENSG00000183751,61.93785960874568
ENSG00000183760,25.772151898734176
ENSG00000183762,67.2174913693901
ENSG00000183763,45.57882623705409
ENSG00000183765,61.17836593785961
ENSG00000183770,34.826237054085155
ENSG00000183773,31.20368239355581
ENSG00000183775,60.004602991944765
ENSG00000183778,41.11392405063291
ENSG00000183779,55.86651323360184
ENSG00000183780,41.93785960874569
ENSG00000183783,40.20253164556962
ENSG00000183785,21.008055235903335
ENSG00000183793,31.61795166858458
ENSG00000183798,24.119677790563866
ENSG00000183807,30.646720368239354
ENSG00000183808,80.23935558112774
ENSG00000183813,34.75258918296893
ENSG00000183814,53.08630609896433
ENSG00000183826,38.65592635212888
ENSG00000183828,73.08170310701956
ENSG00000183831,28.02301495972382
ENSG00000183833,35.364787111622555
ENSG00000183837,34.82163406214039
ENSG00000183840,35.613348676639816
ENSG00000183844,31.125431530494822
ENSG00000183850,41.36708860759494
ENSG00000183853,65.8596087456847
ENSG00000183856,54.58227848101266
ENSG00000183864,71.668584579977
ENSG00000183873,26.32451093210587
ENSG00000183876,59.53970080552359
ENSG00000183888,10.29228998849252
ENSG00000183889,49.87802071346375
ENSG00000183891,54.45799769850402
ENSG00000183914,36.38204833141542
ENSG00000183921,15.608745684695052
ENSG00000183935,38.68354430379747
ENSG00000183943,82.33831990794016
ENSG00000183955,80.23014959723821
ENSG00000183960,1.5051783659378597
ENSG00000183963,66.0115074798619
ENSG00000183971,59.60874568469505
ENSG00000183977,7.479861910241657
ENSG00000183978,91.68239355581129
ENSG00000183979,41.53739930955121
ENSG00000184005,38.71116225546605
ENSG00000184007,97.72151898734177
ENSG00000184009,99.73762945914845
ENSG00000184012,27.723820483314153
ENSG00000184014,73.70310701956272
ENSG00000184033,13.228998849252013
ENSG00000184047,70.30149597238204
ENSG00000184056,49.05408515535098
ENSG00000184058,46.36593785960875
ENSG00000184060,32.63981588032221
ENSG00000184076,98.78481012658227
ENSG00000184083,57.08630609896432
ENSG00000184100,48.653624856156505
ENSG00000184106,10.72957422324511
ENSG00000184110,95.55350978135789
ENSG00000184113,25.914844649021862
ENSG00000184115,30.609896432681243
ENSG00000184117,77.96547756041427
ENSG00000184139,34.32911392405063
ENSG00000184144,53.90103567318757
ENSG00000184154,49.38089758342923
ENSG00000184156,47.13003452243959
ENSG00000184160,47.613348676639816
ENSG00000184162,64.76409666283084
ENSG00000184163,37.46375143843498
ENSG00000184164,85.74913693901036
ENSG00000184166,20.013808975834294
ENSG00000184178,52.73187571921749
ENSG00000184182,84.1657077100115
ENSG00000184185,56.69505178365938
ENSG00000184194,45.99769850402762
ENSG00000184203,91.27272727272727
ENSG00000184205,82.61910241657077
ENSG00000184206,45.9102416570771
ENSG00000184207,92.82853855005754
ENSG00000184208,56.7318757192175
ENSG00000184209,69.5512082853855
ENSG00000184216,89.29344073647871
ENSG00000184220,88.67203682393556
ENSG00000184226,72.9113924050633
ENSG00000184227,43.27272727272727
ENSG00000184232,68.94361334867664
ENSG00000184254,97.03107019562715
ENSG00000184258,9.882623705408514
ENSG00000184260,75.1668584579977
ENSG00000184261,79.74683544303798
ENSG00000184270,32.89298043728424
ENSG00000184271,34.68354430379747
ENSG00000184277,72.29919447640967
ENSG00000184281,82.44418872266974
ENSG00000184292,58.03912543153049
ENSG00000184293,6.444188722669736
ENSG00000184304,42.54085155350978
ENSG00000184305,22.039125431530497
ENSG00000184307,44.73187571921749
ENSG00000184313,15.889528193325662
ENSG00000184319,65.33947065592636
ENSG00000184343,28.48331415420023
ENSG00000184347,60.56616800920598
ENSG00000184349,81.84119677790564
ENSG00000184357,66.08515535097813
ENSG00000184361,15.102416570771002
ENSG00000184363,52.68124280782509
ENSG00000184368,49.914844649021866
ENSG00000184371,81.67088607594937
ENSG00000184374,11.990794016110472
ENSG00000184378,39.6409666283084
ENSG00000184381,32.441887226697354
ENSG00000184384,81.04487917146145
ENSG00000184402,63.64556962025316
ENSG00000184408,22.29228998849252
ENSG00000184414,68.65822784810126
ENSG00000184428,75.18987341772151
ENSG00000184432,96.2301495972382
ENSG00000184434,12.451093210586881
ENSG00000184436,76.3452243958573
ENSG00000184445,68.22554660529345
ENSG00000184451,36.216340621403916
ENSG00000184454,30.172612197928654
ENSG00000184459,9.031070195627159
ENSG00000184465,63.36939010356731
ENSG00000184470,75.78826237054085
ENSG00000184481,29.228998849252015
ENSG00000184486,20.810126582278482
ENSG00000184489,44.99424626006904
ENSG00000184492,20.009205983889526
ENSG00000184497,52.66743383199079
ENSG00000184500,62.97813578826237
ENSG00000184502,12.833141542002302
ENSG00000184507,10.83084004602992
ENSG00000184508,77.59723820483315
ENSG00000184515,35.410817031070195
ENSG00000184517,49.776754890678944
ENSG00000184523,4.248561565017262
ENSG00000184524,24.73187571921749
ENSG00000184530,6.550057537399309
ENSG00000184545,48.13808975834292
ENSG00000184557,52.51553509781358
ENSG00000184564,30.554660529344073
ENSG00000184571,20.308400460299193
ENSG00000184574,29.64787111622555
ENSG00000184575,87.81127733026467
ENSG00000184584,68.4372842347526
ENSG00000184588,50.32911392405063
ENSG00000184599,27.466052934407365
ENSG00000184601,10.895281933256616
ENSG00000184602,51.940161104718065
ENSG00000184611,6.527042577675489
ENSG00000184612,29.58803222094361
ENSG00000184613,33.210586881472956
ENSG00000184616,11.341772151898734
ENSG00000184619,40.01841196777905
ENSG00000184624,9.634062140391254
ENSG00000184634,57.436133486766394
ENSG00000184635,62.58227848101265
ENSG00000184640,93.51438434982738
ENSG00000184659,6.356731875719218
ENSG00000184661,75.96317606444188
ENSG00000184669,32.087456846950516
ENSG00000184675,44.74108170310702
ENSG00000184677,63.68699654775604
ENSG00000184678,42.853855005753736
ENSG00000184697,34.260069044879174
ENSG00000184698,35.76064441887227
ENSG00000184702,40.35443037974684
ENSG00000184708,68.7825086306099
ENSG00000184709,8.51553509781358
ENSG00000184716,14.655926352128883
ENSG00000184719,51.327963176064436
ENSG00000184730,0.6075949367088608
ENSG00000184731,30.545454545454547
ENSG00000184743,87.03337169159954
ENSG00000184752,97.1277330264672
ENSG00000184774,16.345224395857308
ENSG00000184785,73.13233601841198
ENSG00000184786,42.23705408515535
ENSG00000184787,94.4626006904488
ENSG00000184788,63.99079401611048
ENSG00000184792,39.38319907940161
ENSG00000184828,20.888377445339472
ENSG00000184831,64.34062140391255
ENSG00000184838,39.96777905638665
ENSG00000184840,97.9884925201381
ENSG00000184844,9.13233601841197
ENSG00000184857,60.45569620253165
ENSG00000184860,44.22094361334868
ENSG00000184863,86.89528193325661
ENSG00000184867,63.447640966628306
ENSG00000184887,70.94131185270426
ENSG00000184897,90.29689298043728
ENSG00000184898,56.1795166858458
ENSG00000184900,95.34177215189872
ENSG00000184903,66.40736478711162
ENSG00000184905,28.33601841196778
ENSG00000184906,24.331415420023013
ENSG00000184908,14.421173762945916
ENSG00000184916,49.47295742232451
ENSG00000184922,45.87341772151899
ENSG00000184923,22.623705408515534
ENSG00000184924,89.04487917146146
ENSG00000184925,19.387802071346375
ENSG00000184933,21.58342922899885
ENSG00000184937,49.01726121979287
ENSG00000184939,63.7560414269275
ENSG00000184949,61.02646720368239
ENSG00000184961,14.927502876869966
ENSG00000184967,61.35327963176065
ENSG00000184979,64.52474108170311
ENSG00000184983,93.85500575373993
ENSG00000184984,12.28078250863061
ENSG00000184985,42.817031070195625
ENSG00000184986,57.93325661680092
ENSG00000184988,64.59838895281933
ENSG00000184990,96.487917146145
ENSG00000184992,80.27617951668584
ENSG00000184995,35.337169159953966
ENSG00000185000,75.4476409666283
ENSG00000185002,0.7502876869965478
ENSG00000185008,26.398158803222096
ENSG00000185009,76.57537399309551
ENSG00000185010,35.32796317606444
ENSG00000185013,10.398158803222096
ENSG00000185015,45.293440736478715
ENSG00000185019,53.97928653624856
ENSG00000185022,73.62025316455696
ENSG00000185024,54.46720368239356
ENSG00000185028,8.28078250863061
ENSG00000185031,5.04487917146145
ENSG00000185033,63.06098964326813
ENSG00000185038,45.265822784810126
ENSG00000185040,35.14384349827388
ENSG00000185043,95.97698504027618
ENSG00000185046,38.945914844649025
ENSG00000185049,70.37054085155351
ENSG00000185052,35.976985040276176
ENSG00000185055,29.42692750287687
ENSG00000185056,12.110471806674338
ENSG00000185070,48.60759493670886
ENSG00000185074,0.9113924050632912
ENSG00000185085,58.40276179516686
ENSG00000185088,98.66052934407364
ENSG00000185090,32.359033371691595
ENSG00000185100,61.15074798619102
ENSG00000185101,42.29228998849252
ENSG00000185104,83.19907940161104
ENSG00000185112,72.08285385500575
ENSG00000185115,66.25086306098964
ENSG00000185122,91.34637514384349
ENSG00000185127,76.40966628308401
ENSG00000185129,89.13693901035673
ENSG00000185130,28.57537399309551
ENSG00000185133,28.72727272727273
ENSG00000185155,24.46950517836594
ENSG00000185156,2.5086306098964326
ENSG00000185158,43.62715765247411
ENSG00000185163,70.85385500575374
ENSG00000185164,79.8849252013809
ENSG00000185182,0.24395857307249713
ENSG00000185187,70.98273878020713
ENSG00000185189,64.62140391254316
ENSG00000185198,19.042577675489067
ENSG00000185201,98.11737629459148
ENSG00000185215,83.98158803222094
ENSG00000185219,74.85845799769851
ENSG00000185220,40.423475258918295
ENSG00000185222,89.16915995397008
ENSG00000185236,77.74453394706559
ENSG00000185238,55.40621403912544
ENSG00000185246,59.31875719217491
ENSG00000185250,46.68354430379747
ENSG00000185252,48.161104718066746
ENSG00000185261,34.09436133486766
ENSG00000185262,83.13463751438435
ENSG00000185267,36.915995397008054
ENSG00000185269,11.981588032220944
ENSG00000185271,33.64326812428079
ENSG00000185272,37.57422324510932
ENSG00000185274,10.04372842347526
ENSG00000185275,5.242807825086306
ENSG00000185278,62.771001150747985
ENSG00000185290,33.52819332566168
ENSG00000185291,18.075949367088604
ENSG00000185296,8.759493670886076
ENSG00000185298,87.85270425776754
ENSG00000185304,39.19447640966629
ENSG00000185305,43.65017261219793
ENSG00000185306,42.186421173762945
ENSG00000185324,71.84349827387803
ENSG00000185338,45.65247410817031
ENSG00000185339,54.21864211737629
ENSG00000185340,67.64096662830839
ENSG00000185344,71.88032220943613
ENSG00000185345,49.10932105868815
ENSG00000185347,58.96892980437284
ENSG00000185352,58.59148446490219
ENSG00000185359,88.60759493670885
ENSG00000185361,73.63866513233603
ENSG00000185379,57.95166858457998
ENSG00000185385,50.93210586881472
ENSG00000185386,39.79746835443038
ENSG00000185404,77.15995397008055
ENSG00000185414,72.98964326812428
ENSG00000185418,70.03452243958573
ENSG00000185420,79.19907940161104
ENSG00000185432,55.06098964326812
ENSG00000185436,50.204833141542004
ENSG00000185437,38.32911392405063
ENSG00000185442,58.17261219792865
ENSG00000185453,57.70771001150749
ENSG00000185467,3.2635212888377443
ENSG00000185475,88.27157652474108
ENSG00000185477,50.15420023014959
ENSG00000185479,31.35097813578826
ENSG00000185480,63.47986191024165
ENSG00000185482,22.84464902186421
ENSG00000185483,61.657077100115075
ENSG00000185485,65.06789413118527
ENSG00000185495,50.81242807825086
ENSG00000185499,85.7307249712313
ENSG00000185504,64.11967779056387
ENSG00000185507,61.29344073647871
ENSG00000185513,57.52819332566168
ENSG00000185515,76.79631760644419
ENSG00000185518,19.498273878020715
ENSG00000185519,38.605293440736475
ENSG00000185522,33.05868814729575
ENSG00000185523,11.194476409666283
ENSG00000185527,25.42692750287687
ENSG00000185532,47.89873417721519
ENSG00000185551,94.90448791714614
ENSG00000185559,18.356731875719216
ENSG00000185561,80.12428078250863
ENSG00000185565,24.313003452243958
ENSG00000185567,80.64441887226698
ENSG00000185585,42.3843498273878
ENSG00000185591,72.23475258918297
ENSG00000185596,66.32451093210588
ENSG00000185608,93.65247410817031
ENSG00000185610,0.8101265822784811
ENSG00000185614,33.56501726121979
ENSG00000185615,14.784810126582279
ENSG00000185619,66.55926352128884
ENSG00000185621,57.008055235903335
ENSG00000185624,98.5638665132336
ENSG00000185627,89.98388952819333
ENSG00000185630,93.81357882623705
ENSG00000185631,11.350978135788264
ENSG00000185633,50.65132336018412
ENSG00000185634,33.739930955120826
ENSG00000185641,75.60874568469505
ENSG00000185650,98.73878020713464
ENSG00000185651,96.08745684695052
ENSG00000185652,35.92174913693901
ENSG00000185658,88.59838895281933
ENSG00000185664,29.127733026467205
ENSG00000185666,67.34177215189874
ENSG00000185668,19.489067894131185
ENSG00000185669,15.23590333716916
ENSG00000185670,41.10011507479862
ENSG00000185674,26.37054085155351
ENSG00000185681,28.823935558112773
ENSG00000185684,77.68469505178366
ENSG00000185686,85.5373993095512
ENSG00000185689,8.998849252013809
ENSG00000185697,62.19102416570771
ENSG00000185710,49.89182968929804
ENSG00000185716,81.58342922899885
ENSG00000185721,77.21518987341773
ENSG00000185722,75.76064441887227
ENSG00000185728,82.12197928653625
ENSG00000185730,61.35788262370541
ENSG00000185736,2.7848101265822782
ENSG00000185737,24.713463751438436
ENSG00000185742,16.971231300345224
ENSG00000185745,81.71231300345224
ENSG00000185753,75.90794016110472
ENSG00000185760,40.487917146144994
ENSG00000185761,43.558112773302646
ENSG00000185774,37.60644418872267
ENSG00000185787,97.93325661680092
ENSG00000185798,57.80897583429228
ENSG00000185800,82.47180667433832
ENSG00000185803,90.39355581127732
ENSG00000185808,84.01841196777906
ENSG00000185811,27.23590333716916
ENSG00000185813,59.627157652474104
ENSG00000185818,39.429228998849254
ENSG00000185823,13.578826237054084
ENSG00000185825,95.15765247410816
ENSG00000185829,76.51553509781358
ENSG00000185834,34.58688147295742
ENSG00000185838,57.357882623705414
ENSG00000185839,19.42922899884925
ENSG00000185842,78.60989643268125
ENSG00000185860,35.42922899884925
ENSG00000185862,25.6156501726122
ENSG00000185863,16.99884925201381
ENSG00000185864,63.829689298043725
ENSG00000185869,63.48906789413119
ENSG00000185875,49.47756041426927
ENSG00000185880,55.79746835443038
ENSG00000185883,85.15535097813579
ENSG00000185885,86.95972382048332
ENSG00000185896,89.73532796317606
ENSG00000185900,34.13578826237054
ENSG00000185909,50.002301495972375
