gen_name,astrocyte,neuron,olfactory projection neuron,"olfactory projection neuron innervating DA1, VA1d or DC3 glomerulus",olfactory projection neuron innervating VM2 glomerulus,olfactory projection neuron innvervating DC2 glomerulus
FBgn0010622,80.79268292682927,79.16666666666666,84.6460027100271,75.49966124661248,84.67140921409214,80.09823848238482
FBgn0010638,89.61720867208672,92.03929539295393,93.34349593495935,87.58468834688347,95.27439024390245,88.35535230352303
FBgn0010651,0.0,44.78319783197832,33.93462059620596,12.398373983739837,0.0,0.0
FBgn0010660,0.0,56.99525745257452,53.43834688346883,58.01151761517615,60.25575880758808,72.08672086720867
FBgn0010741,86.0010162601626,81.80047425474255,89.72730352303523,84.92547425474255,90.43021680216802,88.22831978319783
FBgn0010747,0.0,62.55081300813008,88.70257452574526,86.95799457994579,88.80420054200542,88.79573170731707
FBgn0010750,0.0,77.32046070460704,82.65582655826557,84.41734417344173,79.01422764227642,86.97493224932249
FBgn0010762,74.17852303523034,56.427845528455286,60.23035230352304,60.27269647696477,66.79369918699187,62.44071815718157
FBgn0010768,0.0,0.0,37.72018970189702,36.78861788617886,40.12533875338754,42.64905149051491
FBgn0010770,78.96341463414635,46.985094850948514,55.987466124661246,53.54844173441734,38.17750677506775,46.84959349593496
FBgn0010772,87.1951219512195,89.37161246612466,92.17479674796748,92.46273712737127,89.43936314363144,93.4959349593496
FBgn0010774,91.47188346883469,96.03658536585365,97.06131436314364,96.54471544715447,98.04369918699187,95.3760162601626
FBgn0010786,68.12330623306234,0.0,58.75677506775068,72.51016260162602,48.61111111111111,71.54471544715447
FBgn0010803,91.8529810298103,64.96443089430895,77.35433604336043,74.6951219512195,72.32384823848238,85.5860433604336
FBgn0010808,84.02777777777779,74.85602981029811,80.39464769647697,90.42174796747967,86.97493224932249,71.51084010840108
FBgn0010812,0.0,46.96815718157182,67.49661246612466,64.9559620596206,48.46714092140921,63.43157181571816
FBgn0010825,79.0650406504065,96.045054200542,80.69952574525745,75.92310298102981,65.21849593495935,80.3099593495935
FBgn0010830,0.0,57.75745257452575,71.56165311653116,73.60264227642277,63.338414634146346,73.17073170731707
FBgn0010877,63.71104336043361,59.078590785907856,78.83638211382113,78.22662601626016,76.7530487804878,79.70867208672087
FBgn0010894,67.4288617886179,52.735433604336045,71.24830623306234,50.03387533875339,62.66937669376694,63.27913279132791
FBgn0010905,0.0,98.57723577235772,87.06808943089432,88.3130081300813,86.5430216802168,89.85433604336043
FBgn0010909,82.07147696476966,77.80318428184282,81.49559620596206,79.86957994579946,67.98780487804879,87.02574525745257
FBgn0010926,0.0,63.07588075880759,59.273373983739845,56.47865853658537,58.358739837398375,66.25169376693766
FBgn0011016,89.91361788617887,84.79844173441734,86.77168021680217,76.18563685636856,92.54742547425474,84.47662601626016
FBgn0011020,0.0,67.89464769647697,43.987127371273715,46.205962059620596,40.02371273712737,49.644308943089435
FBgn0011202,96.85806233062331,62.55928184281843,53.99728997289973,49.0430216802168,63.82960704607046,54.21747967479674
FBgn0011204,0.0,50.84688346883469,72.08672086720867,83.24864498644986,59.857723577235774,75.829945799458
FBgn0011205,0.0,69.75779132791328,79.369918699187,82.83367208672087,79.37838753387534,83.85840108401084
FBgn0011206,68.72459349593495,65.99762872628726,79.0819783197832,92.29336043360433,75.26253387533876,81.74119241192412
FBgn0011207,0.0,67.81842818428184,84.84925474254743,79.21747967479675,84.1971544715447,85.96714092140921
FBgn0011211,99.62737127371274,99.51727642276423,99.8729674796748,99.92378048780488,99.84756097560977,99.85602981029811
FBgn0011217,98.71273712737127,99.55962059620596,99.48340108401084,98.97527100271003,99.45799457994579,99.48340108401084
FBgn0011224,66.7428861788618,78.85331978319783,81.68191056910568,76.95630081300813,80.81808943089432,93.89397018970189
FBgn0011225,89.56639566395664,65.210027100271,45.58773712737128,61.390582655826556,53.01490514905149,52.015582655826556
FBgn0011227,71.6209349593496,62.77947154471545,63.21985094850948,81.81741192411924,81.3770325203252,59.56131436314364
FBgn0011230,88.96510840108401,98.63651761517616,96.44308943089432,92.31029810298102,85.78929539295393,97.45088075880759
FBgn0011232,0.0,71.79878048780488,59.79844173441734,64.28692411924119,66.64972899728997,72.1460027100271
FBgn0011236,0.0,0.0,44.90176151761517,24.59349593495935,0.0,0.0
FBgn0011244,0.0,0.0,37.19512195121951,37.83028455284553,0.0,0.0
FBgn0011259,0.0,98.00135501355014,96.2059620596206,94.8170731707317,88.65176151761518,97.73882113821138
FBgn0011260,0.0,93.03014905149053,97.40006775067751,97.04437669376695,98.32317073170732,98.47560975609755
FBgn0011272,97.52710027100271,96.33299457994579,97.76422764227642,95.68936314363144,98.34857723577237,94.82554200542005
FBgn0011274,0.0,0.0,28.328252032520325,38.88042005420054,41.048441734417345,0.0
FBgn0011276,0.0,0.0,42.01388888888889,32.77439024390244,86.66158536585365,36.74627371273713
FBgn0011277,0.0,0.0,16.099254742547426,0.0,0.0,0.0
FBgn0011279,0.0,0.0,23.69579945799458,36.890243902439025,0.0,0.0
FBgn0011280,0.0,0.0,3.1673441734417342,14.86280487804878,0.0,0.0
FBgn0011281,0.0,0.0,11.729336043360433,25.02540650406504,0.0,0.0
FBgn0011282,0.0,0.0,19.850948509485093,24.280149051490515,35.3150406504065,36.830962059620596
FBgn0011284,98.6449864498645,99.05149051490515,99.28861788617887,98.01829268292683,99.17852303523034,98.2300135501355
FBgn0011286,0.0,0.0,49.05149051490515,54.99661246612466,53.04878048780488,66.26863143631437
FBgn0011288,0.0,68.6229674796748,75.60128726287263,69.08875338753387,86.61077235772358,94.6900406504065
FBgn0011289,94.9610433604336,73.76355013550136,84.35806233062331,87.82181571815718,81.8089430894309,87.01727642276423
FBgn0011290,0.0,79.96273712737127,85.3150406504065,88.4569783197832,92.18326558265582,80.05589430894308
FBgn0011291,0.0,62.3390921409214,50.31334688346883,49.805216802168026,58.91768292682927,52.887872628726285
FBgn0011294,0.0,0.0,7.25779132791328,0.0,0.0,35.88245257452575
FBgn0011296,0.0,0.0,39.53252032520325,41.4380081300813,39.41395663956639,34.459688346883475
FBgn0011297,78.2520325203252,77.87940379403794,80.14905149051489,59.15481029810298,51.456639566395665,56.09756097560976
FBgn0011300,0.0,87.96578590785907,72.67107046070461,61.68699186991869,50.40650406504065,73.95833333333334
FBgn0011305,97.67107046070461,97.65413279132791,98.21307588075881,96.43462059620596,98.42479674796748,96.34993224932249
FBgn0011327,70.25745257452574,81.57181571815718,87.28827913279133,87.14430894308943,89.88821138211382,86.85636856368563
FBgn0011335,0.0,88.99051490514906,53.794037940379404,53.21815718157181,63.09281842818428,68.1910569105691
FBgn0011336,94.85941734417345,92.69986449864498,97.10365853658537,94.77472899728997,96.07892953929539,94.67310298102981
FBgn0011361,81.21612466124661,83.47730352303523,92.62364498644986,95.43529810298102,94.47831978319783,90.31165311653116
FBgn0011455,90.19308943089432,91.39566395663957,87.45765582655827,95.22357723577237,91.26016260162602,88.25372628726286
FBgn0011474,0.0,53.19275067750677,62.59315718157181,67.47967479674797,59.12093495934959,63.82113821138211
FBgn0011476,0.0,60.018631436314365,51.83773712737128,57.43563685636857,56.72425474254743,55.46239837398373
FBgn0011481,78.29437669376695,87.66090785907859,89.03285907859079,89.2530487804878,89.87127371273714,93.14024390243902
FBgn0011509,79.52235772357723,45.06266937669376,81.22459349593495,76.880081300813,87.76253387533876,82.64735772357723
FBgn0011559,0.0,0.0,30.149051490514907,27.540650406504064,0.0,0.0
FBgn0011566,0.0,45.045731707317074,74.0430216802168,73.06063685636856,78.87872628726286,71.27371273712737
FBgn0011569,0.0,0.0,27.904810298102984,0.0,0.0,35.204945799457995
FBgn0011570,77.58299457994579,76.96476964769647,86.61924119241192,80.23373983739837,88.96510840108401,85.619918699187
FBgn0011573,81.6480352303523,81.59722222222221,90.2439024390244,88.8550135501355,89.87974254742548,88.80420054200542
FBgn0011576,0.0,67.57283197831978,42.02235772357724,44.42750677506775,43.86856368563686,54.82723577235772
FBgn0011581,0.0,49.8729674796748,31.34315718157182,33.65514905149051,0.0,38.668699186991866
FBgn0011582,0.0,45.359078590785906,75.2710027100271,83.62127371273714,65.17615176151762,79.81876693766937
FBgn0011584,96.73102981029811,92.76761517615176,93.72459349593495,93.59756097560977,95.34214092140921,96.23983739837398
FBgn0011586,0.0,87.46612466124661,73.89058265582655,71.02811653116531,80.44546070460704,78.07418699186992
FBgn0011589,68.01321138211382,47.19681571815718,56.41937669376694,53.023373983739845,41.175474254742554,55.33536585365854
FBgn0011591,97.69647696476966,0.0,50.79607046070461,9.80691056910569,0.0,0.0
FBgn0011592,0.0,94.07181571815718,81.40243902439023,56.96138211382114,64.26151761517616,74.77134146341463
FBgn0011596,0.0,0.0,32.86754742547425,30.445460704607047,41.39566395663957,39.43936314363143
FBgn0011603,99.00067750677508,0.0,41.93766937669376,0.0,0.0,30.05589430894309
FBgn0011604,0.0,93.73306233062331,88.12669376693766,78.60772357723577,85.42513550135502,77.40514905149053
FBgn0011606,0.0,0.0,37.46612466124661,29.894986449864497,0.0,0.0
FBgn0011638,91.59891598915989,87.82181571815718,83.90074525745257,84.96781842818429,87.83875338753387,85.63685636856368
FBgn0011640,95.62161246612466,92.83536585365853,98.90752032520325,98.18766937669376,98.55182926829268,98.8821138211382
FBgn0011642,77.93021680216802,98.01829268292683,89.98983739837398,88.07588075880759,95.77405149051489,94.88482384823848
FBgn0011648,65.63346883468834,62.05115176151762,80.28455284552845,84.69681571815718,82.23238482384824,85.06944444444444
FBgn0011653,0.0,0.0,20.48611111111111,33.12161246612466,36.424457994579946,0.0
FBgn0011655,67.25948509485094,89.82892953929539,90.85365853658537,89.4139566395664,91.7428861788618,86.05182926829268
FBgn0011656,0.0,0.0,48.84823848238483,62.5,46.15514905149051,52.38821138211382
FBgn0011659,0.0,57.50338753387534,41.59891598915989,47.611788617886184,43.140243902439025,63.905826558265574
FBgn0011660,0.0,47.34925474254742,46.832655826558266,51.32960704607046,51.16869918699187,60.42513550135501
FBgn0011661,95.32520325203252,89.21917344173443,95.57926829268293,95.69783197831978,94.23272357723577,95.73170731707317
FBgn0011666,67.05623306233063,90.45562330623305,77.95562330623305,79.53929539295393,72.44241192411924,80.17445799457995
FBgn0011668,0.0,0.0,13.719512195121952,0.0,0.0,0.0
FBgn0011669,0.0,0.0,25.57588075880759,0.0,0.0,0.0
FBgn0011672,93.38584010840108,69.77472899728997,73.29776422764228,74.28014905149053,75.2540650406504,60.298102981029814
FBgn0011674,0.0,0.0,34.231029810298104,30.89430894308943,0.0,30.386178861788615
FBgn0011676,84.62059620596206,0.0,39.30386178861789,41.15853658536585,44.546070460704605,35.49288617886179
FBgn0011692,0.0,0.0,34.857723577235774,0.0,0.0,30.05589430894309
FBgn0011693,0.0,0.0,30.860433604336045,28.709349593495936,0.0,36.856368563685635
FBgn0011695,0.0,0.0,18.462059620596204,32.926829268292686,36.636178861788615,0.0
FBgn0011701,97.89126016260163,0.0,57.10535230352304,28.108062330623305,0.0,30.098238482384826
FBgn0011703,0.0,0.0,40.57418699186992,38.296070460704605,0.0,52.083333333333336
FBgn0011704,69.12262872628726,0.0,36.449864498644985,28.997289972899733,43.03014905149051,0.0
FBgn0011705,0.0,57.79132791327913,28.133468834688347,19.181910569105693,0.0,35.46747967479675
FBgn0011706,0.0,60.52676151761518,50.18631436314364,41.641260162601625,42.699864498644985,0.0
FBgn0011708,95.74864498644986,95.51151761517616,87.914972899729,87.78794037940379,86.33130081300813,84.90853658536585
FBgn0011710,81.92750677506776,68.50440379403794,96.1890243902439,93.25033875338752,95.48611111111111,96.05352303523034
FBgn0011715,0.0,70.78252032520325,88.53319783197831,83.0538617886179,86.22120596205963,88.39769647696477
FBgn0011722,70.45223577235772,0.0,16.632791327913278,17.53048780487805,45.985772357723576,0.0
FBgn0011723,0.0,0.0,22.027439024390244,34.52743902439025,38.49085365853659,0.0
FBgn0011725,96.58705962059621,70.16429539295393,86.62771002710026,85.11178861788618,87.33909214092141,88.26219512195121
FBgn0011726,98.02676151761518,99.50033875338752,99.71205962059621,97.6880081300813,99.78827913279133,99.54268292682927
FBgn0011737,0.0,89.54098915989161,88.24525745257452,85.4420731707317,83.08773712737127,81.13143631436314
FBgn0011739,0.0,64.97289972899729,36.678523035230356,40.92987804878049,45.426829268292686,51.32113821138211
FBgn0011740,0.0,73.32317073170732,91.75135501355014,85.26422764227642,84.82384823848238,92.9369918699187
FBgn0011741,96.83265582655827,57.43563685636857,80.87737127371274,71.80724932249322,84.5020325203252,80.91124661246613
FBgn0011742,98.1961382113821,70.85027100271003,90.55724932249322,90.19308943089432,89.31233062330624,91.31944444444444
FBgn0011745,69.13956639566395,87.05115176151762,88.73644986449864,89.44783197831978,92.53048780487805,89.3970189701897
FBgn0011746,93.67378048780488,0.0,32.28319783197832,0.0,28.506097560975608,0.0
FBgn0011747,81.16531165311653,91.12466124661248,81.04674796747967,79.11585365853658,70.19817073170732,92.99627371273714
FBgn0011754,0.0,85.71307588075881,92.86924119241192,93.79234417344173,87.085027100271,90.41327913279133
FBgn0011758,0.0,0.0,11.263550135501355,0.0,0.0,0.0
FBgn0011760,97.75575880758808,99.19546070460704,98.68733062330624,98.27235772357723,97.63719512195121,99.28014905149053
FBgn0011761,0.0,0.0,3.2859078590785904,14.193766937669377,0.0,0.0
FBgn0011762,0.0,0.0,31.842818428184284,26.168699186991866,0.0,0.0
FBgn0011763,83.24864498644986,54.32757452574526,77.83705962059621,79.90345528455285,76.73611111111111,79.76795392953929
FBgn0011766,95.54539295392954,90.70121951219512,86.19579945799458,82.34247967479675,79.98814363143632,87.00880758807588
FBgn0011768,80.8519647696477,80.16598915989161,87.99119241192412,73.39939024390245,87.8048780487805,85.21341463414635
FBgn0011769,80.60636856368563,75.38956639566395,49.415650406504064,54.793360433604335,58.333333333333336,59.07012195121951
FBgn0011770,63.81266937669376,62.33062330623306,61.88177506775068,57.82520325203252,71.88346883468834,69.7069783197832
FBgn0011771,98.38245257452574,88.07588075880759,95.7571138211382,92.05623306233063,93.80928184281842,94.55453929539296
FBgn0011774,0.0,0.0,52.55758807588076,50.982384823848236,44.22425474254742,46.53624661246612
FBgn0011785,0.0,81.43631436314364,70.5538617886179,68.10636856368563,55.39464769647696,50.6859756097561
FBgn0011787,0.0,59.80691056910569,75.58434959349594,84.86619241192412,78.3790650406504,72.73035230352303
FBgn0011802,0.0,0.0,45.46070460704607,47.103658536585364,45.579268292682926,53.396002710027105
FBgn0011817,69.25813008130082,98.28082655826557,96.52777777777779,97.96747967479675,94.45291327913279,98.03523035230353
FBgn0011818,64.18529810298102,50.753726287262865,77.25271002710026,77.9979674796748,81.02981029810297,96.71409214092141
FBgn0011824,0.0,0.0,33.12161246612466,31.266937669376695,41.675135501355015,41.47188346883468
FBgn0011826,71.82418699186992,66.54810298102981,68.63143631436314,77.09180216802169,65.7350948509485,79.73407859078591
FBgn0011828,84.05318428184282,80.15752032520325,94.03794037940379,96.4769647696477,63.4400406504065,96.99356368563686
FBgn0011829,0.0,0.0,52.743902439024396,57.3170731707317,62.65243902439024,57.15616531165312
FBgn0011836,0.0,0.0,73.13685636856368,62.74559620596206,70.11348238482384,67.26795392953929
FBgn0011837,80.47933604336043,48.47560975609756,45.9180216802168,28.785569105691057,33.78218157181572,32.96070460704607
FBgn0011877,0.0,0.0,6.317750677506775,8.765243902439025,0.0,0.0
FBgn0012034,85.36585365853658,78.26050135501355,86.26355013550136,96.38380758807588,81.91056910569105,82.92682926829268
FBgn0012036,89.47323848238482,0.0,55.3099593495935,62.47459349593496,56.62262872628726,67.5389566395664
FBgn0012037,0.0,46.30758807588076,19.308943089430894,8.96849593495935,0.0,0.0
FBgn0012042,0.0,0.0,5.369241192411924,6.41090785907859,35.238821138211385,32.34247967479675
FBgn0012051,83.92615176151762,67.15785907859079,78.41294037940379,77.52371273712737,74.19546070460704,83.65514905149053
FBgn0012058,0.0,46.54471544715447,85.12872628726286,83.03692411924119,81.39397018970189,84.08705962059621
FBgn0012344,0.0,0.0,37.982723577235774,31.131436314363143,27.904810298102984,0.0
FBgn0013263,91.91226287262873,86.52608401084011,74.00914634146342,72.12059620596206,73.20460704607046,80.28455284552845
FBgn0013269,80.31842818428184,83.0538617886179,83.6890243902439,82.61348238482384,84.00237127371274,78.3790650406504
FBgn0013272,90.00677506775068,45.359078590785906,41.77676151761517,21.155149051490515,0.0,0.0
FBgn0013275,96.03658536585365,95.85873983739837,90.09993224932249,64.89668021680217,62.6270325203252,94.76626016260163
FBgn0013276,99.85602981029811,99.8729674796748,99.63584010840108,99.55962059620596,99.77134146341463,99.53421409214093
FBgn0013277,92.97933604336043,56.17378048780488,68.26727642276423,44.766260162601625,55.67411924119241,52.49830623306233
FBgn0013278,99.86449864498645,99.91531165311653,99.11924119241192,99.22933604336043,99.36483739837398,99.34789972899729
FBgn0013279,98.28929539295393,98.40785907859079,85.41666666666666,92.14939024390245,92.92852303523034,89.795054200542
FBgn0013300,0.0,0.0,9.341124661246612,0.0,34.16327913279133,39.62567750677507
FBgn0013301,0.0,0.0,3.878726287262873,0.0,0.0,0.0
FBgn0013303,0.0,90.76897018970189,93.50440379403794,95.59620596205963,95.87567750677508,89.38855013550136
FBgn0013305,70.09654471544715,77.97256097560977,91.30250677506776,92.78455284552845,93.63143631436314,92.51355013550136
FBgn0013307,0.0,0.0,17.632113821138212,26.913956639566393,0.0,0.0
FBgn0013323,0.0,51.99864498644986,15.30318428184282,13.558604336043361,0.0,0.0
FBgn0013325,81.85975609756098,93.41124661246613,92.78455284552845,87.11043360433605,93.70765582655827,84.73069105691057
FBgn0013334,88.52472899728997,97.51863143631437,94.5630081300813,99.66971544715447,94.0210027100271,96.94275067750678
FBgn0013342,84.83231707317073,98.2300135501355,99.56808943089432,99.7459349593496,99.67818428184282,99.79674796747967
FBgn0013343,93.02168021680217,96.75643631436314,94.61382113821138,98.39092140921409,97.2730352303523,93.95325203252033
FBgn0013347,85.1880081300813,72.9420731707317,83.40108401084011,83.9939024390244,87.12737127371274,80.41158536585365
FBgn0013348,0.0,0.0,1.3719512195121952,11.856368563685638,0.0,0.0
FBgn0013432,82.84214092140921,86.5599593495935,52.90481029810298,53.19275067750677,57.012195121951216,60.95020325203252
FBgn0013433,0.0,67.28489159891599,82.4779810298103,85.80623306233063,57.765921409214094,82.61348238482384
FBgn0013435,0.0,63.75338753387534,56.96138211382114,58.765243902439025,69.28353658536585,50.70291327913279
FBgn0013467,0.0,91.31944444444444,94.44444444444444,99.55115176151762,97.84044715447155,94.47831978319783
FBgn0013469,0.0,0.0,45.52845528455284,52.9979674796748,28.802506775067748,0.0
FBgn0013531,0.0,78.43834688346884,67.54742547425474,59.67987804878049,73.40785907859079,63.329945799457995
FBgn0013548,0.0,0.0,44.85094850948509,48.59417344173442,48.31470189701897,58.59586720867209
FBgn0013563,0.0,0.0,47.730352303523034,43.50440379403794,41.06537940379404,32.359417344173444
FBgn0013576,93.83468834688347,98.46714092140921,81.88516260162602,90.10840108401084,81.95291327913279,84.63753387533876
FBgn0013672,97.45934959349594,99.33943089430895,99.00067750677508,98.52642276422763,99.37330623306234,98.5010162601626
FBgn0013673,77.41361788617887,73.66192411924119,60.4590108401084,59.74762872628726,70.02032520325203,57.09688346883469
FBgn0013674,99.70359078590786,99.86449864498645,99.78827913279133,99.88143631436314,99.8729674796748,99.83909214092141
FBgn0013675,98.78048780487805,99.48340108401084,99.47493224932249,99.585027100271,99.70359078590786,99.29708672086721
FBgn0013676,98.58570460704607,99.4410569105691,99.29708672086721,99.57655826558266,99.80521680216802,99.47493224932249
FBgn0013678,97.2560975609756,97.56944444444444,97.73035230352303,98.58570460704607,99.28014905149053,98.38245257452574
FBgn0013679,78.84485094850947,67.1239837398374,55.15752032520326,59.112466124661246,71.93428184281842,60.70460704607046
FBgn0013680,71.08739837398373,50.16937669376694,30.76727642276423,26.270325203252032,41.4380081300813,37.508468834688344
FBgn0013681,67.56436314363144,51.19410569105691,26.981707317073173,26.067073170731707,41.082317073170735,33.93462059620596
FBgn0013683,0.0,47.44241192411924,7.520325203252034,8.26558265582656,32.19850948509485,31.283875338753386
FBgn0013684,79.48848238482384,62.82181571815718,69.80013550135502,63.66869918699187,91.8529810298103,82.97764227642277
FBgn0013685,66.64972899728997,50.1270325203252,38.948170731707314,41.13313008130081,48.390921409214094,40.210027100271
FBgn0013687,65.31165311653116,0.0,8.502710027100271,12.601626016260163,30.95359078590786,30.30149051490515
FBgn0013717,62.78794037940379,83.48577235772358,90.39634146341463,83.07926829268293,89.98983739837398,86.07723577235772
FBgn0013718,92.28489159891599,50.296409214092144,65.43021680216802,65.07452574525745,67.27642276422763,60.6029810298103
FBgn0013720,0.0,86.39058265582655,73.40785907859079,54.048102981029814,62.982723577235774,71.81571815718158
FBgn0013725,0.0,60.37432249322493,72.78963414634147,87.73712737127371,70.21510840108401,77.34586720867209
FBgn0013726,98.18766937669376,71.6971544715447,97.97594850948511,97.57791327913279,97.49322493224932,97.63719512195121
FBgn0013732,85.7469512195122,79.34451219512195,94.04640921409214,95.53692411924119,91.5819783197832,97.34925474254743
FBgn0013733,70.40142276422763,94.78319783197831,90.9298780487805,91.40413279132791,81.5210027100271,93.14871273712737
FBgn0013746,78.15887533875339,95.06266937669376,89.82046070460704,89.2699864498645,92.75914634146342,94.19037940379404
FBgn0013749,69.84247967479675,86.22120596205963,90.20155826558266,89.3970189701897,93.83468834688347,88.12669376693766
FBgn0013750,98.84823848238482,87.84722222222221,84.65447154471545,88.05047425474255,87.95731707317073,86.72086720867209
FBgn0013751,0.0,0.0,24.000677506775066,22.840447154471544,0.0,0.0
FBgn0013753,86.35670731707317,97.95054200542005,95.630081300813,90.97222222222221,97.95901084010839,94.54607046070461
FBgn0013755,0.0,0.0,26.92242547425474,19.385162601626014,0.0,0.0
FBgn0013756,0.0,72.50169376693766,74.57655826558266,68.30115176151762,68.0809620596206,76.51592140921409
FBgn0013759,86.65311653116531,97.95901084010839,97.09518970189703,97.51016260162602,95.13888888888889,98.26388888888889
FBgn0013762,70.98577235772358,84.76456639566395,77.42208672086721,79.29369918699187,78.08265582655827,84.01084010840108
FBgn0013763,65.63346883468834,0.0,35.95020325203252,30.868902439024392,0.0,34.88313008130081
FBgn0013764,92.21714092140921,76.76151761517616,89.61720867208672,87.25440379403794,89.82046070460704,89.83739837398373
FBgn0013765,0.0,64.5071138211382,78.81944444444444,74.66124661246613,75.414972899729,71.40074525745257
FBgn0013767,0.0,0.0,17.513550135501355,0.0,38.516260162601625,0.0
FBgn0013770,91.27710027100271,82.02913279132791,91.16700542005421,90.67581300813008,93.50440379403794,91.64126016260163
FBgn0013771,0.0,0.0,0.7791327913279132,7.494918699186992,0.0,0.0
FBgn0013772,0.0,0.0,25.694444444444443,23.39939024390244,0.0,0.0
FBgn0013773,0.0,0.0,3.091124661246613,7.30860433604336,0.0,0.0
FBgn0013799,75.02540650406505,81.71578590785907,81.84281842818429,82.24932249322492,87.73712737127371,80.10670731707317
FBgn0013810,0.0,0.0,6.885162601626016,8.680555555555555,40.87906504065041,0.0
FBgn0013811,0.0,0.0,39.09214092140921,38.1859756097561,40.34552845528455,38.38075880758808
FBgn0013812,0.0,0.0,24.983062330623305,34.00237127371274,0.0,0.0
FBgn0013813,0.0,0.0,40.015243902439025,39.71036585365854,27.989498644986448,53.58231707317073
FBgn0013949,73.74661246612466,0.0,12.237466124661246,0.0,0.0,0.0
FBgn0013953,0.0,0.0,22.273035230352303,23.551829268292682,0.0,0.0
FBgn0013954,95.46917344173443,98.58570460704607,99.39871273712737,98.17073170731707,99.33943089430895,99.27168021680217
FBgn0013972,0.0,72.07825203252033,93.90243902439023,99.17852303523034,93.97865853658537,91.86144986449864
FBgn0013973,82.4779810298103,68.59756097560977,87.2459349593496,95.6639566395664,90.5149051490515,84.22256097560977
FBgn0013981,97.95054200542005,99.56808943089432,99.50880758807588,97.40853658536585,99.75440379403794,98.92445799457995
FBgn0013983,0.0,0.0,55.50474254742548,52.65921409214093,49.90684281842818,63.91429539295393
FBgn0013987,0.0,83.85840108401084,94.72391598915989,93.14024390243902,95.1219512195122,93.39430894308943
FBgn0013995,0.0,0.0,44.36822493224932,60.95867208672087,38.61788617886179,41.886856368563684
FBgn0013997,96.40921409214093,94.35975609756098,92.31029810298102,85.79776422764228,87.65243902439023,95.70630081300813
FBgn0014000,72.63719512195121,0.0,7.130758807588077,27.64227642276423,0.0,0.0
FBgn0014006,0.0,80.23373983739837,52.083333333333336,53.59925474254743,50.67750677506775,37.42378048780488
FBgn0014007,73.84823848238482,74.4410569105691,82.41869918699187,69.35128726287263,75.19478319783198,93.77540650406505
FBgn0014009,88.09281842818429,98.11144986449864,95.41836043360433,94.91023035230353,96.81571815718158,93.97018970189703
FBgn0014010,95.79098915989161,96.7649051490515,95.45223577235772,95.40989159891599,95.60467479674797,93.20799457994579
FBgn0014011,70.08807588075881,0.0,43.24186991869919,26.99017615176152,0.0,0.0
FBgn0014018,70.84180216802169,0.0,54.67479674796748,59.586720867208676,46.205962059620596,53.56537940379403
FBgn0014019,0.0,0.0,22.594850948509485,15.641937669376693,0.0,0.0
FBgn0014020,99.13617886178862,96.875,98.81436314363144,97.20528455284553,98.66192411924119,99.17852303523034
FBgn0014022,0.0,57.84214092140921,55.75033875338753,55.53861788617886,50.96544715447154,51.56673441734417
FBgn0014023,78.9380081300813,74.03455284552845,69.28353658536585,75.31334688346884,62.61009485094851,71.85806233062331
FBgn0014024,0.0,81.62262872628726,81.47865853658537,78.51456639566395,85.66226287262873,66.77676151761518
FBgn0014026,95.53692411924119,97.34078590785907,98.84823848238482,97.0528455284553,98.58570460704607,96.97662601626016
FBgn0014028,89.9390243902439,64.3038617886179,93.68224932249322,98.2300135501355,93.75846883468834,89.45630081300813
FBgn0014029,90.47256097560977,98.23848238482384,97.63719512195121,95.21510840108401,97.40853658536585,97.45934959349594
FBgn0014031,0.0,0.0,25.16090785907859,34.03624661246612,37.90650406504065,0.0
FBgn0014032,0.0,0.0,60.357384823848236,54.581639566395665,60.61991869918699,53.878726287262865
FBgn0014033,0.0,0.0,2.345867208672087,6.6141598915989155,0.0,0.0
FBgn0014037,84.22256097560977,74.90684281842819,78.73475609756098,78.8109756097561,79.7510162601626,80.62330623306234
FBgn0014073,0.0,0.0,26.244918699186993,18.18258807588076,41.53963414634146,31.03827913279133
FBgn0014075,0.0,62.64397018970189,86.29742547425474,78.87872628726286,72.84044715447155,89.59180216802169
FBgn0014076,0.0,0.0,6.6141598915989155,8.790650406504065,0.0,0.0
FBgn0014092,0.0,52.769308943089435,67.505081300813,63.0420054200542,62.27981029810298,76.05860433604336
FBgn0014127,0.0,89.51558265582655,56.65650406504065,54.27676151761518,58.75677506775068,56.77506775067751
FBgn0014133,0.0,94.04640921409214,73.97527100271003,66.09925474254743,73.52642276422763,81.02981029810297
FBgn0014135,0.0,67.98780487804879,40.819783197831974,44.00406504065041,61.492208672086726,38.389227642276424
FBgn0014141,0.0,49.0430216802168,36.34823848238483,32.139227642276424,0.0,0.0
FBgn0014143,0.0,46.680216802168026,1.456639566395664,8.290989159891598,0.0,29.903455284552845
FBgn0014163,94.40210027100271,99.76287262872629,99.65277777777779,98.69579945799458,99.65277777777779,99.77134146341463
FBgn0014179,0.0,0.0,9.366531165311653,7.740514905149051,0.0,0.0
FBgn0014184,99.55962059620596,98.7720189701897,99.33943089430895,99.11924119241192,99.49186991869918,98.83976964769647
FBgn0014189,87.71172086720867,97.9928861788618,98.13685636856368,96.16361788617887,98.06910569105692,97.8150406504065
FBgn0014269,0.0,75.8130081300813,62.635501355013545,63.39769647696477,73.54336043360433,68.12330623306234
FBgn0014340,0.0,53.75169376693767,57.24085365853659,52.13414634146341,60.78929539295393,47.925135501355015
